Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2022-2023,Cody Ceci,EDM,D,26.9,37.2,50.9,,15.1,16.2,29.5,43.6,32.9,38.5,63.7,10.7,19.2,94.4,79.5,172,148,116,,153.0,197,166,133,158,140,86,210,190,14,49,234,88,179,Second Pair,80.0,1610.75,1.0,14.0,15.0,4.761278997080398,48.67256637168141,52.244955558048915,8476879,D,75.0,210.0,1993-12-21,CAN,2012.0,1.0,15.0,R,28,"[12, 23, 36, 65, 15]","[68, 18, 33, 68, 23]","[4, 47, 11, 72, 37]","['OTT', 'TOR', 'PIT', 'EDM', 'EDM']"
2022-2023,Colin Miller,DAL,D,53.4,17.1,75.6,,,79.5,67.5,32.1,57.7,64.1,52.6,70.5,61.5,62.8,57.7,110,195,58,,,49,77,160,100,84,112,70,91,88,100,234,88,179,Third Pair,79.0,1325.0,6.0,15.0,21.0,5.575815677236035,61.61616161616161,53.39084036445849,8476525,D,73.0,200.0,1992-10-29,CAN,2012.0,5.0,151.0,R,29,"[82, 80, 80, 44, 54]","[87, 68, 53, 26, 15]","[90, 80, 86, 67, 75]","['VGK', 'BUF', 'BUF', 'BUF', 'DAL']"
2022-2023,Colton Parayko,STL,D,65.8,7.3,90.6,,21.2,9.4,46.2,62.4,46.2,82.9,30.8,3.0,12.8,19.2,96.2,81,218,23,,142.0,213,127,89,127,41,163,228,205,190,10,234,88,179,First Pair,79.0,1817.2166666666667,4.0,23.0,27.0,5.763092777961438,40.65040650406504,44.72852086785025,8476892,D,78.0,228.0,1993-05-12,CAN,2012.0,3.0,86.0,R,29,"[93, 90, 66, 91, 32]","[33, 63, 30, 35, 3]","[97, 95, 82, 93, 88]","['STL', 'STL', 'STL', 'STL', 'STL']"
2022-2023,Colton White,ANA,D,38.0,32.9,33.3,,48.0,35.9,2.6,29.9,20.1,70.9,65.8,87.6,92.7,4.3,39.3,146,158,157,,94.0,151,224,165,188,68,81,30,18,225,143,234,88,179,Third Pair,46.0,668.3833333333333,0.0,6.0,6.0,1.5881292300246208,37.735849056603776,37.888469231112694,8478841,D,73.0,187.0,1997-05-03,CAN,2015.0,4.0,97.0,L,25,"[None, None, None, 51, 31]","[None, None, None, 55, 24]","[None, None, None, 45, 34]","[None, None, None, 'NJD', 'ANA']"
2022-2023,Connor Clifton,BOS,D,41.9,10.3,76.1,,79.9,18.4,46.6,66.7,48.7,44.9,95.3,47.9,50.4,71.4,11.1,137,211,57,,37.0,192,126,79,121,125,12,123,117,68,209,234,88,179,Third Pair,78.0,1392.75,5.0,18.0,23.0,5.699920778777994,58.58585858585859,51.43864614307469,8477365,D,72.0,196.0,1995-04-28,USA,2013.0,5.0,133.0,R,27,"[46, 44, 12, 70, 30]","[32, 13, 1, 9, 20]","[48, 38, 80, 86, 64]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2022-2023,Connor Mackey,ARI,D,18.4,35.0,12.0,,32.4,75.6,97.9,57.7,22.2,57.1,92.3,95.3,96.6,29.9,9.0,192,153,207,,122.0,58,6,100,183,97,19,12,9,165,214,234,88,179,Third Pair,30.0,421.4166666666667,3.0,4.0,7.0,1.351376905153947,44.680851063829785,43.93619684536675,8482067,D,75.0,205.0,1996-09-12,USA,,,,L,25,"[None, None, None, None, 22]","[None, None, None, None, 40]","[None, None, None, None, 15]","[None, None, None, None, 'ARI']"
2022-2023,Connor Murphy,CHI,D,60.7,2.6,91.0,,17.9,82.9,52.6,13.2,6.0,72.2,81.2,0.9,28.2,2.6,51.7,93,229,22,,148.0,41,112,204,221,65,45,233,169,229,114,234,88,179,Second Pair,80.0,1551.2,7.0,6.0,13.0,3.5463791523942354,40.95238095238095,42.23896943528839,8476473,D,76.0,212.0,1993-03-26,USA,2011.0,1.0,20.0,R,29,"[19, 65, 87, 36, 67]","[9, 49, 55, 5, 3]","[66, 64, 73, 90, 91]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2022-2023,Conor Timmins,TOR,D,47.0,36.3,48.3,45.5,,58.1,77.4,2.6,90.6,65.8,44.0,97.4,97.0,90.6,2.6,125,150,122,49.0,,99,54,229,23,80,132,7,8,23,229,234,88,179,Third Pair,27.0,407.43333333333334,2.0,12.0,14.0,0.8083140805057373,50.0,54.10589617406942,8479982,D,75.0,213.0,1998-09-18,CAN,2017.0,2.0,32.0,R,23,"[None, None, 55, None, 48]","[None, None, 58, None, 38]","[None, None, 52, None, 47]","[None, None, 'COL', None, 'TOR']"
2022-2023,Damon Severson,NJD,D,95.3,100.0,64.5,11.4,79.3,60.7,59.4,67.1,91.0,8.1,9.0,18.4,9.8,73.1,61.1,12,1,84,79.0,38.0,93,96,78,22,210,214,192,212,64,92,234,88,179,Second Pair,81.0,1616.35,7.0,27.0,34.0,6.105625785486476,54.385964912280706,59.0690877067683,8476923,D,74.0,204.0,1994-08-07,CAN,2012.0,2.0,60.0,R,28,"[27, 72, 77, 40, 98]","[90, 85, 98, 95, 100]","[7, 31, 16, 30, 79]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2022-2023,Dante Fabbro,NSH,D,47.9,53.4,70.5,,44.7,9.0,9.8,23.1,53.8,24.8,58.1,45.3,43.2,50.4,41.9,123,110,70,,100.0,214,212,181,109,172,99,129,134,117,137,234,88,179,Third Pair,79.0,1378.35,2.0,9.0,11.0,4.104135709878872,44.44444444444444,48.307911757511846,8479371,D,72.0,200.0,1998-06-20,CAN,2016.0,1.0,17.0,R,24,"[None, 18, 22, 71, 35]","[None, 1, 7, 58, 57]","[None, 59, 66, 66, 71]","[None, 'NSH', 'NSH', 'NSH', 'NSH']"
2022-2023,Darnell Nurse,EDM,D,32.5,90.6,52.1,19.3,3.4,50.0,85.9,94.9,73.5,3.4,50.9,6.4,2.6,91.9,89.3,159,23,113,72.0,174.0,118,34,13,63,221,116,220,229,20,26,234,88,179,First Pair,82.0,1926.65,12.0,31.0,43.0,11.450607769938044,52.112676056338024,53.19965080082761,8477498,D,76.0,215.0,1995-02-04,CAN,2013.0,1.0,7.0,L,27,"[3, 11, 45, 32, 38]","[19, 80, 92, 86, 92]","[17, 41, 6, 62, 53]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2022-2023,David Savard,MTL,D,28.2,50.0,48.7,,4.5,44.9,33.8,28.6,31.6,41.0,45.3,13.2,40.2,13.2,98.7,169,118,121,,172.0,130,156,168,161,134,129,204,141,204,4,234,88,179,First Pair,62.0,1388.0,3.0,17.0,20.0,2.818615000133591,40.21739130434783,43.70915542842558,8475233,D,73.0,235.0,1990-10-22,CAN,2009.0,4.0,94.0,R,31,"[95, 75, 57, 23, 29]","[80, 61, 9, 60, 48]","[98, 91, 93, 24, 54]","['CBJ', 'CBJ', 'TBL', 'MTL', 'MTL']"
2022-2023,Derek Forbort,BOS,D,19.7,1.3,63.7,,73.7,83.3,63.7,6.0,35.9,58.1,77.4,39.7,60.7,77.8,33.3,189,232,86,,48.0,40,86,221,151,95,54,142,93,53,157,234,88,179,Third Pair,54.0,957.5333333333332,5.0,7.0,12.0,1.6756648411407336,53.333333333333336,46.906319243645115,8475762,D,76.0,216.0,1992-03-04,USA,2010.0,1.0,15.0,L,30,"[8, 40, 13, 19, 25]","[3, 24, 1, 1, 6]","[68, 48, 73, 74, 50]","['LAK', 'CGY', 'WPG', 'BOS', 'BOS']"
2022-2023,Devon Toews,COL,D,99.1,96.2,96.6,20.5,96.1,79.1,81.2,85.0,85.0,83.8,6.4,33.3,10.3,91.0,77.4,3,10,9,71.0,8.0,50,45,36,36,39,220,157,211,22,54,234,88,179,First Pair,80.0,2008.5,7.0,43.0,50.0,8.994712884757266,59.3984962406015,57.63383164876467,8478038,D,73.0,191.0,1994-02-21,CAN,2014.0,4.0,108.0,L,28,"[79, 94, 99, 95, 99]","[72, 92, 89, 89, 97]","[50, 84, 98, 85, 96]","['NYI', 'NYI', 'COL', 'COL', 'COL']"
2022-2023,Dmitry Kulikov,PIT,D,20.5,44.0,67.1,,2.2,59.0,49.6,39.7,68.8,24.4,51.7,20.5,44.0,10.7,65.8,187,132,78,,176.0,97,119,142,74,173,114,187,132,210,81,234,88,179,Second Pair,67.0,1304.7666666666669,3.0,13.0,16.0,3.9200796641289637,40.0,38.53356505878596,8475179,D,73.0,212.0,1990-10-29,RUS,2009.0,1.0,14.0,L,31,"[22, 14, 37, 86, 5]","[25, 32, 75, 57, 34]","[53, 71, 90, 95, 24]","['WPG', 'WPG', 'EDM', 'MIN', 'PIT']"
2022-2023,Dmitry Orlov,BOS,D,89.7,91.5,84.6,10.2,24.0,88.9,82.9,74.4,68.4,26.5,48.3,26.9,27.8,54.3,52.1,25,21,37,80.0,137.0,27,41,61,75,168,122,172,170,108,113,234,88,179,First Pair,66.0,1488.0,7.0,29.0,36.0,7.175126265147009,53.333333333333336,52.74378030079352,8475200,D,71.0,215.0,1991-07-23,RUS,2009.0,2.0,55.0,L,31,"[42, 89, 85, 93, 82]","[40, 96, 89, 90, 91]","[50, 76, 76, 94, 75]","['WSH', 'WSH', 'WSH', 'WSH', 'BOS']"
2022-2023,Dougie Hamilton,NJD,D,89.3,99.1,17.5,95.5,,96.6,97.0,100.0,79.5,5.1,16.7,43.2,24.4,87.2,38.9,26,3,194,5.0,,9,8,1,49,217,196,134,178,31,144,234,88,179,Second Pair,82.0,1785.5,22.0,53.0,75.0,14.772932608956456,59.12408759124088,56.544878365669646,8476462,D,78.0,230.0,1993-06-17,CAN,2011.0,1.0,9.0,R,29,"[99, 94, 96, 54, 95]","[100, 98, 100, 95, 98]","[32, 59, 36, 12, 23]","['CAR', 'CAR', 'CAR', 'NJD', 'NJD']"
2022-2023,Drew Doughty,LAK,D,83.8,51.3,85.0,59.1,60.3,53.4,30.8,25.6,54.7,88.5,44.4,44.9,36.8,85.5,87.6,39,115,36,37.0,72.0,110,163,175,107,28,131,130,149,35,30,234,88,179,First Pair,81.0,2124.55,9.0,43.0,52.0,8.84451326855109,51.75438596491229,52.54771742185272,8474563,D,73.0,210.0,1989-12-08,CAN,2008.0,1.0,2.0,R,32,"[22, 5, 63, 69, 91]","[28, 11, 74, 65, 41]","[58, 20, 75, 70, 88]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2022-2023,Dylan DeMelo,WPG,D,84.6,66.7,96.2,,7.8,14.5,10.7,29.5,63.2,54.3,62.8,34.6,38.0,57.7,45.7,37,79,10,,166.0,201,210,166,87,103,88,154,146,100,128,234,88,179,Second Pair,75.0,1467.0666666666666,6.0,21.0,27.0,4.7496767297733875,51.45631067961165,54.04326866210227,8476331,D,73.0,194.0,1993-05-01,CAN,2011.0,6.0,179.0,R,29,"[89, 87, 66, 90, 80]","[88, 91, 70, 87, 31]","[49, 92, 79, 93, 97]","['OTT', 'WPG', 'WPG', 'WPG', 'WPG']"
2022-2023,Dylan Samberg,WPG,D,73.9,62.0,78.6,,86.6,65.8,37.2,4.3,3.4,38.0,76.9,69.7,67.5,53.4,16.2,62,90,51,,25.0,81,148,225,227,141,55,72,77,110,197,234,88,179,Third Pair,63.0,940.3333333333334,2.0,6.0,8.0,1.3203745699972302,56.36363636363636,55.63942023276531,8480049,D,76.0,216.0,1999-01-24,USA,2017.0,2.0,43.0,L,23,"[None, None, None, None, 73]","[None, None, None, None, 61]","[None, None, None, None, 73]","[None, None, None, None, 'WPG']"
2022-2023,Erik Brannstrom,OTT,D,51.3,70.9,41.5,65.9,29.1,13.2,17.9,50.9,44.4,42.7,32.9,74.8,67.1,38.5,20.1,115,69,138,31.0,128.0,204,193,116,131,130,158,60,78,145,188,234,88,179,Third Pair,74.0,1192.4,2.0,16.0,18.0,4.021519343162645,50.0,54.98876500204635,8480073,D,70.0,185.0,1999-09-02,SWE,2017.0,1.0,15.0,L,22,"[None, 38, 40, 10, 75]","[None, 28, 37, 27, 84]","[None, 39, 29, 19, 61]","[None, 'OTT', 'OTT', 'OTT', 'OTT']"
2022-2023,Erik Cernak,TBL,D,80.8,67.9,80.8,,90.5,8.1,18.8,51.7,72.2,50.9,91.5,38.9,54.7,88.9,92.7,46,76,46,,18.0,216,191,114,66,111,21,144,107,27,18,234,88,179,Second Pair,70.0,1346.8166666666666,2.0,14.0,16.0,3.8284998180210135,50.54945054945055,52.82521189311855,8478416,D,76.0,230.0,1997-05-28,SVK,2015.0,2.0,43.0,R,25,"[76, 52, 72, 77, 79]","[51, 11, 40, 69, 69]","[77, 72, 87, 73, 81]","['TBL', 'TBL', 'TBL', 'TBL', 'TBL']"
2022-2023,Erik Gudbranson,CBJ,D,0.4,18.4,2.1,,88.3,44.4,39.3,34.6,19.7,3.0,73.9,47.4,35.0,41.9,36.8,234,192,230,,22.0,131,143,154,189,222,62,124,153,137,149,234,88,179,Second Pair,70.0,1490.9333333333334,1.0,12.0,13.0,3.846589480356014,37.38317757009346,41.207514438718015,8475790,D,77.0,222.0,1992-01-07,CAN,2010.0,1.0,3.0,R,30,"[11, 10, 4, 17, 0]","[9, 16, 26, 70, 6]","[21, 21, 7, 16, 1]","['PIT', 'ANA', 'NSH', 'CGY', 'CBJ']"
2022-2023,Erik Gustafsson,TOR,D,60.3,65.4,32.9,38.6,,83.8,77.8,65.8,83.8,76.1,26.5,84.6,64.5,27.8,35.0,94,82,158,55.0,,39,53,81,39,57,173,37,84,170,153,234,88,179,Second Pair,70.0,1384.1,7.0,35.0,42.0,6.928304542942866,56.84210526315789,53.7735207295371,8476979,D,72.0,190.0,1992-03-14,SWE,2012.0,4.0,93.0,L,30,"[58, 49, 48, 31, 74]","[90, 82, 37, 52, 72]","[8, 2, 23, 18, 51]","['CHI', 'CGY', 'MTL', 'CHI', 'TOR']"
2022-2023,Erik Johnson,COL,D,29.1,71.4,29.1,,14.0,17.9,37.6,72.6,41.0,26.1,74.8,39.3,53.4,64.5,18.8,167,68,167,,155.0,193,147,65,139,169,60,143,110,84,191,234,88,179,Third Pair,63.0,1087.0333333333333,0.0,8.0,8.0,3.4557283633601066,52.94117647058824,48.9989355139751,8473446,D,76.0,225.0,1988-03-21,USA,2006.0,1.0,1.0,R,34,"[72, 54, None, 61, 17]","[78, 70, None, 76, 57]","[64, 45, None, 52, 22]","['COL', 'COL', None, 'COL', 'COL']"
2022-2023,Erik Karlsson,SJS,D,87.6,98.7,1.3,75.0,,100.0,99.1,90.6,100.0,90.6,2.6,50.0,22.6,51.3,68.4,30,4,232,23.0,,1,3,23,1,23,229,118,182,115,75,234,88,179,First Pair,82.0,2100.4333333333334,25.0,76.0,101.0,11.963075790609198,50.0,50.60365468144735,8474578,D,72.0,185.0,1990-05-31,SWE,2008.0,1.0,15.0,R,32,"[87, 85, 56, 74, 93]","[98, 93, 95, 96, 99]","[43, 31, 1, 3, 1]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2022-2023,Esa Lindell,DAL,D,65.0,7.7,81.2,,89.4,72.6,58.1,38.0,48.3,76.5,46.2,1.3,17.5,62.4,46.6,83,217,45,,20.0,65,99,146,122,56,127,232,194,89,126,234,88,179,Second Pair,82.0,1633.1833333333334,8.0,16.0,24.0,6.609455625764133,54.54545454545454,51.72768321349128,8476902,D,75.0,217.0,1994-05-23,FIN,2012.0,3.0,74.0,L,28,"[13, 39, 10, 59, 73]","[0, 3, 0, 1, 39]","[75, 67, 87, 81, 78]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2022-2023,Ethan Bear,VAN,D,57.3,74.4,42.7,,29.6,44.0,62.4,73.1,45.7,47.0,30.3,66.2,58.1,65.4,32.1,101,61,135,,127.0,132,89,64,128,120,164,80,99,82,160,234,88,179,Second Pair,61.0,1130.15,3.0,13.0,16.0,4.050361612240062,50.0,48.73371045858403,8478451,D,71.0,219.0,1997-06-26,CAN,2015.0,5.0,124.0,R,25,"[None, 65, 83, 50, 55]","[None, 86, 79, 81, 65]","[None, 17, 71, 11, 65]","[None, 'EDM', 'EDM', 'CAR', 'VAN']"
2022-2023,Evan Bouchard,EDM,D,88.0,92.7,47.9,90.9,,66.2,82.1,89.7,82.9,39.3,29.5,83.3,70.5,95.3,22.2,29,18,123,9.0,,80,43,25,41,138,166,40,70,12,183,234,88,179,Second Pair,82.0,1518.35,8.0,32.0,40.0,9.008085561177129,54.03225806451613,58.273090797297755,8480803,D,75.0,192.0,1999-10-20,CAN,2018.0,1.0,10.0,R,22,"[None, None, 48, 76, 92]","[None, None, 39, 88, 94]","[None, None, 40, 31, 61]","[None, None, 'EDM', 'EDM', 'EDM']"
2022-2023,Filip Hronek,VAN,D,56.4,30.8,56.4,52.3,71.5,23.5,39.7,50.4,59.0,86.3,27.4,20.1,37.2,17.1,68.8,103,163,103,43.0,52.0,180,142,117,97,33,171,188,148,195,74,234,88,179,Second Pair,64.0,1388.7833333333333,9.0,30.0,39.0,6.618476804859866,54.65116279069767,46.582877844127054,8479425,D,72.0,190.0,1997-11-02,CZE,2016.0,2.0,53.0,R,24,"[53, 22, 12, 47, 70]","[18, 4, 23, 41, 27]","[58, 28, 12, 29, 70]","['DET', 'DET', 'DET', 'DET', 'VAN']"
2022-2023,Gavin Bayreuther,CBJ,D,29.9,51.7,22.6,,36.9,35.5,15.8,40.2,70.9,56.4,52.1,82.9,78.2,5.1,59.8,165,114,182,,114.0,152,198,141,69,98,113,41,52,223,95,234,88,179,Third Pair,51.0,813.3,2.0,12.0,14.0,2.2564918348170884,35.714285714285715,42.80012708149032,8479945,D,74.0,210.0,1994-05-12,USA,,,,L,28,"[39, None, None, 44, 25]","[42, None, None, 51, 55]","[39, None, None, 36, 17]","['DAL', None, None, 'CBJ', 'CBJ']"
2022-2023,Gustav Forsling,FLA,D,50.9,78.6,12.8,25.0,10.6,99.1,95.7,90.2,90.2,50.0,17.1,12.8,21.4,99.1,83.8,116,51,205,67.0,161.0,3,11,24,24,113,195,205,185,3,39,234,88,179,First Pair,82.0,1921.7333333333331,13.0,28.0,41.0,8.583099089587407,54.48275862068965,51.54709741262909,8478055,D,73.0,199.0,1996-06-12,SWE,2014.0,5.0,126.0,L,26,"[10, None, 73, 78, 24]","[24, None, 81, 84, 70]","[15, None, 20, 39, 8]","['CHI', None, 'FLA', 'FLA', 'FLA']"
2022-2023,Gustav Lindstrom,DET,D,17.5,21.8,28.6,,,54.3,13.7,2.1,56.8,38.9,56.4,91.0,90.2,13.7,11.5,194,184,168,,,108,203,230,102,139,103,22,24,203,208,234,88,179,Third Pair,36.0,510.1,1.0,7.0,8.0,0.8031564789374376,31.818181818181817,40.48190199264092,8480184,D,74.0,194.0,1998-10-20,SWE,2017.0,2.0,38.0,R,23,"[None, 26, 49, 28, 15]","[None, 42, 42, 16, 22]","[None, 40, 37, 33, 32]","[None, 'DET', 'DET', 'DET', 'DET']"
2022-2023,Hampus Lindholm,BOS,D,91.0,85.5,88.0,42.0,84.4,49.6,66.7,70.9,77.8,23.1,21.8,59.4,51.3,69.7,94.0,22,35,29,52.0,29.0,119,79,69,53,176,184,96,115,72,15,234,88,179,First Pair,80.0,1854.95,10.0,43.0,53.0,9.495904577944927,67.85714285714286,57.71962605210174,8476854,D,76.0,217.0,1994-01-20,SWE,2012.0,1.0,6.0,L,28,"[83, 80, 62, 79, 94]","[93, 83, 74, 78, 90]","[92, 77, 68, 79, 90]","['ANA', 'ANA', 'ANA', 'BOS', 'BOS']"
2022-2023,Haydn Fleury,TBL,D,51.7,24.4,55.1,,39.1,38.5,21.4,84.6,0.9,92.7,72.6,92.3,94.0,52.1,19.2,114,178,106,,110.0,145,185,37,233,18,65,19,15,113,190,234,88,179,Fringe,29.0,370.98333333333335,0.0,1.0,1.0,1.7372500260055257,27.27272727272727,49.20603678489214,8477938,D,76.0,207.0,1996-07-08,CAN,2014.0,1.0,7.0,L,26,"[None, 47, 34, 36, 63]","[None, 12, 14, 12, 33]","[None, 32, 42, 59, 52]","[None, 'CAR', 'ANA', 'SEA', 'TBL']"
2022-2023,Henri Jokiharju,BUF,D,12.4,49.1,9.0,,15.6,70.1,41.5,9.0,26.5,36.3,26.9,56.4,46.6,37.2,88.0,206,120,214,,152.0,71,138,214,173,145,172,103,126,148,29,234,88,179,Second Pair,60.0,1261.4666666666667,3.0,10.0,13.0,2.6883805754781362,45.37815126050421,48.508468592920025,8480035,D,72.0,205.0,1999-06-17,FIN,2017.0,1.0,29.0,R,23,"[29, 29, 68, 5, 17]","[53, 64, 58, 42, 53]","[37, 71, 52, 4, 15]","['CHI', 'BUF', 'BUF', 'BUF', 'BUF']"
2022-2023,Ian Cole,TBL,D,88.5,84.2,98.3,,91.1,20.1,25.6,36.3,50.9,0.9,63.2,28.2,40.6,70.1,24.4,28,38,5,,17.0,188,175,150,116,227,87,169,140,71,178,234,88,179,Second Pair,78.0,1512.1333333333332,3.0,14.0,17.0,4.869273195081545,51.48514851485149,53.92287540782292,8474013,D,73.0,237.0,1989-02-21,USA,2007.0,1.0,18.0,L,33,"[18, 83, 33, 73, 94]","[62, 81, 68, 90, 80]","[94, 91, 89, 90, 99]","['COL', 'COL', 'MIN', 'CAR', 'TBL']"
2022-2023,Ian Mitchell,CHI,D,15.4,41.0,5.1,36.4,,56.4,32.5,5.1,33.3,82.1,21.4,93.6,89.3,1.7,3.8,199,139,223,57.0,,103,159,223,157,43,185,16,26,231,226,234,88,179,Third Pair,35.0,554.3666666666667,1.0,7.0,8.0,1.0191645809919714,40.909090909090914,36.89387784276976,8480070,D,71.0,198.0,1999-01-18,CAN,2017.0,2.0,57.0,R,23,"[None, None, 25, None, 17]","[None, None, 28, None, 45]","[None, None, 26, None, 5]","[None, None, 'CHI', None, 'CHI']"
2022-2023,Ilya Lyubushkin,BUF,D,8.1,5.1,67.5,,6.7,42.7,8.5,3.4,33.8,12.8,82.5,42.7,57.3,32.9,17.5,216,223,77,,168.0,135,215,227,156,200,42,135,101,158,194,234,88,179,Third Pair,68.0,1020.6,2.0,12.0,14.0,1.2155830848324487,44.927536231884055,45.54964901250364,8480950,D,74.0,206.0,1994-04-06,RUS,,,,R,28,"[56, 74, 58, 13, 8]","[34, 61, 18, 2, 15]","[42, 78, 71, 97, 27]","['ARI', 'ARI', 'ARI', 'TOR', 'BUF']"
2022-2023,Ivan Provorov,PHI,D,10.3,6.8,36.3,1.1,17.3,79.9,73.1,65.4,13.7,64.5,28.6,5.6,2.1,22.2,86.8,211,219,150,88.0,149.0,48,64,82,203,83,168,222,230,183,32,234,88,179,First Pair,82.0,1887.8666666666668,6.0,21.0,27.0,6.186821709100904,42.42424242424242,45.28061499653357,8478500,D,73.0,224.0,1997-01-13,RUS,2015.0,1.0,7.0,L,25,"[62, 73, 13, 40, 6]","[26, 23, 8, 53, 1]","[65, 75, 54, 56, 29]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2022-2023,J.J. Moser,ARI,D,6.4,17.5,14.1,12.5,2.8,65.4,58.5,27.8,72.6,66.2,38.5,12.0,59.4,15.8,97.9,220,194,202,78.0,175.0,82,98,170,65,79,145,207,96,198,6,234,88,179,Second Pair,82.0,1726.15,7.0,24.0,31.0,5.311459217855667,44.85981308411215,43.52146149712129,8482655,D,74.0,183.0,2000-06-06,CHE,2021.0,2.0,60.0,L,22,"[None, None, None, 21, 7]","[None, None, None, 22, 19]","[None, None, None, 16, 20]","[None, None, None, 'ARI', 'ARI']"
2022-2023,Jaccob Slavin,CAR,D,99.6,98.3,95.7,,100.0,2.1,41.0,83.3,74.4,97.0,7.7,34.2,11.1,94.9,55.1,2,5,11,,1.0,230,139,40,61,8,217,155,209,13,106,234,88,179,Second Pair,76.0,1671.3666666666666,7.0,20.0,27.0,7.451412524003139,54.629629629629626,59.911244357495654,8476958,D,75.0,207.0,1994-05-01,USA,2012.0,4.0,120.0,L,28,"[97, 99, 95, 100, 99]","[96, 89, 96, 98, 97]","[55, 88, 65, 98, 92]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2022-2023,Jack Johnson,COL,D,1.7,0.4,6.0,,16.8,29.9,19.2,8.1,1.7,55.1,49.1,65.4,69.7,29.5,23.5,231,234,221,,150.0,165,190,216,231,101,120,82,72,166,180,234,88,179,Second Pair,83.0,1588.8833333333332,2.0,6.0,8.0,3.5677499469296667,39.175257731958766,40.362122574404935,8471677,D,74.0,225.0,1987-01-13,USA,2005.0,1.0,3.0,L,35,"[1, 0, 19, 2, 1]","[3, 0, 13, 3, 0]","[9, 12, 34, 13, 6]","['PIT', 'PIT', 'NYR', 'COL', 'COL']"
2022-2023,Jacob Bernard-Docker,OTT,D,42.3,43.2,41.9,,,38.9,2.6,70.1,0.4,62.6,59.0,100.0,100.0,74.4,91.0,136,134,137,,,144,224,71,234,86,97,1,1,61,22,234,88,179,Third Pair,19.0,304.31666666666666,0.0,1.0,1.0,1.129725191940016,38.88888888888889,51.561897284605465,8480879,D,73.0,196.0,2000-06-30,CAN,2018.0,1.0,26.0,R,22,"[None, None, None, None, 45]","[None, None, None, None, 45]","[None, None, None, None, 42]","[None, None, None, None, 'OTT']"
2022-2023,Jacob Bryson,BUF,D,62.4,41.9,59.8,,41.9,47.9,6.0,0.4,11.5,88.0,28.2,62.0,59.8,26.1,66.2,89,137,95,,105.0,123,221,234,208,29,169,90,95,174,80,234,88,179,Third Pair,59.0,860.5833333333334,1.0,8.0,9.0,0.9647595150409017,33.33333333333333,46.11841258101229,8480196,D,69.0,177.0,1997-11-18,CAN,2017.0,4.0,99.0,L,24,"[None, None, 42, 82, 47]","[None, None, 58, 53, 36]","[None, None, 33, 82, 41]","[None, None, 'BUF', 'BUF', 'BUF']"
2022-2023,Jacob MacDonald,SJS,D,62.0,63.7,60.7,,,3.8,17.5,99.6,49.1,70.5,69.7,79.9,82.9,45.3,20.9,90,86,93,,,226,194,2,120,69,72,48,41,129,186,234,88,179,Fringe,58.0,698.2833333333333,1.0,7.0,8.0,5.234165067285366,36.95652173913043,49.84076613217446,8479439,D,72.0,204.0,1993-02-26,USA,,,,L,29,"[None, None, 58, None, 62]","[None, None, 56, None, 64]","[None, None, 68, None, 59]","[None, None, 'COL', None, 'SJS']"
2022-2023,Jacob Trouba,NYR,D,50.4,79.9,38.5,23.9,38.5,24.4,74.8,88.0,75.2,28.6,80.3,9.0,18.4,58.5,76.5,117,48,145,68.0,111.0,178,60,29,59,163,47,214,192,98,56,234,88,179,Second Pair,82.0,1738.0666666666666,8.0,22.0,30.0,8.860327163410249,48.888888888888886,48.045821934501355,8476885,D,75.0,212.0,1994-02-26,USA,2012.0,1.0,9.0,R,28,"[11, 7, 74, 70, 34]","[83, 62, 80, 83, 72]","[66, 42, 63, 45, 41]","['WPG', 'NYR', 'NYR', 'NYR', 'NYR']"
2022-2023,Jake Christiansen,CBJ,D,59.0,41.5,35.0,,,43.2,2.6,20.1,18.4,97.4,47.4,99.1,98.7,1.3,12.8,97,138,153,,,134,224,188,192,7,124,3,4,232,205,234,88,179,Third Pair,24.0,365.31666666666666,0.0,4.0,4.0,1.334621303944645,42.857142857142854,45.26692492961376,8481161,D,72.0,199.0,1999-09-12,CAN,,,,L,22,"[None, None, None, None, 56]","[None, None, None, None, 44]","[None, None, None, None, 36]","[None, None, None, None, 'CBJ']"
