Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2018-2019,Christian Jaros,OTT,D,21.4,4.9,56.0,,,26.7,13.2,18.5,22.2,65.4,91.8,5.8,4.1,4.5,97.5,192,232,108,,,179,212,199,190,71,21,230,234,233,7,243,102,180,Third Pair,61.0,876.4,1.0,9.0,10.0,2.324361651496947,36.76470588235294,41.66030503746146,8478868,D,75.0,222.0,1996-04-02,SVK,2015.0,5.0,139.0,R,22,"[None, None, None, None, 21]","[None, None, None, None, 6]","[None, None, None, None, 55]","[None, None, None, None, 'OTT']"
2018-2019,Christian Wolanin,OTT,D,51.0,49.0,48.1,47.1,,77.0,97.1,38.3,53.9,54.3,4.9,32.1,100.0,0.4,93.0,120,125,127,55.0,,57,8,151,113,93,232,166,1,243,18,243,102,180,Third Pair,30.0,519.7666666666667,4.0,8.0,12.0,1.542786967682426,56.86274509803921,46.439380583575115,8478846,D,74.0,190.0,1995-03-17,CAN,2015.0,4.0,107.0,L,23,"[None, None, None, None, 52]","[None, None, None, None, 49]","[None, None, None, None, 46]","[None, None, None, None, 'OTT']"
2018-2019,Cody Ceci,OTT,D,11.1,46.5,5.3,,15.0,41.2,64.6,70.4,60.1,70.6,57.2,13.2,28.8,2.9,88.9,217,131,231,,154.0,144,87,73,98,61,105,212,174,237,28,243,102,180,First Pair,74.0,1669.5166666666669,7.0,19.0,26.0,6.097211616277717,41.7910447761194,44.74991524813877,8476879,D,75.0,210.0,1993-12-21,CAN,2012.0,1.0,15.0,R,24,"[75, 63, 17, 4, 15]","[89, 73, 10, 28, 68]","[55, 56, 63, 2, 4]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2018-2019,Colin Miller,VGK,D,87.2,87.7,92.6,1.0,,9.5,28.4,60.9,76.5,36.6,78.6,96.3,21.8,78.6,14.4,32,31,19,102.0,,221,175,96,58,129,53,10,191,53,209,243,102,180,Second Pair,65.0,1276.9833333333331,3.0,26.0,29.0,5.445872195423421,51.21951219512195,57.228303366514666,8476525,D,73.0,200.0,1992-10-29,CAN,2012.0,5.0,151.0,R,25,"[None, 51, 85, 84, 84]","[None, 61, 83, 84, 87]","[None, 57, 82, 92, 90]","[None, 'BOS', 'BOS', 'VGK', 'VGK']"
2018-2019,Colton Parayko,STL,D,97.1,68.7,97.5,28.4,77.8,1.2,34.2,72.0,40.3,98.4,54.7,30.5,68.7,68.7,66.3,8,77,7,74.0,41.0,241,161,69,146,5,111,170,77,77,83,243,102,180,First Pair,80.0,1822.6833333333336,10.0,18.0,28.0,6.770507373294454,59.59595959595959,54.811600758647415,8476892,D,78.0,228.0,1993-05-12,CAN,2012.0,3.0,86.0,R,25,"[None, 89, 64, 97, 95]","[None, 93, 73, 90, 33]","[None, 55, 80, 95, 97]","[None, 'STL', 'STL', 'STL', 'STL']"
2018-2019,Connor Carrick,NJD,D,42.0,53.1,52.7,37.3,,56.0,72.0,68.7,72.0,30.9,50.6,74.9,25.1,54.7,4.1,142,115,116,65.0,,108,69,77,69,140,121,62,183,111,234,243,102,180,Third Pair,34.0,571.15,2.0,9.0,11.0,2.272747703011814,38.095238095238095,47.027229485865455,8476941,D,70.0,198.0,1994-04-13,USA,2012.0,5.0,137.0,R,24,"[None, None, 40, 63, 27]","[None, None, 72, 57, 45]","[None, None, 36, 73, 35]","[None, None, 'TOR', 'TOR', 'NJD']"
2018-2019,Connor Clifton,BOS,D,44.4,32.9,51.0,,,48.6,2.5,1.2,0.8,65.4,92.6,82.3,96.7,67.5,6.6,136,164,120,,,126,233,241,242,71,19,44,9,80,228,243,102,180,Third Pair,19.0,336.4,0.0,1.0,1.0,0.530313449254873,66.66666666666666,54.51047266584279,8477365,D,72.0,196.0,1995-04-28,USA,2013.0,5.0,133.0,R,23,"[None, None, None, None, 43]","[None, None, None, None, 32]","[None, None, None, None, 48]","[None, None, None, None, 'BOS']"
2018-2019,Connor Murphy,CHI,D,28.4,7.4,69.1,,8.3,54.7,71.6,52.7,28.0,70.6,88.1,4.1,55.1,15.6,60.1,175,226,76,,166.0,111,70,116,176,61,30,234,110,206,98,243,102,180,Second Pair,52.0,1013.4166666666666,5.0,8.0,13.0,2.518296160658034,54.054054054054056,46.23407899375333,8476473,D,76.0,212.0,1993-03-26,USA,2011.0,1.0,20.0,R,25,"[30, 13, 8, 51, 30]","[9, 40, 6, 15, 9]","[41, 33, 74, 75, 66]","['ARI', 'ARI', 'ARI', 'CHI', 'CHI']"
2018-2019,Damon Severson,NJD,D,32.9,88.9,6.2,54.9,22.8,95.1,93.8,76.1,86.0,19.8,25.5,42.4,17.7,23.0,76.5,164,28,229,47.0,140.0,13,16,59,35,166,182,141,201,188,58,243,102,180,First Pair,82.0,1807.5166666666669,11.0,28.0,39.0,8.475064055909458,43.7037037037037,47.24716647310315,8476923,D,74.0,204.0,1994-08-07,CAN,2012.0,2.0,60.0,R,24,"[29, 32, 16, 38, 48]","[56, 70, 65, 82, 90]","[32, 23, 21, 4, 7]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2018-2019,Dan Girardi,TBL,D,16.9,51.0,7.4,,83.3,76.1,65.4,46.1,11.1,48.4,84.4,45.7,80.2,92.6,40.7,203,120,226,,31.0,59,85,132,217,103,39,133,49,19,145,243,102,180,Third Pair,62.0,1103.6166666666666,4.0,12.0,16.0,4.026858151949368,51.08695652173913,50.3678671482722,8471958,D,73.0,212.0,1984-04-29,CAN,,,,R,34,"[28, 3, 3, 31, 20]","[38, 18, 17, 53, 60]","[8, 2, 2, 7, 11]","['NYR', 'NYR', 'NYR', 'TBL', 'TBL']"
2018-2019,Dan Hamhuis,NSH,D,73.7,34.6,86.8,,98.9,36.2,8.6,4.9,17.7,33.7,29.6,18.1,16.0,65.8,26.3,65,160,33,,3.0,156,223,232,201,133,172,200,205,84,180,243,102,180,Third Pair,57.0,914.6833333333334,0.0,5.0,5.0,1.4108788535056982,46.2962962962963,46.76915921939709,8469465,D,73.0,204.0,1982-12-13,CAN,2001.0,1.0,12.0,L,35,"[51, 88, 81, 88, 56]","[31, 75, 73, 44, 19]","[64, 79, 65, 95, 73]","['VAN', 'VAN', 'DAL', 'DAL', 'NSH']"
2018-2019,Danny DeKeyser,DET,D,23.5,4.5,84.0,,54.4,87.7,82.3,35.4,69.5,18.5,46.5,20.6,76.1,42.8,77.8,187,233,40,,83.0,31,44,158,75,169,131,194,59,140,55,243,102,180,Second Pair,52.0,1142.3,5.0,15.0,20.0,3.3138920465877084,54.32098765432099,48.59459411507823,8477215,D,75.0,183.0,1990-03-07,USA,,,,L,28,"[66, 65, 22, 42, 22]","[22, 35, 0, 6, 10]","[87, 77, 89, 84, 77]","['DET', 'DET', 'DET', 'DET', 'DET']"
2018-2019,Darnell Nurse,EDM,D,10.3,39.9,20.6,12.7,16.1,23.0,86.0,95.5,62.6,22.2,57.6,25.1,57.2,46.5,58.4,219,147,194,90.0,152.0,188,35,12,92,160,104,183,105,131,102,243,102,180,First Pair,82.0,1953.2666666666669,10.0,31.0,41.0,9.893094761701567,45.92592592592592,46.19034868340277,8477498,D,76.0,215.0,1995-02-04,CAN,2013.0,1.0,7.0,L,23,"[None, 3, 19, 12, 11]","[None, 10, 30, 73, 19]","[None, 21, 22, 33, 17]","[None, 'EDM', 'EDM', 'EDM', 'EDM']"
2018-2019,David Savard,CBJ,D,90.5,84.0,95.9,,75.0,82.7,80.2,81.1,60.5,13.2,55.6,33.7,80.7,60.9,38.7,24,40,11,,46.0,43,49,47,97,181,109,162,48,96,150,243,102,180,Second Pair,82.0,1618.9833333333331,8.0,18.0,26.0,6.45718025479227,56.8,55.22016616666841,8475233,D,73.0,235.0,1990-10-22,CAN,2009.0,4.0,94.0,R,27,"[25, 52, 73, 67, 96]","[19, 52, 85, 88, 80]","[79, 67, 89, 73, 98]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2018-2019,David Schlemko,MTL,D,71.6,63.0,65.8,56.9,46.1,32.1,6.6,10.3,2.5,80.2,63.8,73.3,23.0,71.2,11.9,70,91,84,45.0,98.0,166,228,219,238,43,89,66,188,71,215,243,102,180,Second Pair,18.0,357.2,0.0,2.0,2.0,0.9409309143961897,48.0,53.51052341472775,8473673,D,73.0,191.0,1987-05-07,CAN,,,,L,31,"[62, 85, 81, 78, 66]","[81, 80, 79, 69, 53]","[41, 75, 83, 72, 57]","['CGY', 'NJD', 'SJS', 'MTL', 'MTL']"
2018-2019,Dean Kukan,CBJ,D,56.8,56.0,47.7,,,43.2,2.5,13.6,95.5,65.4,31.7,89.7,98.4,65.0,24.3,106,108,128,,,139,233,211,12,71,167,26,5,86,185,243,102,180,Third Pair,25.0,336.6333333333333,0.0,5.0,5.0,0.7711465012846315,68.18181818181817,56.92762364418443,8478567,D,74.0,190.0,1993-07-08,CHE,,,,L,25,"[None, None, None, None, 56]","[None, None, None, None, 57]","[None, None, None, None, 45]","[None, None, None, None, 'CBJ']"
2018-2019,Dennis Cholowski,DET,D,29.2,53.5,27.6,45.1,,62.1,74.9,81.5,16.5,35.2,1.6,94.2,9.9,7.8,15.6,173,114,177,57.0,,93,62,46,204,131,240,15,220,225,206,243,102,180,Second Pair,52.0,949.1666666666666,7.0,9.0,16.0,4.413706330740578,40.32258064516129,45.88996772015274,8479395,D,74.0,210.0,1998-02-15,CAN,2016.0,1.0,20.0,L,20,"[None, None, None, None, 27]","[None, None, None, None, 54]","[None, None, None, None, 27]","[None, None, None, None, 'DET']"
2018-2019,Derek Forbort,LAK,D,7.8,4.1,67.5,,9.4,29.2,12.8,3.3,46.1,9.1,58.4,18.9,53.9,55.1,78.2,225,234,80,,164.0,173,213,236,132,191,102,198,113,110,54,243,102,180,Second Pair,81.0,1680.1,2.0,12.0,14.0,2.52788102931206,42.391304347826086,45.85472272417483,8475762,D,76.0,216.0,1992-03-04,USA,2010.0,1.0,15.0,L,26,"[None, None, 21, 18, 6]","[None, None, 37, 8, 3]","[None, None, 41, 78, 68]","[None, None, 'LAK', 'LAK', 'LAK']"
2018-2019,Derrick Pouliot,VAN,D,23.0,70.8,24.3,29.4,,33.3,26.7,25.9,33.7,19.3,50.2,85.6,42.0,6.2,36.6,188,72,185,73.0,,163,179,181,162,167,122,36,142,229,155,243,102,180,Third Pair,62.0,1063.8166666666666,3.0,9.0,12.0,3.140039295552342,51.76470588235295,45.1245617828728,8476884,D,72.0,198.0,1994-01-16,CAN,2012.0,1.0,8.0,L,24,"[49, 63, None, 60, 14]","[45, 57, None, 76, 66]","[34, 44, None, 60, 14]","['PIT', 'PIT', None, 'VAN', 'VAN']"
2018-2019,Deryk Engelland,VGK,D,4.1,3.3,10.3,,69.4,68.3,43.6,21.8,61.3,42.8,75.3,39.1,46.5,87.2,55.6,234,236,219,,56.0,78,138,191,95,115,61,149,131,32,109,243,102,180,Second Pair,74.0,1470.95,2.0,10.0,12.0,3.0395935915249397,46.73913043478261,49.606076584247646,8468674,D,74.0,212.0,1982-04-03,CAN,2000.0,6.0,194.0,R,36,"[10, 8, 11, 13, 3]","[6, 3, 1, 8, 4]","[21, 40, 13, 13, 9]","['CGY', 'CGY', 'CGY', 'VGK', 'VGK']"
2018-2019,Devon Toews,NYI,D,79.4,71.2,53.9,67.6,,53.5,77.0,90.5,92.6,95.1,2.9,93.4,70.0,56.8,14.8,51,71,113,34.0,,114,57,24,19,13,237,17,74,106,208,243,102,180,Third Pair,48.0,858.9833333333333,5.0,13.0,18.0,4.000250530057266,56.25,55.70548990088887,8478038,D,73.0,191.0,1994-02-21,CAN,2014.0,4.0,108.0,L,24,"[None, None, None, None, 78]","[None, None, None, None, 72]","[None, None, None, None, 50]","[None, None, None, None, 'NYI']"
2018-2019,Dion Phaneuf,LAK,D,2.9,2.1,8.2,,,16.9,16.0,21.4,14.0,58.8,74.1,65.4,7.8,16.5,42.4,237,239,224,,,203,205,192,210,85,64,85,225,204,141,243,102,180,Third Pair,67.0,1004.9333333333332,1.0,5.0,6.0,2.8400195682830534,38.15789473684211,48.22231428189743,8470602,D,76.0,222.0,1985-04-10,CAN,2003.0,1.0,9.0,L,33,"[22, 28, 1, 1, 9]","[42, 60, 8, 1, 4]","[12, 13, 5, 3, 16]","['TOR', 'OTT', 'OTT', 'LAK', 'LAK']"
2018-2019,Dmitry Kulikov,WPG,D,21.0,22.2,54.7,,12.2,42.4,14.0,8.2,29.6,38.7,72.0,42.0,62.6,19.8,54.3,193,190,111,,159.0,141,210,224,172,124,69,142,92,196,112,243,102,180,Third Pair,57.0,892.8166666666667,0.0,6.0,6.0,1.5143344983479148,51.5625,45.522595761361536,8475179,D,73.0,212.0,1990-10-29,RUS,2009.0,1.0,14.0,L,27,"[46, 10, 12, 49, 18]","[82, 21, 10, 30, 25]","[49, 67, 57, 54, 53]","['FLA', 'FLA', 'BUF', 'WPG', 'WPG']"
2018-2019,Dmitry Orlov,WSH,D,76.1,72.8,60.1,20.6,66.1,86.8,71.2,51.4,67.5,79.0,43.2,26.7,70.4,47.7,86.4,59,67,98,82.0,62.0,33,71,119,80,46,139,179,73,128,34,243,102,180,Second Pair,82.0,1774.1833333333334,3.0,26.0,29.0,5.452362092069409,48.52941176470589,45.91179491727978,8475200,D,71.0,215.0,1991-07-23,RUS,2009.0,2.0,55.0,L,27,"[None, 90, 70, 95, 41]","[None, 81, 92, 87, 40]","[None, 58, 58, 69, 50]","[None, 'WSH', 'WSH', 'WSH', 'WSH']"
2018-2019,Dougie Hamilton,CAR,D,98.4,100.0,35.8,95.1,,100.0,99.6,100.0,70.4,3.7,43.6,70.4,22.6,100.0,63.0,5,1,157,6.0,,1,2,1,73,203,138,73,189,1,91,243,102,180,Second Pair,82.0,1613.15,18.0,21.0,39.0,13.57832149329419,52.17391304347826,57.32005090661507,8476462,D,78.0,230.0,1993-06-17,CAN,2011.0,1.0,9.0,R,25,"[51, 78, 77, 89, 99]","[79, 86, 97, 99, 100]","[20, 16, 19, 55, 32]","['BOS', 'CGY', 'CGY', 'CGY', 'CAR']"
2018-2019,Drew Doughty,LAK,D,28.8,57.6,64.6,55.9,18.3,4.1,16.9,30.0,71.6,17.3,46.9,35.4,37.9,48.1,92.2,174,104,87,46.0,148.0,234,203,171,70,172,130,158,152,127,20,243,102,180,First Pair,82.0,2180.8,8.0,37.0,45.0,8.156129062020982,41.73913043478261,45.86167584902616,8474563,D,73.0,210.0,1989-12-08,CAN,2008.0,1.0,2.0,R,28,"[68, 93, 84, 77, 10]","[88, 87, 75, 78, 28]","[86, 97, 86, 65, 58]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2018-2019,Duncan Keith,CHI,D,8.2,88.1,4.1,21.6,3.9,4.9,28.8,53.5,74.1,8.2,2.1,83.5,56.8,28.8,92.6,224,30,234,81.0,174.0,232,174,114,64,193,239,41,106,174,19,243,102,180,First Pair,82.0,1887.4333333333336,6.0,34.0,40.0,6.367466575133959,56.55172413793104,47.02088806569057,8470281,D,73.0,192.0,1983-07-16,CAN,2002.0,2.0,54.0,L,35,"[79, 85, 52, 5, 8]","[96, 95, 95, 94, 79]","[18, 55, 13, 2, 8]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2018-2019,Dustin Byfuglien,WPG,D,57.6,89.3,72.8,94.1,48.3,2.9,60.9,98.4,49.4,1.2,39.9,49.8,63.8,43.2,73.7,104,27,67,7.0,94.0,237,96,5,124,209,147,123,89,139,65,243,102,180,First Pair,42.0,1023.0666666666666,4.0,27.0,31.0,6.381476019340426,52.72727272727272,50.79846536810489,8470834,D,77.0,260.0,1985-03-27,USA,2003.0,8.0,245.0,R,33,"[67, 82, 87, 37, 60]","[93, 99, 98, 93, 78]","[15, 8, 61, 68, 80]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2018-2019,Dylan DeMelo,OTT,D,79.0,82.3,58.0,,68.3,55.1,28.0,28.0,94.2,76.1,77.4,43.6,58.4,32.5,35.8,52,44,103,,58.0,110,176,176,15,48,56,138,102,165,157,243,102,180,Second Pair,77.0,1484.8833333333334,4.0,18.0,22.0,3.9390440735313965,48.97959183673469,49.781831486620845,8476331,D,73.0,194.0,1993-05-01,CAN,2011.0,6.0,179.0,R,25,"[None, 70, 61, 71, 87]","[None, 56, 45, 65, 88]","[None, 61, 52, 70, 49]","[None, 'SJS', 'SJS', 'SJS', 'OTT']"
2018-2019,Egor Yakovlev,NJD,D,51.9,36.6,41.6,,,63.8,90.9,85.2,91.4,86.4,9.5,7.0,28.0,11.1,67.9,118,155,143,,,89,23,37,22,29,221,227,176,217,79,243,102,180,Third Pair,25.0,391.83333333333337,2.0,5.0,7.0,1.4774082606819594,42.42424242424242,44.98910023385196,8480948,D,72.0,190.0,1991-09-17,RUS,,,,L,26,"[None, None, None, None, 53]","[None, None, None, None, 39]","[None, None, None, None, 39]","[None, None, None, None, 'NJD']"
2018-2019,Erik Cernak,TBL,D,78.2,50.6,77.4,,95.6,74.5,81.5,81.9,79.8,54.3,96.3,11.5,97.5,97.1,81.9,54,121,56,,9.0,63,46,45,50,93,10,216,7,8,45,243,102,180,Second Pair,58.0,1116.55,5.0,11.0,16.0,3.8082343375976966,60.67415730337079,53.302319475608186,8478416,D,76.0,230.0,1997-05-28,SVK,2015.0,2.0,43.0,R,21,"[None, None, None, None, 74]","[None, None, None, None, 51]","[None, None, None, None, 77]","[None, None, None, None, 'TBL']"
2018-2019,Erik Gudbranson,PIT,D,13.6,7.8,30.0,,60.6,39.9,25.9,14.4,16.9,43.2,89.7,31.3,9.1,4.1,71.6,211,225,171,,72.0,147,181,209,203,114,26,168,222,234,70,243,102,180,Second Pair,76.0,1385.5333333333333,2.0,8.0,10.0,2.68395921306914,37.96296296296296,45.41665019588434,8475790,D,77.0,222.0,1992-01-07,CAN,2010.0,1.0,3.0,R,26,"[39, 62, 47, 33, 11]","[23, 20, 31, 6, 9]","[48, 60, 34, 52, 21]","['FLA', 'FLA', 'VAN', 'VAN', 'PIT']"
2018-2019,Erik Gustafsson,CHI,D,59.3,86.4,14.0,77.5,,97.5,97.9,74.9,93.4,20.2,49.8,97.1,74.5,9.9,59.3,100,34,210,24.0,,7,6,62,17,165,123,8,63,220,100,243,102,180,First Pair,79.0,1784.1833333333334,17.0,43.0,60.0,8.073761196381046,53.191489361702125,46.54109645128195,8476979,D,72.0,190.0,1992-03-14,SWE,2012.0,4.0,93.0,L,26,"[None, 52, None, 74, 45]","[None, 55, None, 77, 90]","[None, 28, None, 44, 8]","[None, 'CHI', None, 'CHI', 'CHI']"
2018-2019,Erik Johnson,COL,D,64.6,74.9,58.4,,8.9,83.5,79.0,79.4,32.5,62.6,51.4,64.6,32.9,23.9,91.4,87,62,102,,165.0,41,52,51,165,76,119,87,164,186,22,243,102,180,Second Pair,80.0,1745.1666666666667,7.0,18.0,25.0,6.5915881263259415,46.08695652173913,48.39763783604071,8473446,D,76.0,225.0,1988-03-21,USA,2006.0,1.0,1.0,R,30,"[61, 53, 69, 56, 67]","[76, 81, 74, 72, 78]","[10, 19, 35, 59, 64]","['COL', 'COL', 'COL', 'COL', 'COL']"
2018-2019,Erik Karlsson,SJS,D,90.9,98.8,26.7,63.7,48.9,3.7,37.0,90.1,99.2,84.0,13.2,92.6,11.9,64.6,59.7,23,4,179,38.0,93.0,235,154,25,3,34,212,19,215,87,99,243,102,180,First Pair,53.0,1297.9833333333331,3.0,42.0,45.0,7.6903104455213285,54.45544554455446,59.50039699824661,8474578,D,72.0,185.0,1990-05-31,SWE,2008.0,1.0,15.0,R,28,"[99, 96, 96, 88, 88]","[100, 100, 99, 97, 98]","[22, 11, 10, 23, 43]","['OTT', 'OTT', 'OTT', 'OTT', 'SJS']"
2018-2019,Esa Lindell,DAL,D,36.2,2.9,79.8,27.5,68.9,52.3,43.2,31.7,26.3,79.4,51.0,25.9,84.0,81.5,87.7,156,237,50,75.0,57.0,117,139,167,180,45,120,181,40,46,31,243,102,180,First Pair,82.0,1994.7833333333333,11.0,21.0,32.0,6.883223054216215,50.495049504950494,45.90376413839148,8476902,D,75.0,217.0,1994-05-23,FIN,2012.0,3.0,74.0,L,24,"[None, None, 55, 82, 13]","[None, None, 19, 75, 0]","[None, None, 62, 84, 75]","[None, None, 'DAL', 'DAL', 'DAL']"
2018-2019,Filip Hronek,DET,D,50.6,17.7,59.7,57.8,33.9,86.4,91.8,51.9,58.0,77.6,56.4,22.6,12.8,2.1,100.0,121,201,99,44.0,120.0,34,21,118,103,47,107,189,213,239,1,243,102,180,Second Pair,46.0,918.2,5.0,18.0,23.0,3.866365935607807,41.66666666666667,45.14122114897638,8479425,D,72.0,190.0,1997-11-02,CZE,2016.0,2.0,53.0,R,20,"[None, None, None, None, 51]","[None, None, None, None, 18]","[None, None, None, None, 58]","[None, None, None, None, 'DET']"
2018-2019,Fredrik Claesson,NYR,D,58.4,10.3,76.1,,61.1,54.3,60.1,41.6,22.6,84.4,90.9,77.4,45.3,23.5,21.4,102,219,59,,71.0,112,98,143,189,33,23,56,134,187,192,243,102,180,Third Pair,37.0,638.1833333333333,2.0,4.0,6.0,2.149311352783015,51.42857142857142,46.53897578429071,8476368,D,73.0,196.0,1992-11-24,SWE,2011.0,5.0,126.0,L,25,"[None, 57, 68, 59, 61]","[None, 47, 59, 5, 14]","[None, 51, 56, 84, 74]","[None, 'OTT', 'OTT', 'OTT', 'NYR']"
2018-2019,Gavin Bayreuther,DAL,D,39.9,39.5,41.2,42.2,,57.6,63.4,54.3,9.5,54.3,24.3,7.8,72.4,55.6,25.9,147,148,144,60.0,,104,90,112,221,93,185,225,68,109,181,243,102,180,Second Pair,19.0,345.5833333333333,2.0,3.0,5.0,1.5717289231781733,52.38095238095239,49.00866197650889,8479945,D,74.0,210.0,1994-05-12,USA,,,,L,24,"[None, None, None, None, 37]","[None, None, None, None, 42]","[None, None, None, None, 39]","[None, None, None, None, 'DAL']"
2018-2019,Greg Pateryn,MIN,D,48.1,8.6,97.1,,31.1,6.2,11.5,19.3,31.3,11.1,74.9,4.9,19.3,85.2,39.1,127,223,8,,125.0,229,216,197,168,186,62,232,197,37,149,243,102,180,Third Pair,80.0,1369.65,1.0,6.0,7.0,2.810346715020673,44.70588235294118,52.65549487702026,8474688,D,74.0,221.0,1990-06-20,USA,2008.0,5.0,128.0,R,28,"[None, 38, 55, 49, 55]","[None, 27, 52, 11, 7]","[None, 52, 56, 97, 97]","[None, 'MTL', 'DAL', 'DAL', 'MIN']"
2018-2019,Gustav Forsling,CHI,D,13.2,28.4,15.6,,27.8,41.6,46.5,62.6,18.9,47.3,37.9,76.5,30.9,14.4,43.6,212,175,206,,131.0,143,131,92,198,105,152,58,169,209,138,243,102,180,Third Pair,43.0,734.5833333333334,3.0,6.0,9.0,2.092970697611396,41.46341463414634,44.13730553066678,8478055,D,73.0,199.0,1996-06-12,SWE,2014.0,5.0,126.0,L,22,"[None, None, 51, 36, 10]","[None, None, 38, 34, 24]","[None, None, 30, 17, 15]","[None, None, 'CHI', 'CHI', 'CHI']"
2018-2019,Hampus Lindholm,ANA,D,88.5,94.2,94.7,71.6,10.6,16.0,32.5,39.9,27.6,4.7,32.5,22.2,64.6,44.9,82.7,29,15,14,30.0,162.0,205,165,147,177,201,165,190,87,135,43,243,102,180,First Pair,76.0,1823.6,6.0,22.0,28.0,7.721708928884815,50.0,47.99913852162842,8476854,D,76.0,217.0,1994-01-20,SWE,2012.0,1.0,6.0,L,24,"[84, 92, 88, 94, 79]","[91, 88, 90, 91, 93]","[40, 92, 90, 94, 92]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2018-2019,Henri Jokiharju,CHI,D,28.0,51.9,39.5,35.3,47.2,9.1,2.5,69.5,89.3,35.2,42.4,90.5,1.2,10.3,99.2,176,118,148,67.0,96.0,222,233,75,27,131,141,24,241,219,3,243,102,180,Second Pair,38.0,721.25,0.0,12.0,12.0,2.5294510284996163,41.37931034482759,48.64498090544087,8480035,D,72.0,205.0,1999-06-17,FIN,2017.0,1.0,29.0,R,19,"[None, None, None, None, 25]","[None, None, None, None, 53]","[None, None, None, None, 37]","[None, None, None, None, 'CHI']"
2018-2019,Ian Cole,COL,D,37.9,61.7,93.8,,81.1,47.7,41.6,30.5,36.2,0.4,71.6,34.2,18.9,59.7,32.1,152,94,16,,35.0,128,143,170,156,211,70,161,198,99,166,243,102,180,Second Pair,71.0,1402.6833333333334,2.0,13.0,15.0,3.346875094237369,40.86021505376344,49.94747964210989,8474013,D,73.0,237.0,1989-02-21,USA,2007.0,1.0,18.0,L,29,"[78, 40, 57, 40, 36]","[84, 68, 71, 54, 62]","[78, 76, 80, 79, 94]","['PIT', 'PIT', 'PIT', 'CBJ', 'COL']"
2018-2019,Igor Ozhiganov,TOR,D,45.7,44.0,62.6,,,84.0,77.8,11.9,13.6,27.2,62.6,16.5,59.3,56.4,16.0,133,137,92,,,40,55,215,211,149,92,204,100,107,205,243,102,180,Third Pair,53.0,742.8000000000001,3.0,5.0,8.0,1.5178602784077218,50.79365079365079,52.56533676585408,8480943,D,74.0,210.0,1992-10-13,RUS,,,,R,25,"[None, None, None, None, 46]","[None, None, None, None, 46]","[None, None, None, None, 62]","[None, None, None, None, 'TOR']"
2018-2019,Ilya Lyubushkin,ARI,D,53.9,34.2,44.0,,,33.7,2.5,8.6,50.6,91.2,99.6,69.1,4.5,4.9,33.3,113,161,137,,,162,233,223,121,21,2,76,233,232,163,243,102,180,Third Pair,41.0,563.3166666666667,0.0,4.0,4.0,1.0332227749592442,38.46153846153847,47.44284376857649,8480950,D,74.0,206.0,1994-04-06,RUS,,,,R,24,"[None, None, None, None, 54]","[None, None, None, None, 34]","[None, None, None, None, 42]","[None, None, None, None, 'ARI']"
2018-2019,Ivan Provorov,PHI,D,58.8,12.8,67.1,2.9,89.4,95.5,92.6,80.7,35.4,71.2,51.9,17.7,35.8,74.9,94.7,101,213,81,100.0,20.0,12,19,48,158,60,118,201,157,62,14,243,102,180,First Pair,82.0,2059.1833333333334,7.0,19.0,26.0,8.415590446823675,44.666666666666664,48.805872804320266,8478500,D,73.0,224.0,1997-01-13,RUS,2015.0,1.0,7.0,L,21,"[None, None, 21, 76, 58]","[None, None, 7, 11, 26]","[None, None, 59, 74, 65]","[None, None, 'PHI', 'PHI', 'PHI']"
2018-2019,Jaccob Slavin,CAR,D,99.2,97.1,78.2,52.0,100.0,18.9,31.7,39.1,61.7,81.5,18.5,38.7,12.3,97.9,66.7,3,8,54,50.0,1.0,198,167,149,94,40,199,150,214,6,82,243,102,180,First Pair,82.0,1889.1,8.0,23.0,31.0,8.469721206866003,48.18181818181818,55.92089745863995,8476958,D,75.0,207.0,1994-05-01,USA,2012.0,4.0,120.0,L,24,"[None, 89, 97, 99, 95]","[None, 86, 93, 95, 96]","[None, 45, 82, 93, 55]","[None, 'CAR', 'CAR', 'CAR', 'CAR']"
