Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2016-2017,Jakob Chychrun,ARI,D,91.0,219.0,,12.0,225.0,225.0,62.0,10.0,32.0,152.0,191.0,65.0,,96.0,Third Pair,68,1133.3333333333,7,13,20,4.66,41.56,41.11,18,1998-03-31,USA,USA,74,220,2016,1,16,8479345.0
2016-2017,Jakub Kindl,FLA,D,153.0,152.0,,,159.0,100.0,75.0,186.0,135.0,67.0,224.0,108.0,,201.0,Third Pair,39,572.93333333333,0,4,4,1.12,38.64,44.00,29,1987-02-10,CZE,CZE,75,199,2005,1,19,8471693.0
2016-2017,Jamie Oleksiak,DAL,D,143.0,154.0,,112.0,68.0,163.0,190.0,15.0,226.0,159.0,110.0,44.0,,175.0,Third Pair,41,664.63333333333,5,2,7,1.67,47.62,49.23,23,1992-12-21,CAN,CAN,79,257,2011,1,14,8476467.0
2016-2017,Jared Spurgeon,MIN,D,52.0,9.0,24.0,66.0,54.0,14.0,105.0,34.0,70.0,106.0,29.0,205.0,,33.0,First Pair,76,1826.5166666667,10,28,38,8.39,60.68,58.22,26,1989-11-29,CAN,CAN,69,166,2008,6,156,8474716.0
2016-2017,Jason Demers,FLA,D,90.0,117.0,91.0,52.0,100.0,99.0,149.0,61.0,83.0,149.0,196.0,105.0,,97.0,Second Pair,81,1588.4833333333,9,19,28,6.17,43.56,47.48,28,1988-06-09,CAN,CAN,73,195,2008,7,186,8474218.0
2016-2017,Jason Garrison,TBL,D,151.0,76.0,,119.0,182.0,70.0,55.0,147.0,167.0,196.0,123.0,136.0,,138.0,Second Pair,70,1299.4833333333,1,8,9,3.54,42.47,47.76,31,1984-11-13,CAN,CAN,73,218,-,-,-,8474520.0
2016-2017,Jay Bouwmeester,STL,D,165.0,141.0,,106.0,151.0,117.0,136.0,192.0,123.0,188.0,137.0,184.0,,126.0,First Pair,81,1814.8166666667,1,14,15,4.02,51.64,48.60,32,1983-09-27,CAN,CAN,76,206,2002,1,3,8470151.0
2016-2017,Jeff Petry,MTL,D,18.0,162.0,77.0,65.0,22.0,87.0,22.0,27.0,78.0,166.0,94.0,77.0,,54.0,First Pair,80,1769.2,8,20,28,7.61,51.75,55.15,28,1987-12-09,USA,USA,75,209,2006,2,45,8473507.0
2016-2017,Joel Edmundson,STL,D,96.0,78.0,,15.0,140.0,86.0,56.0,116.0,102.0,103.0,214.0,36.0,,159.0,Third Pair,69,1226.0333333333,3,12,15,3.29,53.62,46.95,23,1993-06-28,CAN,CAN,77,221,2011,2,46,8476441.0
2016-2017,John Carlson,WSH,D,5.0,167.0,14.0,68.0,59.0,176.0,21.0,20.0,6.0,118.0,27.0,178.0,,9.0,First Pair,72,1635.1,9,28,37,10.29,55.56,48.25,26,1990-01-10,USA,USA,75,215,2008,1,27,8474590.0
2016-2017,John Klingberg,DAL,D,15.0,212.0,23.0,,5.0,197.0,112.0,67.0,8.0,127.0,87.0,208.0,,25.0,First Pair,80,1868.4666666667,13,36,49,10.25,55.74,49.35,24,1992-08-14,SWE,SWE,75,190,2010,5,131,8475906.0
2016-2017,John Moore,NJD,D,112.0,211.0,106.0,135.0,211.0,170.0,67.0,9.0,147.0,68.0,113.0,112.0,,98.0,Second Pair,63,1195.5166666667,12,10,22,5.13,44.16,44.68,25,1990-11-19,USA,USA,75,207,2009,1,21,8475186.0
2016-2017,John-Michael Liles,BOS,D,156.0,6.0,59.0,16.0,128.0,6.0,153.0,184.0,112.0,29.0,7.0,169.0,,152.0,Third Pair,36,583.53333333333,0,5,5,1.75,52.17,54.39,35,1980-11-25,USA,USA,70,185,2000,5,159,8468639.0
2016-2017,Johnny Boychuk,NYI,D,16.0,92.0,50.0,93.0,60.0,194.0,9.0,44.0,34.0,121.0,46.0,46.0,,26.0,Second Pair,66,1368.25,6,17,23,7.93,54.43,49.15,32,1984-01-19,CAN,CAN,74,227,2002,2,61,8470187.0
2016-2017,Johnny Oduya,CHI,D,161.0,48.0,,124.0,111.0,160.0,205.0,142.0,97.0,206.0,93.0,185.0,,116.0,Second Pair,52,950.18333333333,2,7,9,1.81,44.07,48.68,34,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665.0
2016-2017,Johnny Oduya,DAL,D,161.0,48.0,,124.0,111.0,160.0,205.0,142.0,97.0,206.0,93.0,185.0,,116.0,Second Pair,52,950.18333333333,2,7,9,1.81,44.07,48.68,34,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665.0
2016-2017,Jon Merrill,NJD,D,225.0,32.0,,104.0,219.0,22.0,214.0,195.0,224.0,134.0,179.0,168.0,,204.0,Second Pair,51,946.88333333333,1,5,6,1.94,40.00,50.79,24,1992-02-03,USA,USA,75,204,2010,2,38,8475750.0
2016-2017,Jonas Brodin,MIN,D,195.0,13.0,67.0,74.0,196.0,9.0,178.0,193.0,111.0,187.0,61.0,224.0,,115.0,Second Pair,68,1330.6333333333,3,22,25,3.51,54.65,54.83,23,1993-07-12,SWE,SWE,74,196,2011,1,10,8476463.0
2016-2017,Jonathan Ericsson,DET,D,185.0,223.0,,162.0,175.0,142.0,196.0,161.0,110.0,165.0,207.0,76.0,,217.0,Second Pair,51,980.25,1,8,9,1.89,50.00,46.57,32,1984-03-02,SWE,SWE,76,218,2002,9,291,8470318.0
2016-2017,Jordie Benn,DAL,D,87.0,130.0,92.0,54.0,26.0,192.0,186.0,119.0,61.0,124.0,71.0,119.0,,119.0,Second Pair,71,1298.3333333333,4,13,17,4.18,45.07,48.92,29,1987-07-26,CAN,CAN,74,201,-,-,-,8474818.0
2016-2017,Jordie Benn,MTL,D,87.0,130.0,92.0,54.0,26.0,192.0,186.0,119.0,61.0,124.0,71.0,119.0,,119.0,Second Pair,71,1298.3333333333,4,13,17,4.18,45.07,48.92,29,1987-07-26,CAN,CAN,74,201,-,-,-,8474818.0
2016-2017,Josh Gorges,BUF,D,226.0,53.0,,48.0,217.0,130.0,225.0,205.0,212.0,218.0,200.0,49.0,,174.0,Second Pair,66,1218.1833333333,1,5,6,1.11,45.61,48.08,32,1984-08-14,CAN,CAN,73,204,-,-,-,8470324.0
2016-2017,Josh Manson,ANA,D,83.0,121.0,,143.0,13.0,17.0,148.0,84.0,159.0,178.0,166.0,29.0,,186.0,Second Pair,82,1527.3166666667,5,12,17,5.43,52.75,57.45,24,1991-10-07,USA,CAN,75,218,2011,6,160,8476312.0
2016-2017,Josh Morrissey,WPG,D,93.0,50.0,,63.0,117.0,103.0,165.0,76.0,49.0,93.0,142.0,85.0,,102.0,Second Pair,82,1597.0666666667,6,14,20,4.11,49.22,51.10,21,1995-03-28,CAN,CAN,72,185,2013,1,13,8477504.0
2016-2017,Julian Melchiori,WPG,D,219.0,104.0,,163.0,137.0,106.0,221.0,229.0,216.0,228.0,185.0,79.0,,183.0,Second Pair,18,330.61666666667,0,2,2,0.42,52.38,50.74,24,1991-12-06,CAN,CAN,77,222,2010,3,87,8475815.0
2016-2017,Justin Braun,SJS,D,158.0,12.0,,125.0,152.0,23.0,121.0,140.0,151.0,164.0,146.0,111.0,,94.0,Second Pair,81,1626.4833333333,4,9,13,3.11,46.59,50.72,29,1987-02-10,USA,USA,74,205,2007,7,201,8474027.0
2016-2017,Justin Falk,BUF,D,152.0,155.0,,,98.0,104.0,201.0,226.0,40.0,169.0,172.0,27.0,,221.0,Third Pair,52,712.3,0,8,8,1.31,47.50,49.75,27,1988-10-11,CAN,CAN,77,223,2007,4,110,8473992.0
2016-2017,Justin Faulk,CAR,D,11.0,112.0,11.0,,27.0,149.0,18.0,4.0,82.0,80.0,58.0,109.0,,13.0,First Pair,75,1735.55,17,20,37,11.69,42.45,52.27,24,1992-03-20,USA,USA,72,214,2010,2,37,8475753.0
2016-2017,Justin Schultz,PIT,D,33.0,108.0,30.0,,20.0,143.0,85.0,31.0,93.0,61.0,105.0,180.0,,45.0,Second Pair,78,1594.9833333333,12,39,51,8.6,59.66,55.92,26,1990-07-06,CAN,CAN,74,190,2008,2,43,8474602.0
2016-2017,Jyrki Jokipakka,CGY,D,206.0,206.0,,,177.0,179.0,207.0,167.0,154.0,92.0,51.0,150.0,,215.0,Third Pair,41,591.36666666667,1,5,6,1.0,45.00,43.44,25,1991-08-20,FIN,FIN,75,215,2011,7,195,8476279.0
2016-2017,Jyrki Jokipakka,OTT,D,206.0,206.0,,,177.0,179.0,207.0,167.0,154.0,92.0,51.0,150.0,,215.0,Third Pair,41,591.36666666667,1,5,6,1.0,45.00,43.44,25,1991-08-20,FIN,FIN,75,215,2011,7,195,8476279.0
2016-2017,Karl Alzner,WSH,D,197.0,25.0,,19.0,156.0,90.0,197.0,162.0,180.0,189.0,121.0,123.0,,106.0,Second Pair,82,1622.85,3,10,13,3.47,61.29,47.00,27,1988-09-24,CAN,CAN,75,213,2007,1,5,8473991.0
2016-2017,Keith Yandle,FLA,D,65.0,220.0,20.0,92.0,120.0,164.0,58.0,132.0,39.0,16.0,95.0,217.0,,47.0,First Pair,82,1807.2666666667,5,36,41,7.97,48.31,46.92,29,1986-09-09,USA,USA,73,192,2005,4,105,8471735.0
2016-2017,Kevan Miller,BOS,D,139.0,34.0,,17.0,104.0,27.0,193.0,71.0,115.0,54.0,134.0,30.0,,155.0,Third Pair,58,1032.1166666667,3,10,13,2.06,47.54,52.85,28,1987-11-15,USA,USA,74,210,-,-,-,8476191.0
2016-2017,Kevin Bieksa,ANA,D,175.0,197.0,69.0,165.0,139.0,206.0,127.0,155.0,204.0,87.0,143.0,38.0,,131.0,Second Pair,81,1518.8333333333,3,11,14,5.34,48.45,45.29,35,1981-06-16,CAN,CAN,73,197,2001,5,151,8469598.0
2016-2017,Kevin Connauton,ARI,D,148.0,168.0,,167.0,186.0,204.0,50.0,127.0,176.0,193.0,215.0,37.0,,199.0,Third Pair,24,315.16666666667,0,1,1,0.66,47.62,44.40,26,1990-02-23,CAN,CAN,74,205,2009,3,83,8475246.0
2016-2017,Kevin Gravel,LAK,D,106.0,4.0,96.0,,76.0,2.0,73.0,218.0,92.0,1.0,2.0,53.0,,181.0,Third Pair,49,693.36666666667,1,6,7,2.27,58.33,58.26,24,1992-03-06,USA,USA,76,205,2010,5,148,8475857.0
2016-2017,Kevin Klein,NYR,D,126.0,73.0,,13.0,64.0,193.0,188.0,58.0,170.0,105.0,66.0,43.0,,83.0,Third Pair,60,1058.1666666667,3,11,14,3.39,48.19,50.10,31,1984-12-13,CAN,CAN,73,206,2003,2,37,8470630.0
2016-2017,Kevin Shattenkirk,STL,D,39.0,18.0,13.0,,134.0,11.0,34.0,36.0,28.0,24.0,161.0,130.0,,11.0,Second Pair,80,1595.25,13,43,56,7.89,52.81,54.10,27,1989-01-29,USA,USA,72,212,2007,1,14,8474031.0
2016-2017,Kevin Shattenkirk,WSH,D,39.0,18.0,13.0,,134.0,11.0,34.0,36.0,28.0,24.0,161.0,130.0,,11.0,Second Pair,80,1595.25,13,43,56,7.89,52.81,54.10,27,1989-01-29,USA,USA,72,212,2007,1,14,8474031.0
2016-2017,Klas Dahlbeck,CAR,D,177.0,183.0,,,215.0,220.0,133.0,86.0,116.0,35.0,222.0,26.0,,211.0,Third Pair,43,597.2,2,4,6,1.93,34.15,42.14,25,1991-07-06,SWE,SWE,75,207,2011,3,79,8476403.0
2016-2017,Korbinian Holzer,ANA,D,203.0,147.0,,8.0,220.0,162.0,224.0,97.0,65.0,79.0,198.0,11.0,,213.0,Third Pair,32,432.41666666667,2,5,7,0.86,48.28,43.77,28,1988-02-16,DEU,DEU,75,213,2006,4,111,8473560.0
2016-2017,Kris Letang,PIT,D,6.0,97.0,16.0,149.0,2.0,114.0,7.0,37.0,114.0,60.0,57.0,116.0,,3.0,First Pair,41,1046.2333333333,5,29,34,6.66,50.79,53.58,29,1987-04-24,CAN,CAN,72,201,2005,3,62,8471724.0
2016-2017,Kris Russell,EDM,D,207.0,7.0,,59.0,145.0,190.0,198.0,196.0,201.0,137.0,12.0,177.0,,50.0,Second Pair,68,1442.75,1,12,13,3.55,54.67,48.58,29,1987-05-02,CAN,CAN,70,170,2005,3,67,8471729.0
2016-2017,Kyle Quincey,CBJ,D,164.0,137.0,,77.0,169.0,122.0,139.0,56.0,191.0,155.0,190.0,110.0,,136.0,Third Pair,73,1306.25,6,9,15,3.6,47.37,47.08,31,1985-08-12,CAN,CAN,74,210,2003,4,132,8470724.0
2016-2017,Kyle Quincey,NJD,D,164.0,137.0,,77.0,169.0,122.0,139.0,56.0,191.0,155.0,190.0,110.0,,136.0,Third Pair,73,1306.25,6,9,15,3.6,47.37,47.08,31,1985-08-12,CAN,CAN,74,210,2003,4,132,8470724.0
2016-2017,Luca Sbisa,VAN,D,221.0,129.0,,130.0,218.0,178.0,195.0,171.0,203.0,125.0,115.0,60.0,,173.0,Second Pair,82,1555.7666666667,2,11,13,3.92,47.13,44.61,26,1990-01-30,ITA,CHE,74,206,2008,1,19,8474579.0
2016-2017,Luke Schenn,ARI,D,174.0,191.0,,111.0,189.0,211.0,98.0,168.0,161.0,211.0,165.0,5.0,,141.0,Second Pair,78,1407.8166666667,1,7,8,2.74,44.58,40.96,26,1989-11-02,CAN,CAN,74,225,2008,1,5,8474568.0
2016-2017,Luke Witkowski,TBL,D,94.0,96.0,,,11.0,71.0,102.0,191.0,168.0,161.0,229.0,2.0,,227.0,Fringe,34,335.6,0,4,4,1.88,50.00,56.76,26,1990-04-14,USA,USA,74,210,2008,6,160,
2016-2017,Marc Methot,OTT,D,199.0,192.0,,117.0,129.0,131.0,199.0,198.0,196.0,122.0,108.0,58.0,,180.0,Second Pair,68,1347.75,0,12,12,2.66,54.02,50.16,31,1985-06-21,CAN,CAN,76,230,2003,6,168,8470760.0
2016-2017,Marc Staal,NYR,D,188.0,182.0,,114.0,146.0,184.0,192.0,126.0,192.0,201.0,149.0,144.0,,169.0,Second Pair,72,1380.7,3,7,10,3.89,51.06,48.35,29,1987-01-13,CAN,CAN,76,208,2005,1,12,8471686.0
2016-2017,Marc-Edouard Vlasic,SJS,D,57.0,19.0,68.0,142.0,132.0,26.0,53.0,42.0,43.0,177.0,35.0,213.0,,36.0,Second Pair,75,1592.5833333333,6,22,28,6.45,52.22,50.57,29,1987-03-30,CAN,CAN,73,205,2005,2,35,8471709.0
2016-2017,Marco Scandella,MIN,D,115.0,79.0,,75.0,162.0,80.0,77.0,65.0,109.0,185.0,73.0,173.0,,114.0,Second Pair,71,1302.0333333333,4,9,13,3.35,48.45,51.45,26,1990-02-23,CAN,CAN,75,212,2008,2,55,8474618.0
2016-2017,Mark Barberio,COL,D,66.0,142.0,104.0,,70.0,77.0,89.0,117.0,56.0,46.0,86.0,218.0,,170.0,Second Pair,60,1095.6666666667,2,11,13,4.92,46.88,48.12,26,1990-03-23,CAN,CAN,73,200,2008,6,152,8474717.0
2016-2017,Mark Barberio,MTL,D,66.0,142.0,104.0,,70.0,77.0,89.0,117.0,56.0,46.0,86.0,218.0,,170.0,Second Pair,60,1095.6666666667,2,11,13,4.92,46.88,48.12,26,1990-03-23,CAN,CAN,73,200,2008,6,152,8474717.0
2016-2017,Mark Borowiecki,OTT,D,220.0,62.0,,,176.0,136.0,211.0,207.0,213.0,179.0,208.0,1.0,,222.0,Third Pair,70,980.75,1,2,3,1.98,44.90,48.12,27,1989-07-12,CAN,CAN,74,204,2008,5,139,8474697.0
2016-2017,Mark Giordano,CGY,D,60.0,10.0,29.0,94.0,94.0,53.0,66.0,74.0,64.0,119.0,98.0,174.0,,8.0,First Pair,81,1910.1666666667,12,27,39,8.41,60.61,52.79,32,1983-10-03,CAN,CAN,72,205,-,-,-,8470966.0
2016-2017,Mark Pysyk,FLA,D,180.0,51.0,,53.0,158.0,30.0,164.0,106.0,197.0,148.0,112.0,171.0,,184.0,Second Pair,82,1521.9833333333,4,13,17,4.04,47.37,49.63,24,1992-01-11,CAN,CAN,73,198,2010,1,23,8475796.0
2016-2017,Mark Streit,PHI,D,107.0,132.0,60.0,,58.0,155.0,120.0,73.0,189.0,66.0,90.0,199.0,,60.0,Second Pair,68,1273.1,6,21,27,6.19,43.84,51.43,38,1977-12-11,CHE,CHE,71,186,2004,9,262,8468309.0
2016-2017,Mark Streit,PIT,D,107.0,132.0,60.0,,58.0,155.0,120.0,73.0,189.0,66.0,90.0,199.0,,60.0,Second Pair,68,1273.1,6,21,27,6.19,43.84,51.43,38,1977-12-11,CHE,CHE,71,186,2004,9,262,8468309.0
2016-2017,Mark Stuart,WPG,D,214.0,36.0,,154.0,178.0,144.0,206.0,104.0,214.0,64.0,212.0,16.0,,190.0,Fringe,42,523.08333333333,2,2,4,0.66,51.85,47.00,32,1984-04-27,USA,USA,74,215,2003,1,21,8470614.0
2016-2017,Markus Nutivaara,CBJ,D,154.0,207.0,,,101.0,168.0,96.0,111.0,225.0,7.0,52.0,182.0,,225.0,Third Pair,66,872.03333333333,2,5,7,3.04,57.41,47.69,22,1994-06-06,FIN,FIN,73,187,2015,7,189,8478906.0
2016-2017,Martin Marincin,TOR,D,123.0,214.0,,103.0,19.0,177.0,166.0,150.0,199.0,91.0,171.0,158.0,,192.0,Second Pair,25,451.18333333333,1,6,7,1.0,51.35,51.98,24,1992-02-18,SVK,SVK,77,217,2010,2,46,8475716.0
2016-2017,Mathew Dumba,MIN,D,147.0,164.0,18.0,,172.0,74.0,126.0,63.0,133.0,44.0,80.0,114.0,,77.0,Second Pair,76,1544.7666666667,11,23,34,8.19,57.14,50.84,22,1994-07-25,CAN,CAN,72,181,2012,1,7,8476856.0
2016-2017,Matt Bartkowski,CGY,D,223.0,228.0,,,222.0,199.0,181.0,102.0,228.0,181.0,180.0,41.0,,226.0,Third Pair,24,369.3,1,1,2,0.65,44.83,39.99,28,1988-06-04,USA,USA,73,201,2008,7,190,8474749.0
2016-2017,Matt Greene,LAK,D,215.0,75.0,,26.0,184.0,13.0,204.0,101.0,222.0,13.0,223.0,6.0,,224.0,Third Pair,26,342.73333333333,1,1,2,0.36,57.14,50.53,33,1983-05-13,USA,USA,75,236,2002,2,44,8470121.0
2016-2017,Matt Hunwick,TOR,D,95.0,181.0,,56.0,62.0,153.0,125.0,174.0,59.0,160.0,101.0,98.0,,147.0,Third Pair,72,1294.45,1,18,19,2.2,55.13,51.74,31,1985-05-21,USA,USA,71,194,2004,7,224,8471436.0
2016-2017,Matt Irwin,NSH,D,79.0,16.0,,45.0,148.0,28.0,36.0,51.0,125.0,40.0,92.0,80.0,,103.0,Third Pair,74,1203.8,3,11,14,3.24,57.53,51.16,28,1987-11-29,CAN,CAN,74,200,-,-,-,8475625.0
2016-2017,Matt Niskanen,WSH,D,49.0,99.0,34.0,50.0,116.0,31.0,32.0,112.0,30.0,168.0,158.0,83.0,,53.0,First Pair,78,1728.6666666667,5,34,39,6.55,59.60,50.10,29,1986-12-06,USA,USA,73,203,2005,1,28,8471702.0
2016-2017,Matt Tennyson,CAR,D,131.0,199.0,,,109.0,223.0,138.0,215.0,55.0,10.0,59.0,69.0,,212.0,Third Pair,45,597.9,0,6,6,1.3,36.54,43.23,26,1990-04-23,USA,USA,74,205,-,-,-,8476807.0
2016-2017,Matthew Benning,EDM,D,84.0,196.0,,,56.0,62.0,109.0,135.0,81.0,49.0,40.0,48.0,,161.0,Third Pair,62,1029.8166666667,3,12,15,3.19,56.76,51.59,22,1994-05-25,CAN,CAN,73,203,2012,6,175,
2016-2017,Mattias Ekholm,NSH,D,110.0,31.0,98.0,83.0,93.0,7.0,146.0,109.0,107.0,175.0,130.0,190.0,,92.0,First Pair,82,1923.5833333333,3,20,23,7.2,53.27,53.64,26,1990-05-24,SWE,SWE,76,215,2009,4,102,8475218.0
2016-2017,Michael Del Zotto,PHI,D,32.0,66.0,102.0,36.0,97.0,125.0,40.0,14.0,63.0,123.0,16.0,18.0,,57.0,Second Pair,51,994.7,6,12,18,5.05,48.57,51.09,26,1990-06-24,CAN,CAN,72,195,2008,1,20,8474584.0
2016-2017,Michael Matheson,FLA,D,63.0,95.0,,42.0,183.0,127.0,4.0,26.0,184.0,205.0,67.0,186.0,,70.0,Second Pair,81,1705.8833333333,7,10,17,7.45,45.54,47.99,22,1994-02-27,CAN,CAN,74,193,2012,1,23,
2016-2017,Michael Stone,ARI,D,145.0,86.0,64.0,29.0,202.0,216.0,93.0,121.0,77.0,216.0,202.0,64.0,,58.0,Second Pair,64,1268.3166666667,3,12,15,2.84,49.25,42.84,26,1990-06-07,CAN,CAN,75,210,2008,3,69,8474628.0
2016-2017,Michael Stone,CGY,D,145.0,86.0,64.0,29.0,202.0,216.0,93.0,121.0,77.0,216.0,202.0,64.0,,58.0,Second Pair,64,1268.3166666667,3,12,15,2.84,49.25,42.84,26,1990-06-07,CAN,CAN,75,210,2008,3,69,8474628.0
2016-2017,Michal Kempny,CHI,D,28.0,57.0,,,6.0,37.0,19.0,85.0,165.0,85.0,206.0,73.0,,163.0,Third Pair,50,748.3,2,6,8,2.57,50.00,56.71,25,1990-09-08,CZE,CZE,73,192,-,-,-,8479482.0
2016-2017,Michal Rozsival,CHI,D,163.0,151.0,,39.0,131.0,167.0,216.0,152.0,68.0,50.0,216.0,45.0,,196.0,Third Pair,22,340.9,1,2,3,0.76,42.11,46.55,37,1978-09-03,CZE,CZE,73,210,1996,4,105,8465058.0
2016-2017,Mike Green,DET,D,86.0,115.0,44.0,,155.0,78.0,108.0,18.0,85.0,22.0,102.0,148.0,,49.0,First Pair,72,1696.05,14,22,36,7.42,47.00,47.79,30,1985-10-12,CAN,CAN,73,210,2004,1,29,8471242.0
2016-2017,Morgan Rielly,TOR,D,31.0,217.0,49.0,141.0,33.0,218.0,30.0,92.0,76.0,191.0,28.0,194.0,,51.0,First Pair,76,1684.8166666667,6,21,27,9.34,42.15,49.12,22,1994-03-09,CAN,CAN,73,222,2012,1,5,8476853.0
2016-2017,Nate Prosser,MIN,D,222.0,8.0,,,203.0,82.0,220.0,120.0,220.0,190.0,170.0,118.0,,203.0,Fringe,39,496.48333333333,2,5,7,0.79,50.00,50.17,30,1986-05-07,USA,USA,74,201,-,-,-,8475613.0
2016-2017,Nate Schmidt,WSH,D,108.0,65.0,,,72.0,34.0,124.0,95.0,148.0,27.0,32.0,142.0,,182.0,Third Pair,60,928.71666666667,3,14,17,3.82,65.63,53.85,25,1991-07-16,USA,USA,72,195,-,-,-,8477220.0
2016-2017,Nathan Beaulieu,MTL,D,113.0,189.0,56.0,20.0,91.0,140.0,122.0,172.0,90.0,69.0,81.0,134.0,,86.0,Second Pair,74,1441.5,4,24,28,4.95,56.70,50.13,23,1992-12-05,CAN,CAN,74,200,2011,1,17,8476470.0
2016-2017,Nick Holden,NYR,D,162.0,208.0,,140.0,166.0,201.0,180.0,57.0,141.0,202.0,100.0,47.0,,104.0,Second Pair,80,1649.0166666667,11,23,34,5.69,53.10,47.94,29,1987-05-15,CAN,CAN,76,210,-,-,-,8474207.0
2016-2017,Nick Jensen,DET,D,54.0,187.0,,146.0,112.0,94.0,106.0,21.0,54.0,33.0,20.0,145.0,,130.0,Third Pair,49,870.03333333333,4,9,13,2.65,44.93,52.31,25,1990-09-21,USA,USA,73,205,2009,5,150,8475324.0
2016-2017,Nick Leddy,NYI,D,56.0,198.0,42.0,,61.0,210.0,144.0,48.0,35.0,173.0,50.0,176.0,,52.0,First Pair,81,1840.1666666667,11,35,46,8.39,50.00,46.09,25,1991-03-20,USA,USA,72,205,2009,1,16,8475181.0
2016-2017,Nick Schultz,PHI,D,209.0,14.0,,46.0,204.0,118.0,158.0,209.0,171.0,129.0,213.0,84.0,,128.0,Third Pair,28,427.11666666667,0,4,4,1.03,51.72,46.82,34,1982-08-25,CAN,CAN,73,203,2000,2,33,8468513.0
2016-2017,Nikita Nesterov,MTL,D,42.0,209.0,93.0,,107.0,95.0,87.0,70.0,19.0,8.0,157.0,50.0,,176.0,Third Pair,48,781.68333333333,4,13,17,2.76,50.91,49.65,23,1993-03-28,RUS,RUS,71,191,2011,5,148,8476300.0
2016-2017,Nikita Nesterov,TBL,D,42.0,209.0,93.0,,107.0,95.0,87.0,70.0,19.0,8.0,157.0,50.0,,176.0,Third Pair,48,781.68333333333,4,13,17,2.76,50.91,49.65,23,1993-03-28,RUS,RUS,71,191,2011,5,148,8476300.0
2016-2017,Nikita Tryamkin,VAN,D,187.0,116.0,,153.0,200.0,135.0,142.0,145.0,177.0,77.0,227.0,22.0,,191.0,Third Pair,66,1104.85,2,7,9,2.84,44.62,47.06,22,1994-08-30,RUS,RUS,79,265,2014,3,66,8477997.0
2016-2017,Nikita Zadorov,COL,D,211.0,177.0,,71.0,227.0,152.0,179.0,224.0,53.0,210.0,218.0,17.0,,197.0,Second Pair,56,1066.0,0,10,10,3.26,34.38,44.55,21,1995-04-16,RUS,RUS,78,248,2013,1,16,8477507.0
2016-2017,Nikita Zaitsev,TOR,D,85.0,186.0,76.0,144.0,17.0,221.0,174.0,180.0,62.0,213.0,128.0,52.0,,64.0,First Pair,82,1805.5333333333,4,32,36,5.33,44.53,49.49,24,1991-10-29,RUS,RUS,74,192,-,-,-,8479458.0
2016-2017,Niklas Hjalmarsson,CHI,D,196.0,38.0,,121.0,141.0,76.0,215.0,131.0,194.0,208.0,64.0,227.0,,87.0,Second Pair,73,1569.1333333333,5,13,18,3.23,50.53,49.62,29,1987-06-06,SWE,SWE,75,197,2005,4,108,8471769.0
2016-2017,Niklas Kronwall,DET,D,205.0,145.0,65.0,40.0,108.0,134.0,223.0,144.0,210.0,19.0,182.0,104.0,,107.0,Second Pair,57,1108.8333333333,2,11,13,4.09,46.03,50.32,35,1981-01-12,SWE,SWE,72,194,2000,1,29,8468509.0
2016-2017,Noah Hanifin,CAR,D,70.0,148.0,41.0,,90.0,150.0,130.0,176.0,20.0,21.0,141.0,172.0,,113.0,Third Pair,81,1451.5333333333,4,25,29,5.36,44.79,49.62,19,1997-01-25,USA,USA,75,207,2015,1,5,8478396.0
2016-2017,Oliver Ekman-Larsson,ARI,D,101.0,215.0,61.0,160.0,180.0,198.0,69.0,54.0,86.0,212.0,21.0,99.0,,24.0,First Pair,79,1944.6166666667,12,27,39,9.08,45.69,42.49,25,1991-07-17,SWE,SWE,74,200,2009,1,6,8475171.0
2016-2017,Olli Määttä,PIT,D,53.0,69.0,,97.0,14.0,120.0,95.0,110.0,95.0,81.0,53.0,125.0,,111.0,Second Pair,55,993.51666666667,1,6,7,1.91,60.00,53.50,22,1994-08-22,FIN,FIN,74,207,2012,1,22,8476874.0
2016-2017,Oscar Klefbom,EDM,D,14.0,131.0,52.0,109.0,80.0,146.0,23.0,7.0,27.0,200.0,30.0,202.0,,29.0,First Pair,82,1834.3833333333,12,26,38,8.54,52.85,50.34,23,1993-07-20,SWE,SWE,75,216,2011,1,19,8476472.0
2016-2017,P.K. Subban,NSH,D,29.0,140.0,39.0,88.0,36.0,50.0,68.0,41.0,33.0,163.0,56.0,126.0,,12.0,First Pair,66,1610.6666666667,10,30,40,6.27,51.09,54.30,27,1989-05-13,CAN,CAN,72,210,2007,2,43,8474056.0
2016-2017,Patrick Wiercioch,COL,D,179.0,175.0,111.0,14.0,190.0,145.0,129.0,91.0,195.0,76.0,140.0,141.0,,188.0,Third Pair,57,949.98333333333,4,8,12,2.24,33.33,41.11,25,1990-09-12,CAN,CAN,77,202,2008,2,42,8474605.0
