Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2009-2010,Chris Phillips,OTT,D,77.5,48.9,81.1,,94.7,94.7,86.3,47.1,42.7,40.5,38.3,44.9,45.4,55.1,85.0,52,117,44,,11.0,13,32,121,131,24,141,124,125,103,35,227,130,187,First Pair,82.0,1832.6,8.0,15.0,23.0,3.6791443076750143,49.122807017543856,52.18488292683748,8464956,D,75.0,219.0,1978-03-09,CAN,1996.0,1.0,1.0,L,31,"[None, None, None, None, 77]","[None, None, None, None, 48]","[None, None, None, None, 81]","[None, None, None, None, 'OTT']"
2009-2010,Chris Pronger,PHI,D,95.2,81.5,98.7,31.5,99.5,91.2,74.9,57.7,70.9,21.6,20.3,55.9,63.4,93.4,74.0,12,43,4,90.0,2.0,21,58,97,67,29,182,99,84,16,60,227,130,187,First Pair,82.0,2125.9666666666667,10.0,43.0,53.0,8.020339051975279,56.70103092783505,55.15923097793296,8459424,D,78.0,220.0,1974-10-10,CAN,1993.0,1.0,2.0,L,34,"[None, None, None, None, 95]","[None, None, None, None, 81]","[None, None, None, None, 98]","[None, None, None, None, 'PHI']"
2009-2010,Christian Ehrhoff,VAN,D,99.6,96.0,65.2,93.1,98.4,96.9,93.4,90.3,58.1,98.0,17.2,65.6,97.4,63.4,44.1,2,10,80,10.0,4.0,8,16,23,96,5,189,78,7,84,128,227,130,187,First Pair,80.0,1822.6833333333336,14.0,29.0,43.0,10.160251124562711,65.76576576576578,53.32400235829002,8469555,D,74.0,201.0,1982-07-06,DEU,2001.0,4.0,106.0,L,27,"[None, None, None, None, 99]","[None, None, None, None, 96]","[None, None, None, None, 65]","[None, None, None, None, 'VAN']"
2009-2010,Christoph Schubert,ATL,D,6.6,27.3,32.6,,25.7,31.7,69.2,97.4,14.5,4.6,99.1,39.6,11.9,17.6,12.8,213,166,154,,140.0,156,71,7,195,38,3,136,201,188,199,227,130,187,Third Pair,47.0,741.4666666666667,2.0,4.0,6.0,2.5449435082022585,42.592592592592595,45.365233199582256,8469575,D,75.0,230.0,1982-02-05,DEU,2001.0,4.0,127.0,L,27,"[None, None, None, None, 6]","[None, None, None, None, 27]","[None, None, None, None, 32]","[None, None, None, None, 'ATL']"
2009-2010,Cody Franson,NSH,D,80.2,75.3,62.6,74.6,,94.3,98.7,70.5,89.4,53.3,43.6,86.3,95.2,65.2,15.0,46,57,86,34.0,,14,4,68,25,21,129,32,12,80,194,227,130,187,Third Pair,61.0,866.1333333333333,7.0,14.0,21.0,4.253634467393048,67.3076923076923,53.00701751574552,8471742,D,77.0,224.0,1987-08-08,CAN,2005.0,3.0,79.0,R,22,"[None, None, None, None, 80]","[None, None, None, None, 75]","[None, None, None, None, 62]","[None, None, None, None, 'NSH']"
2009-2010,Colin White,NJD,D,82.4,43.2,73.6,,79.1,70.5,42.7,2.6,34.8,88.8,87.2,10.6,61.2,89.4,74.9,41,130,61,,40.0,68,131,222,149,11,30,202,89,25,58,227,130,187,Second Pair,81.0,1626.0666666666666,2.0,11.0,13.0,1.2528004375460149,52.94117647058824,51.77988983607978,8465005,D,76.0,215.0,1977-12-12,CAN,1996.0,2.0,49.0,L,31,"[None, None, None, None, 82]","[None, None, None, None, 43]","[None, None, None, None, 73]","[None, None, None, None, 'NJD']"
2009-2010,Cory Sarich,CGY,D,30.0,70.5,55.1,,81.3,13.7,7.5,55.5,55.9,7.3,92.5,78.4,51.1,66.5,33.9,160,68,103,,36.0,197,195,102,101,36,18,50,112,77,151,227,130,187,Third Pair,57.0,909.0166666666668,0.0,6.0,6.0,2.034385515531925,50.0,52.235798405661384,8464981,D,76.0,207.0,1978-08-16,CAN,1996.0,2.0,27.0,R,31,"[None, None, None, None, 30]","[None, None, None, None, 70]","[None, None, None, None, 55]","[None, None, None, None, 'CGY']"
2009-2010,Craig Rivet,BUF,D,19.4,53.3,67.4,16.2,52.9,22.9,20.7,40.1,65.6,6.2,27.3,36.6,40.1,48.5,52.4,184,107,75,110.0,89.0,176,181,137,79,37,166,143,137,118,109,227,130,187,Second Pair,78.0,1421.1333333333334,1.0,14.0,15.0,3.262975438303939,46.666666666666664,50.45506294726951,8459004,D,74.0,207.0,1974-09-13,CAN,1992.0,3.0,68.0,R,34,"[None, None, None, None, 19]","[None, None, None, None, 53]","[None, None, None, None, 67]","[None, None, None, None, 'BUF']"
2009-2010,Dan Boyle,SJS,D,98.7,95.6,86.3,99.2,86.6,83.7,89.0,93.8,93.8,47.8,6.2,31.3,81.9,56.4,74.4,4,11,32,2.0,26.0,38,26,15,15,22,214,155,42,100,59,227,130,187,First Pair,76.0,1992.3333333333333,15.0,42.0,57.0,13.450697762959646,55.639097744360896,53.004982990650575,8467096,D,71.0,194.0,1976-07-12,CAN,,,,R,33,"[None, None, None, None, 98]","[None, None, None, None, 95]","[None, None, None, None, 86]","[None, None, None, None, 'SJS']"
2009-2010,Dan Girardi,NYR,D,16.3,55.9,1.8,,84.5,76.2,62.6,54.6,46.3,75.8,84.6,50.2,44.5,53.3,84.6,191,101,224,,30.0,55,86,104,123,16,36,112,127,107,36,227,130,187,Second Pair,82.0,1761.55,6.0,19.0,25.0,4.980846635520406,46.61016949152542,46.18061747695983,8471958,D,73.0,212.0,1984-04-29,CAN,,,,R,25,"[None, None, None, None, 16]","[None, None, None, None, 55]","[None, None, None, None, 1]","[None, None, None, None, 'NYR']"
2009-2010,Dan Hamhuis,NSH,D,80.6,81.9,46.3,,78.1,68.7,63.0,68.3,58.6,68.3,59.5,49.3,30.8,67.8,64.3,45,42,123,,42.0,72,85,73,95,18,93,114,158,74,82,227,130,187,Second Pair,78.0,1657.9166666666667,5.0,19.0,24.0,4.760158203534906,50.0,50.51554440555565,8469465,D,73.0,204.0,1982-12-13,CAN,2001.0,1.0,12.0,L,26,"[None, None, None, None, 80]","[None, None, None, None, 81]","[None, None, None, None, 46]","[None, None, None, None, 'NSH']"
2009-2010,Darryl Sydor,STL,D,27.3,19.4,30.0,,20.3,35.7,7.5,8.8,47.1,75.8,8.4,88.5,31.3,37.4,14.5,166,184,160,,150.0,147,195,208,121,16,209,27,157,143,195,227,130,187,Third Pair,47.0,785.2833333333333,0.0,7.0,7.0,1.0663997324578174,42.5,46.10304464023698,8458172,D,73.0,211.0,1972-05-13,CAN,1990.0,1.0,7.0,L,37,"[None, None, None, None, 27]","[None, None, None, None, 19]","[None, None, None, None, 30]","[None, None, None, None, 'STL']"
2009-2010,David Hale,TBL,D,49.3,41.4,52.4,,32.6,43.2,7.5,13.2,75.3,60.1,77.5,0.4,18.9,22.0,32.6,116,134,109,,127.0,130,195,198,57,20,52,225,185,178,154,227,130,187,Third Pair,39.0,548.15,0.0,4.0,4.0,0.7650908508494678,42.857142857142854,43.09579838103723,8468502,D,73.0,222.0,1981-06-18,USA,2000.0,1.0,22.0,L,28,"[None, None, None, None, 49]","[None, None, None, None, 41]","[None, None, None, None, 52]","[None, None, None, None, 'TBL']"
2009-2010,David Schlemko,PHX,D,57.7,62.6,36.1,59.2,,52.9,79.7,81.1,85.9,68.3,21.6,100.0,63.0,94.3,4.4,97,86,146,54.0,,108,47,44,33,18,179,1,85,14,218,227,130,187,Third Pair,17.0,303.01666666666665,1.0,4.0,5.0,1.0312700868741804,57.14285714285714,53.04953149835414,8473673,D,73.0,191.0,1987-05-07,CAN,,,,L,22,"[None, None, None, None, 57]","[None, None, None, None, 62]","[None, None, None, None, 36]","[None, None, None, None, 'PHX']"
2009-2010,Davis Drewiske,LAK,D,76.7,40.5,77.1,,53.5,33.0,7.5,12.3,87.7,86.8,44.1,95.2,1.8,73.1,44.5,54,136,53,,88.0,153,195,200,29,12,128,12,224,62,127,227,130,187,Third Pair,42.0,640.3,1.0,7.0,8.0,1.7218247189923572,41.66666666666667,53.429419991347515,8474518,D,74.0,222.0,1984-11-22,USA,,,,L,24,"[None, None, None, None, 76]","[None, None, None, None, 40]","[None, None, None, None, 77]","[None, None, None, None, 'LAK']"
2009-2010,Denis Grebeshkov,NSH,D,11.0,64.8,4.0,8.5,29.4,92.1,99.1,63.4,55.1,40.5,14.5,51.1,19.4,2.6,78.0,203,81,219,120.0,133.0,19,3,84,103,24,195,110,184,222,51,227,130,187,Second Pair,51.0,1091.5333333333333,7.0,14.0,21.0,3.147886114190866,38.88888888888889,42.772031445548286,8470268,D,72.0,206.0,1983-10-11,RUS,2002.0,1.0,18.0,L,25,"[None, None, None, None, 11]","[None, None, None, None, 64]","[None, None, None, None, 4]","[None, None, None, None, 'NSH']"
2009-2010,Dennis Seidenberg,BOS,D,70.5,75.8,32.2,33.1,39.6,13.2,32.6,49.8,53.7,88.8,88.5,18.9,78.0,25.1,51.1,68,56,155,88.0,114.0,198,154,115,106,11,27,183,51,171,112,227,130,187,First Pair,79.0,1810.75,4.0,26.0,30.0,5.821491427246826,53.40909090909091,48.8320893892363,8469619,D,72.0,199.0,1981-07-18,DEU,2001.0,6.0,172.0,L,28,"[None, None, None, None, 70]","[None, None, None, None, 75]","[None, None, None, None, 32]","[None, None, None, None, 'BOS']"
2009-2010,Dennis Wideman,BOS,D,87.7,92.1,54.2,53.8,12.3,80.2,65.2,58.6,25.1,81.9,40.1,54.6,12.3,81.9,30.8,29,19,105,61.0,165.0,46,80,95,171,14,137,102,200,42,158,227,130,187,First Pair,76.0,1790.2833333333333,6.0,24.0,30.0,6.593324738702139,42.10526315789473,51.68974673231092,8469770,D,72.0,202.0,1983-03-20,CAN,2002.0,8.0,241.0,R,26,"[None, None, None, None, 87]","[None, None, None, None, 92]","[None, None, None, None, 54]","[None, None, None, None, 'BOS']"
2009-2010,Derek Joslin,SJS,D,43.6,47.6,29.1,,,46.7,7.5,23.3,3.1,60.1,11.5,24.7,71.8,73.6,96.5,129,120,162,,,122,195,175,221,20,202,170,65,61,9,227,130,187,Third Pair,24.0,333.15,0.0,3.0,3.0,0.7186795044904414,47.82608695652174,45.362064212831264,8471810,D,73.0,210.0,1987-03-17,CAN,2005.0,5.0,149.0,L,22,"[None, None, None, None, 43]","[None, None, None, None, 47]","[None, None, None, None, 29]","[None, None, None, None, 'SJS']"
2009-2010,Derek Meech,DET,D,36.6,32.2,43.6,50.0,,27.8,43.2,95.6,71.8,47.8,52.4,99.6,0.9,41.0,34.8,145,155,129,66.0,,165,130,11,65,22,109,2,226,135,149,227,130,187,Fringe,49.0,583.6833333333333,2.0,4.0,6.0,3.025387082717028,28.57142857142857,46.823864720537145,8470061,D,71.0,200.0,1984-04-21,CAN,2002.0,7.0,229.0,L,25,"[None, None, None, None, 36]","[None, None, None, None, 32]","[None, None, None, None, 43]","[None, None, None, None, 'DET']"
2009-2010,Derek Morris,PHX,D,62.6,51.5,84.1,13.8,87.7,28.6,37.0,43.2,24.2,32.6,11.9,60.4,35.2,96.0,63.4,86,111,37,113.0,24.0,163,144,130,173,26,201,90,148,10,84,227,130,187,Second Pair,76.0,1629.7833333333333,4.0,23.0,27.0,4.473209426868899,50.57471264367817,53.94918765433086,8464966,D,72.0,210.0,1978-08-24,CAN,1996.0,1.0,13.0,R,31,"[None, None, None, None, 62]","[None, None, None, None, 51]","[None, None, None, None, 84]","[None, None, None, None, 'PHX']"
2009-2010,Dion Phaneuf,TOR,D,71.8,90.3,5.3,23.8,28.9,25.6,61.2,82.8,38.8,98.0,79.7,80.6,49.3,38.3,68.3,65,23,216,100.0,134.0,170,89,40,140,5,47,45,116,141,73,227,130,187,First Pair,81.0,1963.5,10.0,21.0,31.0,11.347501182156261,48.598130841121495,48.60159836802312,8470602,D,76.0,222.0,1985-04-10,CAN,2003.0,1.0,9.0,L,24,"[None, None, None, None, 71]","[None, None, None, None, 90]","[None, None, None, None, 5]","[None, None, None, None, 'TOR']"
2009-2010,Dmitry Kulikov,FLA,D,7.9,29.1,15.9,3.8,,49.8,47.6,46.7,27.3,32.6,70.0,58.6,78.4,4.0,23.3,210,162,192,126.0,,115,120,122,166,26,69,94,50,219,175,227,130,187,Third Pair,68.0,1219.6666666666667,3.0,14.0,17.0,5.275758547253764,49.122807017543856,45.23621048645949,8475179,D,73.0,212.0,1990-10-29,RUS,2009.0,1.0,14.0,L,18,"[None, None, None, None, 7]","[None, None, None, None, 29]","[None, None, None, None, 15]","[None, None, None, None, 'FLA']"
2009-2010,Douglas Murray,SJS,D,37.0,49.8,34.4,,21.9,79.3,55.5,21.6,51.5,44.7,96.9,22.9,66.5,93.8,91.2,144,115,150,,147.0,48,102,179,111,23,8,174,77,15,21,227,130,187,Second Pair,79.0,1606.8333333333333,4.0,13.0,17.0,2.988840868734519,51.4018691588785,50.06408858038073,8468114,D,75.0,240.0,1980-03-12,SWE,1999.0,8.0,241.0,L,29,"[None, None, None, None, 37]","[None, None, None, None, 49]","[None, None, None, None, 34]","[None, None, None, None, 'SJS']"
2009-2010,Drew Doughty,LAK,D,94.7,79.3,90.7,89.2,55.1,93.4,85.5,60.4,88.1,60.1,67.0,87.2,70.5,71.8,88.5,13,48,22,15.0,85.0,16,34,91,28,20,76,30,68,65,27,227,130,187,First Pair,82.0,2047.95,16.0,43.0,59.0,9.374900611981552,57.89473684210527,54.53216796947475,8474563,D,73.0,210.0,1989-12-08,CAN,2008.0,1.0,2.0,R,19,"[None, None, None, None, 94]","[None, None, None, None, 79]","[None, None, None, None, 90]","[None, None, None, None, 'LAK']"
2009-2010,Duncan Keith,CHI,D,96.5,100.0,85.0,22.3,41.2,96.5,87.7,85.5,98.7,40.5,2.6,77.1,20.7,98.7,72.2,9,1,35,102.0,111.0,9,29,34,4,24,222,53,181,4,64,227,130,187,First Pair,82.0,2180.5666666666666,14.0,52.0,66.0,9.908479015644124,54.248366013071895,56.05538558901431,8470281,D,73.0,192.0,1983-07-16,CAN,2002.0,2.0,54.0,L,26,"[None, None, None, None, 96]","[None, None, None, None, 100]","[None, None, None, None, 85]","[None, None, None, None, 'CHI']"
2009-2010,Ed Jovanovski,PHX,D,35.7,57.3,59.9,64.6,19.8,66.5,68.3,70.9,85.5,15.9,61.2,45.4,33.0,30.0,99.6,147,98,92,47.0,151.0,77,73,67,34,32,89,123,153,160,2,227,130,187,Second Pair,66.0,1427.55,10.0,23.0,33.0,6.500033643039757,45.56962025316456,48.86213065052543,8460492,D,75.0,220.0,1976-06-26,CAN,1994.0,1.0,1.0,L,33,"[None, None, None, None, 35]","[None, None, None, None, 57]","[None, None, None, None, 59]","[None, None, None, None, 'PHX']"
2009-2010,Eric Brewer,STL,D,25.6,15.9,30.4,43.1,31.6,99.1,100.0,64.3,6.2,40.5,38.8,88.1,9.3,34.4,72.7,170,192,159,75.0,129.0,3,1,82,214,24,140,28,207,150,63,227,130,187,Second Pair,59.0,1265.25,8.0,7.0,15.0,3.4633781238344237,40.50632911392405,47.789788511509315,8466142,D,76.0,216.0,1979-04-17,CAN,1997.0,1.0,5.0,L,30,"[None, None, None, None, 25]","[None, None, None, None, 15]","[None, None, None, None, 30]","[None, None, None, None, 'STL']"
2009-2010,Erik Johnson,STL,D,42.3,88.5,10.1,88.5,62.6,12.8,67.0,96.9,65.2,13.4,25.1,98.2,62.6,26.9,55.9,132,27,205,16.0,71.0,199,76,8,80,33,171,5,86,167,101,227,130,187,Second Pair,79.0,1693.9166666666667,11.0,27.0,38.0,10.486730894109485,52.47524752475248,50.27673758837046,8473446,D,76.0,225.0,1988-03-21,USA,2006.0,1.0,1.0,R,21,"[None, None, None, None, 42]","[None, None, None, None, 88]","[None, None, None, None, 10]","[None, None, None, None, 'STL']"
2009-2010,Erik Karlsson,OTT,D,53.7,48.0,47.1,4.6,,50.2,67.4,84.1,45.4,90.7,30.8,94.3,2.2,62.6,19.8,106,119,121,125.0,,114,75,37,125,10,158,14,223,86,183,227,130,187,Second Pair,60.0,1206.8,5.0,22.0,27.0,5.768974178490195,42.465753424657535,51.42865893244672,8474578,D,72.0,185.0,1990-05-31,SWE,2008.0,1.0,15.0,R,19,"[None, None, None, None, 53]","[None, None, None, None, 48]","[None, None, None, None, 47]","[None, None, None, None, 'OTT']"
2009-2010,Fedor Tyutin,CBJ,D,50.2,6.2,89.4,90.8,14.4,78.4,54.6,14.5,16.3,32.6,48.9,23.3,34.8,27.3,95.6,114,214,25,13.0,161.0,50,104,195,191,26,117,173,149,166,11,227,130,187,First Pair,80.0,1881.8166666666664,7.0,26.0,33.0,7.268247386767558,47.57281553398058,46.7333825025502,8469492,D,74.0,221.0,1983-07-19,RUS,2001.0,2.0,40.0,L,26,"[None, None, None, None, 50]","[None, None, None, None, 6]","[None, None, None, None, 89]","[None, None, None, None, 'CBJ']"
2009-2010,Filip Kuba,OTT,D,30.4,78.0,43.2,79.2,1.6,30.4,26.4,36.6,99.1,17.2,2.2,90.3,4.8,55.9,83.7,159,51,130,28.0,185.0,159,168,145,3,31,223,23,217,101,38,227,130,187,First Pair,53.0,1211.05,3.0,25.0,28.0,3.8960713315439826,45.0,52.82223500363743,8462225,D,76.0,225.0,1976-12-29,CZE,1995.0,8.0,192.0,L,32,"[None, None, None, None, 30]","[None, None, None, None, 78]","[None, None, None, None, 43]","[None, None, None, None, 'OTT']"
2009-2010,Francis Bouillon,NSH,D,7.0,11.9,6.6,76.2,34.8,12.3,17.6,28.6,2.6,47.8,72.2,46.3,67.8,76.7,55.5,212,201,213,32.0,123.0,200,188,163,222,22,64,121,74,54,102,227,130,187,Second Pair,81.0,1563.5333333333333,2.0,7.0,9.0,3.9330429109041884,50.72463768115942,47.47304892419151,8465914,D,68.0,194.0,1975-10-17,USA,,,,L,33,"[None, None, None, None, 7]","[None, None, None, None, 11]","[None, None, None, None, 6]","[None, None, None, None, 'NSH']"
2009-2010,Francois Beauchemin,TOR,D,58.6,72.7,54.6,10.8,2.1,1.3,15.0,72.2,33.9,96.3,16.7,52.4,11.5,82.8,57.7,95,63,104,117.0,184.0,225,194,64,151,7,190,107,202,40,97,227,130,187,First Pair,82.0,2088.133333333333,5.0,19.0,24.0,8.72278969673652,44.230769230769226,51.7484646347266,8467400,D,71.0,208.0,1980-06-04,CAN,1998.0,3.0,75.0,L,29,"[None, None, None, None, 58]","[None, None, None, None, 72]","[None, None, None, None, 54]","[None, None, None, None, 'TOR']"
2009-2010,Freddy Meyer,NYI,D,86.3,87.2,79.3,,36.9,75.3,88.5,80.6,68.7,47.8,95.6,15.9,28.6,33.5,55.1,32,30,48,,119.0,57,27,45,72,22,11,190,163,152,103,227,130,187,Third Pair,64.0,1073.0666666666666,5.0,10.0,15.0,3.56774743253094,47.94520547945205,53.13633389324956,8470578,D,70.0,185.0,1981-01-04,USA,,,,L,28,"[None, None, None, None, 86]","[None, None, None, None, 87]","[None, None, None, None, 79]","[None, None, None, None, 'NYI']"
2009-2010,Garnet Exelby,TOR,D,33.0,30.0,42.3,,58.3,55.9,52.9,8.4,26.0,40.5,97.8,22.5,2.6,60.4,16.3,153,160,132,,79.0,101,108,209,169,24,6,175,222,91,191,227,130,187,Fringe,51.0,514.9166666666666,1.0,3.0,4.0,0.5769386161988972,37.83783783783784,45.99431179657372,8468090,D,73.0,215.0,1981-08-16,CAN,1999.0,8.0,217.0,L,28,"[None, None, None, None, 33]","[None, None, None, None, 30]","[None, None, None, None, 42]","[None, None, None, None, 'TOR']"
2009-2010,Greg Zanon,MIN,D,50.7,0.4,99.6,,98.9,35.2,16.3,1.8,19.8,53.3,73.6,3.5,36.6,59.0,81.5,113,227,2,,3.0,148,191,224,183,21,61,218,145,94,43,227,130,187,First Pair,81.0,1811.8833333333337,2.0,14.0,16.0,1.8907463386520351,45.45454545454545,48.15262035530595,8468636,D,71.0,201.0,1980-06-05,CAN,2000.0,5.0,156.0,L,29,"[None, None, None, None, 50]","[None, None, None, None, 0]","[None, None, None, None, 99]","[None, None, None, None, 'MIN']"
2009-2010,Hal Gill,MTL,D,4.0,2.6,55.5,,89.8,67.8,44.1,3.1,13.2,1.3,45.4,11.5,41.4,16.3,46.3,219,222,102,,20.0,74,128,221,198,42,125,200,134,191,123,227,130,187,Second Pair,68.0,1247.35,2.0,7.0,9.0,1.6408258778483917,42.857142857142854,46.4269992543277,8459628,D,79.0,243.0,1975-04-06,USA,1993.0,8.0,207.0,L,34,"[None, None, None, None, 4]","[None, None, None, None, 2]","[None, None, None, None, 55]","[None, None, None, None, 'MTL']"
2009-2010,Henrik Tallinder,BUF,D,52.4,42.3,74.0,,7.5,78.9,64.8,41.0,64.3,53.3,32.6,28.6,81.5,44.1,90.3,109,132,60,,174.0,49,81,135,82,21,154,161,43,128,23,227,130,187,Second Pair,82.0,1690.2833333333333,4.0,15.0,19.0,2.836554084410157,54.310344827586206,49.12081811214323,8466182,D,76.0,209.0,1979-01-10,SWE,1997.0,2.0,48.0,L,30,"[None, None, None, None, 52]","[None, None, None, None, 42]","[None, None, None, None, 74]","[None, None, None, None, 'BUF']"
2009-2010,Ian White,CGY,D,74.4,89.4,64.3,26.9,23.5,100.0,93.8,77.5,78.4,10.4,4.8,74.4,55.5,83.3,69.6,59,25,82,96.0,144.0,1,15,52,50,34,217,59,102,39,70,227,130,187,First Pair,83.0,1891.4833333333331,12.0,24.0,36.0,8.010210378214294,54.6875,53.55538242284873,8470273,D,70.0,191.0,1984-06-04,CAN,2002.0,6.0,191.0,R,25,"[None, None, None, None, 74]","[None, None, None, None, 89]","[None, None, None, None, 64]","[None, None, None, None, 'CGY']"
2009-2010,Jack Hillen,NYI,D,19.8,89.9,5.7,67.7,5.9,7.0,21.1,81.9,91.2,21.6,30.4,30.0,46.7,43.6,71.8,183,24,215,43.0,177.0,212,180,42,21,29,159,158,122,129,65,227,130,187,Second Pair,69.0,1427.8,3.0,17.0,20.0,5.134801955063206,47.674418604651166,49.69315606505817,8474519,D,70.0,190.0,1986-01-24,USA,,,,L,23,"[None, None, None, None, 19]","[None, None, None, None, 89]","[None, None, None, None, 5]","[None, None, None, None, 'NYI']"
2009-2010,Jack Johnson,LAK,D,3.5,10.1,2.6,20.8,10.2,83.3,63.9,52.0,50.7,60.1,70.5,93.4,18.1,77.1,57.3,220,205,222,104.0,169.0,39,83,110,113,20,68,16,187,53,98,227,130,187,First Pair,80.0,1809.0,8.0,28.0,36.0,6.445869341678046,42.97520661157025,47.894727640632674,8471677,D,74.0,225.0,1987-01-13,USA,2005.0,1.0,3.0,L,22,"[None, None, None, None, 3]","[None, None, None, None, 10]","[None, None, None, None, 2]","[None, None, None, None, 'LAK']"
2009-2010,James Wisniewski,ANA,D,52.9,89.0,16.7,63.1,5.3,1.8,18.9,92.5,70.0,81.9,57.7,38.8,43.2,36.6,96.9,108,26,190,49.0,178.0,224,185,18,69,14,97,138,130,145,8,227,130,187,First Pair,69.0,1679.9333333333334,3.0,26.0,29.0,7.197047269779299,47.674418604651166,47.42438070521663,8470222,D,71.0,203.0,1984-02-21,USA,2002.0,5.0,156.0,R,25,"[None, None, None, None, 52]","[None, None, None, None, 89]","[None, None, None, None, 16]","[None, None, None, None, 'ANA']"
2009-2010,Jamie McBain,CAR,D,70.0,63.0,31.3,46.2,48.7,55.5,81.1,44.9,15.9,90.7,7.9,83.7,98.2,6.2,73.1,69,85,157,71.0,97.0,102,44,126,192,10,210,38,5,214,62,227,130,187,First Pair,14.0,360.9166666666667,3.0,6.0,9.0,0.9128896051301422,63.63636363636363,47.268748025859495,8473571,D,73.0,195.0,1988-02-25,USA,2006.0,2.0,63.0,R,21,"[None, None, None, None, 70]","[None, None, None, None, 63]","[None, None, None, None, 31]","[None, None, None, None, 'CAR']"
2009-2010,Jan Hejda,CBJ,D,21.1,1.8,33.9,,96.8,65.6,44.5,15.0,18.9,68.3,76.7,2.6,4.0,19.4,97.8,180,224,151,,7.0,79,127,194,185,18,54,220,219,184,6,227,130,187,Second Pair,62.0,1280.0333333333333,3.0,10.0,13.0,1.6699198307060064,32.3943661971831,41.71243902136249,8470699,D,76.0,230.0,1978-06-18,CZE,2003.0,4.0,106.0,L,31,"[None, None, None, None, 21]","[None, None, None, None, 1]","[None, None, None, None, 33]","[None, None, None, None, 'CBJ']"
2009-2010,Jaroslav Spacek,MTL,D,44.9,42.7,52.0,82.3,48.1,28.2,34.4,37.9,12.3,36.1,12.8,11.0,78.9,12.3,83.3,126,131,110,24.0,98.0,164,150,142,200,25,199,201,49,200,39,227,130,187,Second Pair,75.0,1612.85,3.0,18.0,21.0,5.794872170985909,52.0,46.53094392202549,8467439,D,72.0,210.0,1974-02-11,CZE,1998.0,5.0,117.0,L,35,"[None, None, None, None, 44]","[None, None, None, None, 42]","[None, None, None, None, 52]","[None, None, None, None, 'MTL']"
2009-2010,Jason Demers,SJS,D,41.9,39.6,26.9,26.2,,40.5,35.7,53.7,95.6,75.8,41.0,59.0,95.6,45.4,50.2,133,138,167,97.0,,136,147,106,11,16,135,93,11,125,114,227,130,187,Third Pair,51.0,786.8,4.0,16.0,20.0,2.851492286834881,58.333333333333336,47.072550751961465,8474218,D,73.0,195.0,1988-06-09,CAN,2008.0,7.0,186.0,R,21,"[None, None, None, None, 41]","[None, None, None, None, 39]","[None, None, None, None, 26]","[None, None, None, None, 'SJS']"
2009-2010,Jason Garrison,FLA,D,34.4,23.8,69.6,,44.4,53.7,43.6,7.9,89.9,26.4,54.6,55.1,92.5,1.8,15.9,150,174,70,,105.0,106,129,210,24,28,104,101,18,224,192,227,130,187,Third Pair,39.0,590.2166666666667,2.0,6.0,8.0,1.6130574289059323,55.00000000000001,48.64272410092932,8474520,D,73.0,218.0,1984-11-13,CAN,,,,L,24,"[None, None, None, None, 34]","[None, None, None, None, 23]","[None, None, None, None, 69]","[None, None, None, None, 'FLA']"
2009-2010,Jason Strudwick,EDM,D,4.4,9.3,0.4,,17.6,38.3,7.5,0.4,29.5,93.8,33.9,37.9,41.0,1.3,67.8,218,207,227,,155.0,141,195,227,161,9,151,140,135,225,74,227,130,187,Third Pair,72.0,1219.4333333333334,0.0,5.0,5.0,0.7405484892684701,40.44943820224719,40.206949855480886,8460555,D,76.0,226.0,1975-07-17,CAN,1994.0,3.0,63.0,L,34,"[None, None, None, None, 4]","[None, None, None, None, 9]","[None, None, None, None, 0]","[None, None, None, None, 'EDM']"
2009-2010,Jay Bouwmeester,CGY,D,23.8,11.5,89.9,12.3,43.3,5.3,15.4,35.7,18.5,21.6,14.1,57.7,30.0,63.9,59.5,174,202,24,115.0,107.0,216,193,147,186,29,196,96,160,83,93,227,130,187,First Pair,82.0,2125.45,3.0,26.0,29.0,7.572731564804529,43.75,49.681447010768984,8470151,D,76.0,206.0,1983-09-27,CAN,2002.0,1.0,3.0,L,25,"[None, None, None, None, 23]","[None, None, None, None, 11]","[None, None, None, None, 89]","[None, None, None, None, 'CGY']"
2009-2010,Jay Harrison,CAR,D,47.1,41.0,58.6,,41.7,48.0,46.7,63.9,36.1,47.8,83.3,44.5,8.4,9.3,21.1,121,135,95,,110.0,119,122,83,146,22,39,125,209,207,180,227,130,187,Third Pair,38.0,559.2666666666667,1.0,5.0,6.0,1.3329842447673395,39.39393939393939,48.93731295454295,8469531,D,76.0,222.0,1982-11-03,CAN,2001.0,3.0,82.0,L,26,"[None, None, None, None, 47]","[None, None, None, None, 41]","[None, None, None, None, 58]","[None, None, None, None, 'CAR']"
