Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2014-2015,Justin Faulk,CAR,D,12.0,209.0,21.0,78.0,4.0,202.0,19.0,37.0,81.0,46.0,67.0,116.0,,24.0,First Pair,82,2002.9333333333,15,17,33,1992-03-20,USA,USA,72,214,2010,2,7,37
2014-2015,Justin Schultz,EDM,D,91.0,227.0,55.0,163.0,154.0,219.0,93.0,52.0,63.0,50.0,20.0,227.0,,57.0,First Pair,81,1831.5166666667,6,14,35,1990-07-06,CAN,CAN,74,190,2008,2,13,43
2014-2015,Jyrki Jokipakka,DAL,D,172.0,204.0,,,63.0,189.0,200.0,230.0,106.0,112.0,196.0,170.0,,209.0,Third Pair,51,842.05,0,4,34,1991-08-20,FIN,FIN,75,215,2011,7,14,195
2014-2015,Karl Alzner,WSH,D,167.0,35.0,,39.0,147.0,78.0,192.0,151.0,156.0,173.0,47.0,133.0,,112.0,Second Pair,82,1593.45,5,6,36,1988-09-24,CAN,CAN,75,213,2007,1,5,5
2014-2015,Keith Aulie,EDM,D,181.0,223.0,,,169.0,223.0,149.0,190.0,171.0,205.0,230.0,18.0,,227.0,Third Pair,31,443.41666666667,0,0,36,1989-06-11,CAN,CAN,78,222,2007,4,25,116
2014-2015,Keith Yandle,"ARI, NYR",D,23.0,220.0,18.0,,75.0,200.0,5.0,67.0,7.0,5.0,71.0,222.0,,10.0,First Pair,84,1924.7,6,16,38,1986-09-09,USA,USA,73,192,2005,4,14,105
2014-2015,Kevan Miller,BOS,D,189.0,11.0,,94.0,185.0,29.0,187.0,167.0,32.0,212.0,114.0,42.0,,178.0,Second Pair,41,739.36666666667,2,1,37,1987-11-15,USA,USA,74,210,-,-,-,-
2014-2015,Kevin Bieksa,VAN,D,42.0,214.0,71.0,26.0,65.0,206.0,48.0,97.0,90.0,121.0,178.0,78.0,,62.0,Second Pair,60,1250.0,4,4,44,1981-06-16,CAN,CAN,73,197,2001,5,20,151
2014-2015,Kevin Connauton,"CBJ, DAL",D,59.0,229.0,106.0,,83.0,220.0,29.0,42.0,56.0,88.0,200.0,95.0,,143.0,Third Pair,62,1005.4,9,7,35,1990-02-23,CAN,CAN,74,205,2009,3,22,83
2014-2015,Kevin Klein,NYR,D,86.0,111.0,,9.0,160.0,148.0,139.0,57.0,151.0,122.0,13.0,75.0,,89.0,Second Pair,65,1201.8333333333,9,6,40,1984-12-13,CAN,CAN,73,206,2003,2,7,37
2014-2015,Kevin Shattenkirk,STL,D,25.0,14.0,4.0,125.0,46.0,13.0,16.0,32.0,9.0,6.0,109.0,179.0,,13.0,First Pair,56,1263.3333333333,8,18,36,1989-01-29,USA,USA,72,212,2007,1,14,14
2014-2015,Klas Dahlbeck,"ARI, CHI",D,156.0,207.0,,,210.0,230.0,186.0,154.0,221.0,162.0,188.0,24.0,,159.0,Third Pair,23,406.16666666667,1,2,34,1991-07-06,SWE,SWE,75,207,2011,3,18,79
2014-2015,Korbinian Holzer,TOR,D,132.0,222.0,,100.0,189.0,231.0,208.0,146.0,218.0,103.0,141.0,7.0,,151.0,Third Pair,34,581.5,0,5,37,1988-02-16,DEU,DEU,75,213,2006,4,18,111
2014-2015,Kris Letang,PIT,D,9.0,83.0,9.0,88.0,42.0,80.0,9.0,9.0,58.0,7.0,27.0,125.0,,2.0,First Pair,69,1759.2833333333,11,20,38,1987-04-24,CAN,CAN,72,201,2005,3,1,62
2014-2015,Kris Russell,CGY,D,175.0,19.0,95.0,137.0,197.0,198.0,119.0,117.0,33.0,62.0,12.0,201.0,,20.0,First Pair,79,1891.9833333333,4,11,38,1987-05-02,CAN,CAN,70,170,2005,3,6,67
2014-2015,Kyle Quincey,DET,D,123.0,38.0,125.0,23.0,150.0,17.0,131.0,160.0,40.0,109.0,199.0,122.0,,162.0,Second Pair,73,1421.9333333333,3,11,40,1985-08-12,CAN,CAN,74,210,2003,4,31,132
2014-2015,Ladislav Smid,CGY,D,227.0,117.0,,149.0,211.0,217.0,220.0,212.0,138.0,229.0,165.0,29.0,,187.0,Third Pair,31,432.96666666667,0,0,39,1986-02-01,CZE,CZE,76,210,2004,1,9,9
2014-2015,Lubomir Visnovsky,NYI,D,41.0,137.0,41.0,,1.0,123.0,67.0,47.0,110.0,57.0,64.0,202.0,,66.0,Second Pair,53,1034.95,5,9,49,1976-08-11,SVK,SVK,70,192,2000,4,22,118
2014-2015,Luca Sbisa,VAN,D,162.0,189.0,,134.0,126.0,192.0,155.0,170.0,71.0,208.0,138.0,34.0,,164.0,Second Pair,76,1427.05,3,1,35,1990-01-30,ITA,CHE,74,206,2008,1,19,19
2014-2015,Luke Schenn,PHI,D,74.0,146.0,,19.0,110.0,153.0,120.0,114.0,80.0,119.0,50.0,3.0,,128.0,Second Pair,58,1048.05,3,5,35,1989-11-02,CAN,CAN,74,225,2008,1,5,5
2014-2015,Marc Methot,OTT,D,89.0,57.0,,85.0,17.0,52.0,166.0,153.0,78.0,150.0,88.0,59.0,,108.0,First Pair,45,1020.0166666667,1,2,40,1985-06-21,CAN,CAN,76,230,2003,6,1,168
2014-2015,Marc Staal,NYR,D,103.0,157.0,,17.0,52.0,143.0,152.0,124.0,164.0,153.0,129.0,123.0,,113.0,Second Pair,80,1690.9833333333,5,3,38,1987-01-13,CAN,CAN,76,208,2005,1,12,12
2014-2015,Marc-Edouard Vlasic,SJS,D,38.0,30.0,117.0,36.0,8.0,33.0,85.0,61.0,179.0,143.0,9.0,203.0,,72.0,First Pair,70,1547.8166666667,9,5,38,1987-03-30,CAN,CAN,73,205,2005,2,5,35
2014-2015,Marco Scandella,MIN,D,90.0,36.0,,95.0,176.0,34.0,106.0,49.0,219.0,138.0,181.0,142.0,,92.0,Second Pair,64,1389.9833333333,11,6,35,1990-02-23,CAN,CAN,75,212,2008,2,25,55
2014-2015,Marek Zidlicky,"DET, NJD",D,154.0,43.0,38.0,,164.0,12.0,69.0,53.0,24.0,42.0,164.0,129.0,,61.0,Second Pair,84,1760.3333333333,7,12,48,1977-02-03,CZE,CZE,71,190,2001,6,11,176
2014-2015,Mark Barberio,TBL,D,101.0,131.0,,,45.0,70.0,113.0,84.0,49.0,220.0,217.0,183.0,,216.0,Third Pair,52,872.7,1,2,35,1990-03-23,CAN,CAN,73,200,2008,6,1,152
2014-2015,Mark Borowiecki,OTT,D,212.0,132.0,,111.0,201.0,170.0,231.0,207.0,226.0,156.0,224.0,2.0,,215.0,Third Pair,63,1002.6166666667,1,4,36,1989-07-12,CAN,CAN,74,204,2008,5,18,139
2014-2015,Mark Fayne,EDM,D,195.0,21.0,,14.0,208.0,18.0,129.0,157.0,224.0,217.0,131.0,137.0,,169.0,Third Pair,74,1327.2833333333,2,1,38,1987-05-15,USA,USA,75,209,2005,5,30,155
2014-2015,Mark Fraser,NJD,D,228.0,143.0,,152.0,218.0,208.0,227.0,215.0,203.0,177.0,226.0,5.0,,202.0,Third Pair,34,553.35,0,2,38,1986-09-29,CAN,CAN,76,220,2005,3,23,84
2014-2015,Mark Giordano,CGY,D,46.0,45.0,22.0,49.0,155.0,81.0,20.0,14.0,220.0,16.0,46.0,168.0,,4.0,First Pair,61,1535.55,11,17,41,1983-10-03,CAN,CAN,72,205,-,-,-,-
2014-2015,Mark Streit,PHI,D,87.0,154.0,5.0,169.0,89.0,145.0,74.0,40.0,62.0,4.0,85.0,205.0,,28.0,First Pair,81,1811.8,9,24,47,1977-12-11,CHE,CHE,71,186,2004,9,4,262
2014-2015,Mark Stuart,WPG,D,107.0,85.0,,66.0,57.0,132.0,188.0,181.0,115.0,144.0,209.0,15.0,,122.0,Second Pair,70,1345.0333333333,2,7,41,1984-04-27,USA,USA,74,215,2003,1,21,21
2014-2015,Martin Marincin,EDM,D,206.0,225.0,,98.0,151.0,210.0,209.0,214.0,225.0,183.0,184.0,223.0,,208.0,Second Pair,41,764.51666666667,1,2,33,1992-02-18,SVK,SVK,77,217,2010,2,16,46
2014-2015,Mathew Dumba,MIN,D,70.0,93.0,88.0,,124.0,50.0,36.0,8.0,5.0,164.0,132.0,169.0,,145.0,Third Pair,58,870.6,8,3,31,1994-07-25,CAN,CAN,72,181,2012,1,7,7
2014-2015,Matt Bartkowski,BOS,D,114.0,163.0,,159.0,165.0,46.0,73.0,231.0,125.0,90.0,172.0,45.0,,204.0,Third Pair,47,796.23333333333,0,4,37,1988-06-04,USA,USA,73,201,2008,7,9,190
2014-2015,Matt Carle,TBL,D,96.0,105.0,111.0,25.0,79.0,108.0,137.0,131.0,127.0,78.0,54.0,216.0,,67.0,Second Pair,59,1208.7833333333,4,6,40,1984-09-25,USA,USA,72,197,2003,2,17,47
2014-2015,Matt Greene,LAK,D,82.0,29.0,,102.0,43.0,24.0,148.0,129.0,42.0,168.0,229.0,6.0,,189.0,Third Pair,82,1295.6833333333,3,2,42,1983-05-13,USA,USA,75,236,2002,2,14,44
2014-2015,Matt Hunwick,NYR,D,116.0,184.0,120.0,160.0,85.0,157.0,101.0,203.0,86.0,136.0,168.0,151.0,,183.0,Third Pair,55,869.86666666667,2,5,40,1985-05-21,USA,USA,71,194,2004,7,31,224
2014-2015,Matt Irwin,SJS,D,8.0,80.0,24.0,,25.0,100.0,10.0,27.0,77.0,49.0,49.0,136.0,,53.0,Third Pair,53,902.03333333333,8,6,37,1987-11-29,CAN,CAN,74,200,-,-,-,-
2014-2015,Matt Niskanen,WSH,D,65.0,75.0,10.0,127.0,81.0,31.0,65.0,79.0,128.0,36.0,158.0,100.0,,60.0,First Pair,82,1833.0166666667,4,17,38,1986-12-06,USA,USA,73,203,2005,1,28,28
2014-2015,Matt Tennyson,SJS,D,143.0,169.0,,,199.0,147.0,79.0,83.0,141.0,139.0,227.0,73.0,,130.0,Third Pair,27,474.31666666667,2,2,35,1990-04-23,USA,USA,74,205,-,-,-,-
2014-2015,Mattias Ekholm,NSH,D,151.0,24.0,,96.0,120.0,7.0,169.0,123.0,94.0,175.0,140.0,187.0,,196.0,Second Pair,80,1520.7,7,3,35,1990-05-24,SWE,SWE,76,215,2009,4,11,102
2014-2015,Michael Del Zotto,PHI,D,24.0,148.0,44.0,132.0,80.0,182.0,62.0,54.0,31.0,30.0,79.0,77.0,,49.0,Second Pair,64,1403.15,10,11,35,1990-06-24,CAN,CAN,72,195,2008,1,20,20
2014-2015,Michael Stone,ARI,D,60.0,76.0,8.0,89.0,104.0,181.0,55.0,65.0,69.0,81.0,180.0,37.0,,63.0,Second Pair,81,1690.3,3,10,35,1990-06-07,CAN,CAN,75,210,2008,3,8,69
2014-2015,Michal Jordan,CAR,D,221.0,23.0,,,187.0,88.0,124.0,116.0,70.0,228.0,7.0,152.0,,166.0,Third Pair,38,605.91666666667,2,0,35,1990-07-17,CZE,CZE,73,195,2008,4,14,105
2014-2015,Michal Rozsival,CHI,D,119.0,40.0,,,24.0,32.0,189.0,206.0,13.0,118.0,185.0,70.0,,185.0,Third Pair,65,1105.8833333333,1,4,46,1978-09-03,CZE,CZE,73,210,1996,4,25,105
2014-2015,Mike Green,WSH,D,10.0,71.0,7.0,,136.0,68.0,6.0,12.0,47.0,1.0,86.0,153.0,,14.0,Second Pair,72,1375.7333333333,10,21,39,1985-10-12,CAN,CAN,73,210,2004,1,29,29
2014-2015,Mike Weaver,MTL,D,210.0,129.0,,38.0,125.0,167.0,228.0,216.0,169.0,206.0,15.0,83.0,,173.0,Third Pair,31,439.08333333333,0,0,47,1978-05-02,CAN,CAN,70,186,-,-,-,-
2014-2015,Mike Weber,BUF,D,231.0,115.0,,43.0,229.0,214.0,223.0,204.0,222.0,227.0,216.0,9.0,,135.0,Second Pair,64,1199.5,1,1,37,1987-12-16,USA,USA,74,188,2006,2,27,57
2014-2015,Mirco Mueller,SJS,D,201.0,127.0,,,93.0,174.0,210.0,195.0,214.0,221.0,127.0,117.0,,219.0,Third Pair,39,661.48333333333,1,1,30,1995-03-21,CHE,CHE,75,210,2013,1,18,18
2014-2015,Morgan Rielly,TOR,D,102.0,224.0,81.0,,138.0,224.0,63.0,109.0,174.0,72.0,78.0,127.0,,80.0,Second Pair,81,1647.35,8,11,31,1994-03-09,CAN,CAN,73,222,2012,1,5,5
2014-2015,Nate Guenin,COL,D,224.0,149.0,,110.0,223.0,222.0,226.0,198.0,116.0,192.0,157.0,85.0,,170.0,Third Pair,76,1280.2333333333,2,2,42,1982-12-10,USA,USA,75,207,2002,4,31,127
2014-2015,Nate Prosser,MIN,D,215.0,1.0,,115.0,209.0,63.0,215.0,148.0,215.0,216.0,137.0,161.0,,214.0,Fringe,63,806.13333333333,2,3,39,1986-05-07,USA,USA,74,201,-,-,-,-
2014-2015,Nate Schmidt,WSH,D,108.0,142.0,,,58.0,116.0,88.0,138.0,67.0,218.0,48.0,165.0,,200.0,Third Pair,39,541.56666666667,1,0,34,1991-07-16,USA,USA,72,195,-,-,-,-
2014-2015,Nathan Beaulieu,MTL,D,200.0,191.0,,,145.0,144.0,145.0,211.0,109.0,157.0,167.0,160.0,,221.0,Third Pair,64,1004.75,1,4,32,1992-12-05,CAN,CAN,74,200,2011,1,17,17
2014-2015,Nick Holden,COL,D,168.0,215.0,77.0,109.0,216.0,199.0,135.0,28.0,184.0,131.0,177.0,60.0,,119.0,Second Pair,78,1544.8333333333,5,5,38,1987-05-15,CAN,CAN,76,210,-,-,-,-
2014-2015,Nick Leddy,NYI,D,16.0,101.0,53.0,,3.0,56.0,66.0,29.0,29.0,60.0,29.0,176.0,,77.0,Second Pair,78,1588.2166666667,10,9,34,1991-03-20,USA,USA,72,205,2009,1,16,16
2014-2015,Nick Schultz,PHI,D,216.0,66.0,,51.0,203.0,140.0,221.0,209.0,206.0,196.0,155.0,112.0,,153.0,Second Pair,80,1523.75,2,4,43,1982-08-25,CAN,CAN,73,203,2000,2,3,33
2014-2015,Nicklas Grossmann,PHI,D,205.0,72.0,,40.0,196.0,125.0,214.0,130.0,126.0,185.0,133.0,38.0,,147.0,Third Pair,68,1200.6166666667,5,1,40,1985-01-22,SWE,SWE,76,230,2004,2,26,56
2014-2015,Nikita Nesterov,TBL,D,73.0,212.0,,,29.0,178.0,38.0,75.0,180.0,184.0,222.0,76.0,,168.0,Third Pair,27,433.46666666667,2,1,32,1993-03-28,RUS,RUS,71,191,2011,5,27,148
2014-2015,Nikita Nikitin,EDM,D,130.0,108.0,100.0,124.0,204.0,84.0,46.0,87.0,146.0,108.0,62.0,172.0,,106.0,Second Pair,42,824.83333333333,4,3,39,1986-06-16,RUS,RUS,76,217,2004,5,7,136
2014-2015,Nikita Zadorov,BUF,D,226.0,228.0,92.0,,231.0,227.0,207.0,136.0,157.0,113.0,228.0,40.0,,186.0,Third Pair,60,1062.45,3,6,30,1995-04-16,RUS,RUS,78,248,2013,1,16,16
2014-2015,Niklas Hjalmarsson,CHI,D,120.0,34.0,,22.0,90.0,23.0,168.0,165.0,99.0,152.0,156.0,218.0,,98.0,Second Pair,82,1794.4666666667,3,6,38,1987-06-06,SWE,SWE,75,197,2005,4,17,108
2014-2015,Niklas Kronwall,DET,D,171.0,94.0,26.0,57.0,117.0,60.0,158.0,59.0,85.0,37.0,144.0,163.0,,33.0,First Pair,80,1907.05,9,13,44,1981-01-12,SWE,SWE,72,194,2000,1,29,29
2014-2015,Oliver Ekman-Larsson,ARI,D,43.0,167.0,15.0,92.0,171.0,94.0,8.0,7.0,170.0,44.0,22.0,103.0,,18.0,First Pair,82,2067.45,23,13,34,1991-07-17,SWE,SWE,74,200,2009,1,6,6
2014-2015,Oscar Klefbom,EDM,D,147.0,179.0,,112.0,170.0,190.0,91.0,197.0,122.0,99.0,126.0,207.0,,82.0,Second Pair,60,1319.9333333333,2,7,32,1993-07-20,SWE,SWE,75,216,2011,1,19,19
2014-2015,P.K. Subban,MTL,D,31.0,173.0,11.0,131.0,26.0,122.0,26.0,19.0,161.0,10.0,113.0,138.0,,9.0,First Pair,82,2148.6666666667,15,21,36,1989-05-13,CAN,CAN,72,210,2007,2,13,43
2014-2015,Patrick Wiercioch,OTT,D,48.0,192.0,16.0,,6.0,110.0,24.0,68.0,36.0,25.0,173.0,144.0,,94.0,Second Pair,56,1011.15,3,4,34,1990-09-12,CAN,CAN,77,202,2008,2,12,42
2014-2015,Patrik Nemeth,DAL,D,196.0,190.0,,,50.0,150.0,211.0,223.0,98.0,199.0,148.0,108.0,,229.0,Third Pair,22,356.63333333333,0,1,33,1992-02-08,SWE,SWE,76,230,2010,2,11,41
2014-2015,Paul Martin,PIT,D,126.0,27.0,63.0,45.0,102.0,41.0,202.0,110.0,131.0,66.0,58.0,204.0,,70.0,First Pair,74,1687.05,3,11,44,1981-03-05,USA,USA,73,200,2000,2,32,62
2014-2015,Paul Postma,WPG,D,128.0,136.0,118.0,,94.0,83.0,108.0,44.0,21.0,128.0,182.0,206.0,,212.0,Third Pair,42,593.41666666667,2,1,36,1989-02-22,CAN,CAN,75,195,2007,7,24,205
2014-2015,Peter Harrold,NJD,D,218.0,44.0,122.0,153.0,227.0,9.0,165.0,113.0,121.0,211.0,1.0,162.0,,223.0,Third Pair,43,655.46666666667,3,1,42,1983-06-08,USA,USA,71,180,-,-,-,-
2014-2015,Petteri Lindbohm,STL,D,193.0,48.0,,,224.0,54.0,70.0,46.0,139.0,223.0,220.0,106.0,,201.0,Third Pair,23,358.13333333333,2,1,31,1993-09-23,FIN,FIN,75,198,2012,6,25,176
2014-2015,Radko Gudas,TBL,D,18.0,78.0,,164.0,20.0,156.0,18.0,99.0,68.0,151.0,218.0,1.0,,69.0,Third Pair,31,527.0,2,1,35,1990-06-05,CZE,CZE,72,208,2010,3,6,66
2014-2015,Raphael Diaz,CGY,D,169.0,5.0,109.0,140.0,180.0,73.0,81.0,143.0,65.0,91.0,34.0,199.0,,137.0,Fringe,56,673.28333333333,2,1,39,1986-01-09,CHE,CHE,71,197,-,-,-,-
2014-2015,Rasmus Ristolainen,BUF,D,214.0,231.0,104.0,154.0,230.0,229.0,87.0,78.0,227.0,189.0,74.0,87.0,,131.0,Second Pair,78,1607.8666666667,8,6,30,1994-10-27,FIN,FIN,76,221,2013,1,8,8
2014-2015,Rob Scuderi,PIT,D,213.0,106.0,,93.0,146.0,85.0,229.0,218.0,48.0,187.0,18.0,219.0,,213.0,Second Pair,82,1570.2166666667,1,4,46,1978-12-30,USA,USA,73,216,1998,5,20,134
2014-2015,Robert Bortuzzo,"PIT, STL",D,98.0,18.0,,165.0,183.0,42.0,114.0,94.0,83.0,116.0,174.0,4.0,,180.0,Third Pair,51,770.81666666667,3,3,36,1989-03-18,CAN,CAN,76,216,2007,3,17,78
2014-2015,Robyn Regehr,LAK,D,176.0,159.0,,70.0,107.0,90.0,204.0,171.0,183.0,188.0,170.0,22.0,,190.0,Second Pair,67,1361.1666666667,3,4,45,1980-04-19,BRA,CAN,75,222,1998,1,19,19
2014-2015,Roman Josi,NSH,D,20.0,20.0,46.0,54.0,98.0,62.0,45.0,23.0,185.0,23.0,11.0,221.0,,7.0,First Pair,81,2144.4166666667,15,22,35,1990-06-01,CHE,CHE,73,201,2008,2,8,38
2014-2015,Roman Polak,TOR,D,178.0,65.0,,7.0,205.0,138.0,156.0,98.0,210.0,225.0,139.0,11.0,,114.0,Second Pair,56,1180.95,5,1,39,1986-04-28,CZE,CZE,74,240,2004,6,17,180
2014-2015,Ron Hainsey,CAR,D,158.0,77.0,,48.0,54.0,92.0,199.0,194.0,134.0,176.0,59.0,141.0,,152.0,Second Pair,81,1708.8333333333,2,5,44,1981-03-24,USA,USA,75,201,2000,1,13,13
2014-2015,Ryan Ellis,NSH,D,19.0,10.0,39.0,,91.0,6.0,25.0,25.0,61.0,32.0,2.0,180.0,,64.0,Second Pair,58,1100.95,9,11,34,1991-01-03,CAN,CAN,70,180,2009,1,11,11
2014-2015,Ryan McDonagh,NYR,D,34.0,158.0,93.0,16.0,27.0,173.0,51.0,38.0,149.0,55.0,26.0,159.0,,23.0,First Pair,71,1642.4166666667,8,12,36,1989-06-13,USA,USA,73,215,2007,1,12,12
2014-2015,Ryan Murphy,CAR,D,47.0,217.0,76.0,,105.0,205.0,49.0,76.0,17.0,19.0,43.0,212.0,,100.0,Second Pair,37,676.75,4,8,32,1993-03-31,CAN,CAN,71,175,2011,1,12,12
2014-2015,Ryan Stanton,VAN,D,113.0,82.0,,144.0,149.0,169.0,116.0,149.0,25.0,110.0,198.0,63.0,,141.0,Third Pair,54,864.28333333333,3,4,36,1989-07-20,CAN,CAN,73,205,-,-,-,-
2014-2015,Ryan Suter,MIN,D,174.0,33.0,42.0,15.0,118.0,15.0,110.0,163.0,12.0,77.0,91.0,208.0,,27.0,First Pair,77,2237.2333333333,2,12,40,1985-01-21,USA,USA,73,205,2003,1,7,7
2014-2015,Sami Vatanen,ANA,D,36.0,89.0,75.0,141.0,23.0,89.0,58.0,13.0,133.0,35.0,32.0,126.0,,41.0,Second Pair,67,1437.95,12,7,34,1991-06-03,FIN,FIN,70,185,2009,4,15,106
2014-2015,Scott Hannan,SJS,D,145.0,120.0,,37.0,99.0,105.0,181.0,155.0,76.0,180.0,190.0,188.0,,199.0,Third Pair,58,946.11666666667,2,3,46,1979-01-23,CAN,CAN,73,215,1997,1,23,23
2014-2015,Sergei Gonchar,"DAL, MTL",D,131.0,162.0,51.0,170.0,61.0,165.0,123.0,192.0,39.0,45.0,118.0,158.0,,101.0,Third Pair,48,849.03333333333,1,6,51,1974-04-13,RUS,RUS,74,210,1992,1,14,14
2014-2015,Seth Helgeson,NJD,D,229.0,172.0,,,222.0,86.0,224.0,222.0,230.0,186.0,223.0,32.0,,231.0,Third Pair,22,296.2,0,1,34,1990-10-08,USA,USA,76,219,2009,4,23,114
2014-2015,Seth Jones,NSH,D,139.0,64.0,78.0,104.0,137.0,49.0,99.0,66.0,53.0,104.0,70.0,185.0,,103.0,Second Pair,82,1630.4,8,9,30,1994-10-03,USA,USA,76,213,2013,1,4,4
2014-2015,Shea Weber,NSH,D,39.0,59.0,12.0,31.0,92.0,77.0,17.0,5.0,199.0,67.0,93.0,86.0,,3.0,First Pair,78,2056.8,15,11,40,1985-08-14,CAN,CAN,76,230,2003,2,19,49
2014-2015,Simon Despres,"ANA, PIT",D,100.0,28.0,,,115.0,40.0,77.0,182.0,57.0,75.0,202.0,13.0,,140.0,Third Pair,75,1265.2,3,10,34,1991-07-27,CAN,CAN,76,218,2009,1,30,30
2014-2015,Stephane Robidas,TOR,D,150.0,193.0,126.0,74.0,131.0,196.0,173.0,108.0,105.0,181.0,183.0,21.0,,149.0,Third Pair,52,887.61666666667,1,1,48,1977-03-03,CAN,CAN,71,190,1995,7,8,164
2014-2015,Steven Kampfer,FLA,D,194.0,96.0,,,213.0,117.0,132.0,69.0,101.0,215.0,203.0,58.0,,182.0,Third Pair,25,429.91666666667,2,1,36,1988-09-24,USA,USA,71,198,2007,4,2,93
2014-2015,TJ Brodie,CGY,D,180.0,49.0,54.0,120.0,184.0,98.0,143.0,86.0,217.0,58.0,3.0,225.0,,44.0,First Pair,81,2041.8333333333,11,15,35,1990-06-07,CAN,CAN,74,187,2008,4,23,114
2014-2015,Thomas Hickey,NYI,D,75.0,126.0,,33.0,13.0,142.0,146.0,184.0,96.0,101.0,56.0,131.0,,132.0,Second Pair,81,1533.0666666667,2,10,36,1989-02-08,CAN,CAN,72,185,2007,1,4,4
2014-2015,Tim Erixon,"CBJ, CHI, TOR",D,219.0,165.0,113.0,,166.0,161.0,183.0,188.0,28.0,167.0,194.0,166.0,,224.0,Third Pair,42,639.13333333333,2,1,34,1991-02-24,USA,SWE,74,200,2009,1,23,23
2014-2015,Tim Gleason,"CAR, WSH",D,202.0,176.0,,18.0,142.0,197.0,206.0,210.0,137.0,193.0,55.0,17.0,,195.0,Third Pair,72,1175.9166666667,1,4,42,1983-01-29,USA,USA,72,217,2001,1,23,23
2014-2015,Toby Enstrom,WPG,D,125.0,102.0,62.0,118.0,67.0,104.0,197.0,60.0,74.0,74.0,101.0,226.0,,65.0,First Pair,60,1414.1666666667,4,11,40,1984-11-05,SWE,SWE,70,180,2003,8,10,239
2014-2015,Tom Gilbert,MTL,D,148.0,103.0,107.0,130.0,127.0,127.0,170.0,133.0,165.0,115.0,66.0,190.0,,99.0,Second Pair,72,1392.4333333333,4,3,42,1983-01-10,USA,USA,74,210,2002,4,33,129
2014-2015,Torey Krug,BOS,D,13.0,107.0,72.0,,60.0,65.0,4.0,6.0,4.0,27.0,65.0,181.0,,35.0,Second Pair,78,1528.3333333333,12,14,34,1991-04-12,USA,USA,69,194,-,-,-,-
2014-2015,Travis Hamonic,NYI,D,30.0,174.0,31.0,72.0,11.0,193.0,59.0,137.0,119.0,61.0,142.0,67.0,,40.0,Second Pair,71,1547.1166666667,5,14,35,1990-08-16,CAN,CAN,73,200,2008,2,23,53
2014-2015,Trevor Daley,DAL,D,22.0,216.0,50.0,63.0,47.0,212.0,82.0,10.0,95.0,51.0,104.0,214.0,,37.0,First Pair,68,1555.5166666667,16,14,41,1983-10-09,CAN,CAN,71,199,2002,2,13,43
2014-2015,Tyler Myers,"BUF, WPG",D,183.0,206.0,61.0,79.0,228.0,204.0,103.0,56.0,209.0,83.0,186.0,132.0,,56.0,First Pair,71,1749.3833333333,7,12,35,1990-02-01,USA,CAN,80,229,2008,1,12,12
2014-2015,Tyson Barrie,COL,D,37.0,194.0,65.0,,113.0,183.0,56.0,11.0,123.0,13.0,33.0,171.0,,36.0,Second Pair,80,1709.2333333333,12,18,34,1991-07-26,CAN,CAN,71,197,2009,3,3,64
2014-2015,Tyson Strachan,BUF,D,223.0,130.0,,99.0,221.0,185.0,193.0,225.0,202.0,210.0,122.0,46.0,,167.0,Second Pair,46,873.28333333333,0,1,40,1984-10-30,CAN,CAN,75,210,2003,5,1,137
2014-2015,Victor Bartley,NSH,D,124.0,37.0,,161.0,162.0,96.0,205.0,220.0,45.0,26.0,176.0,36.0,,184.0,Third Pair,37,497.08333333333,0,7,37,1988-02-17,CAN,CAN,72,217,-,-,-,-
2014-2015,Victor Hedman,TBL,D,3.0,56.0,60.0,58.0,68.0,57.0,40.0,15.0,22.0,8.0,95.0,164.0,,15.0,First Pair,59,1338.35,10,11,34,1990-12-18,SWE,SWE,79,244,2009,1,2,2
2014-2015,Willie Mitchell,FLA,D,146.0,42.0,,105.0,51.0,66.0,184.0,196.0,197.0,226.0,193.0,120.0,,146.0,Second Pair,66,1430.8,3,2,48,1977-04-23,CAN,CAN,75,210,1996,8,10,199
2014-2015,Xavier Ouellet,DET,D,95.0,41.0,,,144.0,2.0,76.0,43.0,14.0,219.0,147.0,209.0,,222.0,Third Pair,21,344.2,2,1,32,1993-07-29,FRA,FRA,72,197,2011,2,18,48
2014-2015,Yannick Weber,VAN,D,66.0,155.0,73.0,,178.0,149.0,12.0,4.0,79.0,107.0,211.0,130.0,,123.0,Third Pair,65,1117.2,11,5,36,1988-09-23,CHE,CHE,71,200,2007,3,12,73
2014-2015,Zach Bogosian,"BUF, WPG",D,69.0,198.0,69.0,73.0,141.0,162.0,27.0,127.0,159.0,126.0,179.0,47.0,,54.0,First Pair,62,1468.6166666667,3,6,35,1990-07-15,USA,USA,74,222,2008,1,3,3
2014-2015,Zach Redmond,COL,D,135.0,139.0,85.0,,225.0,180.0,60.0,63.0,193.0,39.0,205.0,147.0,,95.0,Third Pair,59,1011.6,5,9,37,1988-07-26,USA,USA,74,212,2008,7,3,184
