Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2011-2012,John-Michael Liles,TOR,D,73.0,63.0,17.0,171.0,115.0,141.0,46.0,38.0,59.0,10.0,4.0,176.0,,24.0,Second Pair,66,1409.0333333333,7,10,30,1980-11-25,USA,USA,70,185,2000,5,29,159
2011-2012,Johnny Boychuk,BOS,D,5.0,21.0,127.0,124.0,20.0,21.0,12.0,84.0,111.0,96.0,44.0,68.0,,59.0,Second Pair,77,1587.2833333333,5,7,27,1984-01-19,CAN,CAN,74,227,2002,2,31,61
2011-2012,Johnny Oduya,"CHI, WPG",D,157.0,92.0,69.0,49.0,163.0,154.0,165.0,182.0,119.0,162.0,16.0,181.0,,119.0,Second Pair,81,1657.3333333333,3,8,29,1981-10-01,SWE,SWE,72,191,2001,7,25,221
2011-2012,Jonathan Ericsson,DET,D,92.0,200.0,,40.0,56.0,37.0,137.0,173.0,30.0,151.0,215.0,54.0,,219.0,Third Pair,69,1179.2666666667,1,5,27,1984-03-02,SWE,SWE,76,218,2002,9,31,291
2011-2012,Jonathon Blum,NSH,D,189.0,83.0,,,224.0,192.0,201.0,48.0,183.0,109.0,121.0,187.0,,113.0,Third Pair,33,591.96666666667,3,1,22,1989-01-30,USA,USA,73,188,2007,1,23,23
2011-2012,Joni Pitkanen,CAR,D,18.0,226.0,36.0,159.0,30.0,230.0,38.0,46.0,70.0,20.0,191.0,180.0,,12.0,First Pair,30,669.13333333333,5,5,27,1983-09-19,FIN,FIN,75,220,2002,1,4,4
2011-2012,Jordan Leopold,BUF,D,101.0,158.0,54.0,69.0,113.0,163.0,93.0,33.0,112.0,116.0,111.0,202.0,,49.0,First Pair,79,1767.2833333333,10,7,31,1980-08-03,USA,USA,73,206,1999,2,16,44
2011-2012,Josh Gorges,MTL,D,219.0,19.0,134.0,2.0,185.0,52.0,230.0,205.0,176.0,206.0,109.0,109.0,,100.0,First Pair,82,1855.7166666667,2,7,27,1984-08-14,CAN,CAN,73,204,-,-,-,-
2011-2012,Justin Braun,SJS,D,9.0,26.0,106.0,146.0,41.0,4.0,20.0,68.0,194.0,51.0,67.0,162.0,,130.0,Third Pair,66,1092.0833333333,2,5,24,1987-02-10,USA,USA,74,205,2007,7,20,201
2011-2012,Justin Falk,MIN,D,223.0,224.0,,139.0,234.0,217.0,218.0,225.0,233.0,135.0,86.0,84.0,,211.0,Second Pair,47,916.15,1,3,22,1988-10-11,CAN,CAN,77,223,2007,4,19,110
2011-2012,Justin Faulk,CAR,D,180.0,218.0,86.0,116.0,80.0,221.0,100.0,40.0,101.0,139.0,124.0,98.0,,85.0,First Pair,66,1507.7166666667,8,5,19,1992-03-20,USA,USA,72,214,2010,2,7,37
2011-2012,Karl Alzner,WSH,D,199.0,94.0,,127.0,160.0,84.0,215.0,229.0,198.0,190.0,116.0,160.0,,171.0,Second Pair,82,1711.6833333333,1,6,22,1988-09-24,CAN,CAN,75,213,2007,1,5,5
2011-2012,Keaton Ellerby,FLA,D,131.0,17.0,,,143.0,54.0,88.0,207.0,98.0,203.0,83.0,36.0,,179.0,Third Pair,40,615.51666666667,0,1,22,1988-11-05,CAN,CAN,77,220,2007,1,10,10
2011-2012,Keith Aulie,"TBL, TOR",D,232.0,233.0,,170.0,203.0,233.0,209.0,210.0,151.0,234.0,222.0,12.0,,224.0,Third Pair,36,483.61666666667,0,0,22,1989-06-11,CAN,CAN,78,222,2007,4,25,116
2011-2012,Keith Ballard,VAN,D,202.0,161.0,136.0,154.0,146.0,200.0,145.0,144.0,172.0,228.0,24.0,61.0,,163.0,Third Pair,47,731.1,1,0,28,1982-11-26,USA,USA,71,204,2002,1,11,11
2011-2012,Keith Yandle,PHX,D,6.0,216.0,52.0,,48.0,168.0,16.0,12.0,27.0,8.0,45.0,229.0,,17.0,First Pair,82,1831.7166666667,11,17,24,1986-09-09,USA,USA,73,192,2005,4,14,105
2011-2012,Kent Huskins,STL,D,159.0,33.0,,137.0,51.0,22.0,200.0,122.0,56.0,201.0,95.0,226.0,,170.0,Third Pair,25,386.7,2,0,32,1979-05-04,CAN,CAN,76,210,1998,6,11,156
2011-2012,Kevin Bieksa,VAN,D,27.0,168.0,62.0,77.0,49.0,116.0,48.0,62.0,175.0,94.0,114.0,82.0,,44.0,First Pair,78,1843.9166666667,8,10,30,1981-06-16,CAN,CAN,73,197,2001,5,20,151
2011-2012,Kevin Klein,NSH,D,127.0,55.0,,67.0,216.0,134.0,120.0,153.0,211.0,118.0,15.0,113.0,,73.0,Second Pair,66,1316.1166666667,4,9,26,1984-12-13,CAN,CAN,73,206,2003,2,7,37
2011-2012,Kevin Shattenkirk,STL,D,12.0,30.0,71.0,148.0,70.0,40.0,40.0,26.0,21.0,3.0,183.0,173.0,,31.0,Second Pair,81,1749.6833333333,9,17,22,1989-01-29,USA,USA,72,212,2007,1,14,14
2011-2012,Kimmo Timonen,PHI,D,11.0,20.0,15.0,32.0,16.0,48.0,58.0,82.0,85.0,13.0,77.0,165.0,,23.0,Second Pair,76,1613.5666666667,4,18,36,1975-03-18,FIN,FIN,70,194,1993,10,16,250
2011-2012,Kris Letang,PIT,D,2.0,106.0,9.0,5.0,2.0,104.0,8.0,8.0,66.0,5.0,20.0,88.0,,4.0,First Pair,51,1266.7666666667,10,16,24,1987-04-24,CAN,CAN,72,201,2005,3,1,62
2011-2012,Kris Russell,"CBJ, STL",D,100.0,8.0,65.0,,106.0,34.0,92.0,42.0,8.0,121.0,34.0,122.0,,106.0,Third Pair,55,935.71666666667,6,3,24,1987-05-02,CAN,CAN,70,170,2005,3,6,67
2011-2012,Kurtis Foster,"ANA, MIN, NJD",D,111.0,205.0,29.0,,197.0,187.0,3.0,16.0,15.0,111.0,205.0,127.0,,71.0,Third Pair,51,810.16666666667,4,1,29,1981-11-24,CAN,CAN,77,225,2000,2,10,40
2011-2012,Kyle Quincey,"COL, DET",D,58.0,103.0,103.0,131.0,102.0,87.0,27.0,76.0,44.0,117.0,216.0,106.0,,66.0,Second Pair,72,1573.9,7,6,26,1985-08-12,CAN,CAN,74,210,2003,4,31,132
2011-2012,Ladislav Smid,EDM,D,227.0,131.0,,88.0,172.0,179.0,233.0,201.0,191.0,230.0,154.0,47.0,,161.0,Second Pair,78,1630.5333333333,5,1,25,1986-02-01,CZE,CZE,76,210,2004,1,9,9
2011-2012,Lubomir Visnovsky,ANA,D,65.0,176.0,24.0,,66.0,178.0,52.0,10.0,132.0,61.0,129.0,193.0,,25.0,Second Pair,68,1413.6,6,8,35,1976-08-11,SVK,SVK,70,192,2000,4,22,118
2011-2012,Luca Sbisa,ANA,D,146.0,223.0,123.0,108.0,200.0,219.0,110.0,116.0,32.0,129.0,81.0,20.0,,158.0,Third Pair,80,1434.35,5,7,21,1990-01-30,ITA,CHE,74,206,2008,1,19,19
2011-2012,Luke Schenn,TOR,D,52.0,212.0,129.0,64.0,79.0,223.0,81.0,142.0,136.0,79.0,74.0,6.0,,97.0,Third Pair,79,1266.7833333333,2,8,21,1989-11-02,CAN,CAN,74,225,2008,1,5,5
2011-2012,Marc Methot,CBJ,D,212.0,115.0,,82.0,230.0,65.0,206.0,215.0,142.0,168.0,189.0,30.0,,196.0,Second Pair,46,922.4,1,3,26,1985-06-21,CAN,CAN,76,230,2003,6,1,168
2011-2012,Marc Staal,NYR,D,133.0,189.0,126.0,62.0,76.0,191.0,131.0,86.0,92.0,176.0,36.0,103.0,,110.0,Second Pair,46,915.03333333333,2,1,24,1987-01-13,CAN,CAN,76,208,2005,1,12,12
2011-2012,Marc-Andre Bergeron,TBL,D,8.0,116.0,43.0,,25.0,66.0,9.0,6.0,1.0,6.0,103.0,182.0,,52.0,Second Pair,43,832.21666666667,4,8,30,1980-10-13,CAN,CAN,69,190,-,-,-,-
2011-2012,Marc-Andre Bourdon,PHI,D,142.0,112.0,,,58.0,198.0,124.0,65.0,133.0,233.0,227.0,51.0,,156.0,Third Pair,45,728.6,4,0,21,1989-09-17,CAN,CAN,72,206,2008,3,6,67
2011-2012,Marc-Andre Gragnani,"BUF, VAN",D,156.0,222.0,96.0,,67.0,152.0,191.0,167.0,23.0,170.0,213.0,225.0,,208.0,Third Pair,58,936.31666666667,2,3,24,1987-03-11,CAN,CAN,75,205,2005,3,26,87
2011-2012,Marc-Edouard Vlasic,SJS,D,31.0,27.0,109.0,95.0,7.0,49.0,94.0,110.0,204.0,99.0,11.0,212.0,,77.0,First Pair,82,1898.9166666667,4,9,24,1987-03-30,CAN,CAN,73,205,2005,2,5,35
2011-2012,Marco Scandella,MIN,D,229.0,187.0,89.0,112.0,229.0,197.0,154.0,155.0,220.0,227.0,28.0,203.0,,134.0,Second Pair,63,1372.2833333333,3,2,21,1990-02-23,CAN,CAN,75,212,2008,2,25,55
2011-2012,Marek Zidlicky,"MIN, NJD",D,154.0,137.0,53.0,155.0,201.0,74.0,149.0,70.0,189.0,32.0,159.0,152.0,,79.0,Second Pair,63,1343.8333333333,2,13,34,1977-02-03,CZE,CZE,71,190,2001,6,11,176
2011-2012,Mark Eaton,NYI,D,207.0,125.0,145.0,41.0,169.0,212.0,199.0,203.0,182.0,214.0,33.0,174.0,,164.0,Third Pair,62,995.13333333333,1,2,34,1977-05-06,USA,USA,73,215,-,-,-,-
2011-2012,Mark Fayne,NJD,D,196.0,22.0,122.0,140.0,220.0,2.0,103.0,134.0,156.0,177.0,156.0,156.0,,169.0,Second Pair,82,1655.5333333333,4,2,24,1987-05-15,USA,USA,75,209,2005,5,30,155
2011-2012,Mark Fistric,DAL,D,234.0,12.0,,122.0,223.0,20.0,221.0,220.0,155.0,232.0,155.0,1.0,,223.0,Third Pair,60,990.28333333333,0,0,25,1986-06-01,CAN,CAN,74,225,2004,1,28,28
2011-2012,Mark Flood,WPG,D,182.0,146.0,,,182.0,183.0,128.0,37.0,69.0,134.0,196.0,227.0,,168.0,Third Pair,33,506.5,3,2,26,1984-09-29,CAN,CAN,73,195,2003,6,21,188
2011-2012,Mark Giordano,CGY,D,72.0,16.0,41.0,7.0,142.0,27.0,43.0,30.0,107.0,44.0,160.0,95.0,,13.0,First Pair,61,1404.2333333333,9,10,27,1983-10-03,CAN,CAN,72,205,-,-,-,-
2011-2012,Mark Streit,NYI,D,28.0,198.0,70.0,169.0,33.0,215.0,49.0,39.0,179.0,4.0,144.0,163.0,,18.0,First Pair,82,1917.0666666667,7,23,33,1977-12-11,CHE,CHE,71,186,2004,9,4,262
2011-2012,Mark Stuart,WPG,D,160.0,71.0,,46.0,162.0,182.0,177.0,168.0,71.0,193.0,92.0,19.0,,152.0,Third Pair,80,1376.15,3,4,27,1984-04-27,USA,USA,74,215,2003,1,21,21
2011-2012,Matt Carkner,OTT,D,183.0,58.0,,150.0,153.0,39.0,157.0,186.0,201.0,226.0,231.0,13.0,,222.0,Fringe,29,345.35,1,0,30,1980-11-03,CAN,CAN,77,229,1999,2,30,58
2011-2012,Matt Carle,PHI,D,10.0,88.0,47.0,1.0,6.0,139.0,84.0,129.0,138.0,22.0,64.0,215.0,,37.0,First Pair,82,1887.6833333333,4,15,26,1984-09-25,USA,USA,72,197,2003,2,17,47
2011-2012,Matt Gilroy,"OTT, TBL",D,30.0,136.0,111.0,134.0,15.0,144.0,60.0,78.0,33.0,91.0,61.0,158.0,,150.0,Third Pair,67,1172.9666666667,3,7,27,1984-07-20,USA,USA,73,199,-,-,-,-
2011-2012,Matt Greene,LAK,D,113.0,14.0,,23.0,155.0,6.0,169.0,178.0,104.0,148.0,220.0,4.0,,175.0,Third Pair,82,1367.15,4,4,28,1983-05-13,USA,USA,75,236,2002,2,14,44
2011-2012,Matt Hunwick,COL,D,103.0,199.0,128.0,158.0,103.0,125.0,101.0,89.0,76.0,186.0,101.0,172.0,,178.0,Second Pair,33,595.93333333333,3,2,26,1985-05-21,USA,USA,71,194,2004,7,31,224
2011-2012,Matt Niskanen,PIT,D,108.0,45.0,23.0,,86.0,19.0,47.0,100.0,29.0,142.0,198.0,58.0,,144.0,Third Pair,75,1345.4166666667,4,5,24,1986-12-06,USA,USA,73,203,2005,1,28,28
2011-2012,Matt Taormina,NJD,D,152.0,10.0,,,213.0,11.0,117.0,174.0,106.0,105.0,38.0,197.0,,165.0,Third Pair,30,496.03333333333,1,3,24,1986-10-20,USA,USA,70,188,-,-,-,-
2011-2012,Michael Del Zotto,NYR,D,75.0,195.0,30.0,141.0,3.0,208.0,102.0,49.0,49.0,62.0,110.0,57.0,,62.0,First Pair,77,1727.7333333333,10,15,21,1990-06-24,CAN,CAN,72,195,2008,1,20,20
2011-2012,Michal Rozsival,PHX,D,79.0,80.0,117.0,13.0,18.0,115.0,197.0,159.0,143.0,128.0,195.0,107.0,,117.0,Second Pair,54,1043.7833333333,1,4,32,1978-09-03,CZE,CZE,73,210,1996,4,25,105
2011-2012,Mike Commodore,"DET, TBL",D,201.0,56.0,,168.0,218.0,69.0,151.0,208.0,222.0,169.0,232.0,24.0,,204.0,Fringe,30,378.08333333333,0,1,31,1979-11-07,CAN,CAN,76,227,1999,2,14,42
2011-2012,Mike Green,WSH,D,17.0,155.0,21.0,152.0,5.0,133.0,23.0,11.0,96.0,50.0,60.0,132.0,,19.0,Second Pair,32,673.38333333333,3,1,25,1985-10-12,CAN,CAN,73,210,2004,1,29,29
2011-2012,Mike Komisarek,TOR,D,174.0,65.0,,44.0,165.0,149.0,182.0,211.0,213.0,195.0,185.0,14.0,,182.0,Third Pair,45,749.53333333333,1,2,29,1982-01-19,USA,USA,76,235,2001,1,7,7
2011-2012,Mike Mottau,"BOS, NYI",D,204.0,75.0,,167.0,193.0,72.0,204.0,214.0,127.0,182.0,119.0,134.0,,201.0,Third Pair,35,492.85,0,1,33,1978-03-19,USA,USA,72,195,1997,7,21,182
2011-2012,Mike Weaver,FLA,D,215.0,52.0,,39.0,190.0,71.0,231.0,231.0,221.0,202.0,7.0,136.0,,185.0,Second Pair,82,1666.8833333333,0,4,33,1978-05-02,CAN,CAN,70,186,-,-,-,-
2011-2012,Mike Weber,BUF,D,193.0,100.0,,102.0,189.0,137.0,159.0,149.0,178.0,208.0,206.0,11.0,,146.0,Second Pair,51,947.35,1,1,23,1987-12-16,USA,USA,74,188,2006,2,27,57
2011-2012,Milan Jurcina,NYI,D,40.0,178.0,,61.0,124.0,231.0,30.0,71.0,137.0,72.0,217.0,15.0,,65.0,Second Pair,65,1220.5,3,4,28,1983-06-07,SVK,SVK,76,253,2001,8,14,241
2011-2012,Nate Prosser,MIN,D,231.0,49.0,,111.0,232.0,216.0,228.0,206.0,234.0,127.0,199.0,190.0,,114.0,Second Pair,51,981.61666666667,1,5,25,1986-05-07,USA,USA,74,201,-,-,-,-
2011-2012,Nick Leddy,CHI,D,150.0,140.0,113.0,164.0,95.0,82.0,163.0,104.0,40.0,143.0,23.0,192.0,,162.0,First Pair,82,1810.7666666667,3,14,20,1991-03-20,USA,USA,72,205,2009,1,16,16
2011-2012,Nick Schultz,"EDM, MIN",D,213.0,61.0,146.0,30.0,206.0,119.0,222.0,200.0,230.0,165.0,188.0,154.0,,159.0,Second Pair,82,1616.0666666667,1,3,29,1982-08-25,CAN,CAN,73,203,2000,2,3,33
2011-2012,Nicklas Grossmann,"DAL, PHI",D,217.0,96.0,,53.0,222.0,123.0,208.0,234.0,215.0,198.0,178.0,28.0,,173.0,Second Pair,74,1392.35,0,3,26,1985-01-22,SWE,SWE,76,230,2004,2,26,56
2011-2012,Nicklas Lidstrom,DET,D,57.0,93.0,3.0,89.0,13.0,42.0,32.0,9.0,72.0,49.0,135.0,217.0,,15.0,First Pair,70,1663.95,11,10,41,1970-04-28,SWE,SWE,73,192,1989,3,11,53
2011-2012,Nikita Nikitin,"CBJ, STL",D,147.0,39.0,107.0,104.0,184.0,44.0,75.0,97.0,180.0,57.0,12.0,169.0,,67.0,First Pair,61,1414.4833333333,7,11,25,1986-06-16,RUS,RUS,76,217,2004,5,7,136
2011-2012,Niklas Hjalmarsson,CHI,D,164.0,7.0,,37.0,149.0,9.0,195.0,209.0,60.0,153.0,32.0,201.0,,129.0,Second Pair,69,1392.4,1,8,24,1987-06-06,SWE,SWE,75,197,2005,4,17,108
2011-2012,Niklas Kronwall,DET,D,102.0,28.0,10.0,11.0,50.0,32.0,71.0,13.0,110.0,123.0,79.0,100.0,,27.0,First Pair,82,1874.9833333333,15,5,30,1981-01-12,SWE,SWE,72,194,2000,1,29,29
2011-2012,Oliver Ekman-Larsson,PHX,D,51.0,151.0,116.0,163.0,45.0,75.0,61.0,58.0,91.0,90.0,57.0,114.0,,124.0,First Pair,82,1813.0,13,8,20,1991-07-17,SWE,SWE,74,200,2009,1,6,6
2011-2012,P.K. Subban,MTL,D,53.0,147.0,77.0,107.0,116.0,78.0,14.0,23.0,161.0,52.0,153.0,124.0,,22.0,First Pair,81,1968.4666666667,7,15,22,1989-05-13,CAN,CAN,72,210,2007,2,13,43
2011-2012,Paul Martin,PIT,D,56.0,41.0,64.0,119.0,12.0,35.0,155.0,147.0,48.0,69.0,10.0,223.0,,80.0,First Pair,73,1679.1666666667,2,12,30,1981-03-05,USA,USA,73,200,2000,2,32,62
2011-2012,Pavel Kubina,"PHI, TBL",D,94.0,79.0,67.0,60.0,43.0,108.0,125.0,133.0,117.0,110.0,214.0,80.0,,95.0,Second Pair,69,1329.7166666667,3,6,34,1977-04-15,CZE,CZE,76,258,1996,7,17,179
2011-2012,Philip Larsen,DAL,D,125.0,98.0,97.0,,171.0,91.0,86.0,119.0,199.0,163.0,112.0,74.0,,157.0,Third Pair,55,987.55,3,3,21,1989-12-07,DNK,DNK,73,185,2008,5,28,149
2011-2012,Randy Jones,WPG,D,99.0,107.0,138.0,174.0,29.0,63.0,174.0,169.0,65.0,172.0,25.0,177.0,,190.0,Third Pair,39,577.76666666667,1,0,30,1981-07-23,CAN,CAN,74,210,-,-,-,-
2011-2012,Raphael Diaz,MTL,D,197.0,113.0,94.0,115.0,157.0,194.0,136.0,143.0,216.0,175.0,209.0,189.0,,116.0,Second Pair,59,1062.2666666667,3,3,25,1986-01-09,CHE,CHE,71,197,-,-,-,-
2011-2012,Rob Scuderi,LAK,D,178.0,69.0,,47.0,91.0,41.0,226.0,233.0,165.0,196.0,73.0,183.0,,199.0,Second Pair,82,1690.05,1,2,32,1978-12-30,USA,USA,73,216,1998,5,20,134
2011-2012,Robyn Regehr,BUF,D,226.0,90.0,144.0,74.0,221.0,53.0,211.0,216.0,181.0,215.0,172.0,34.0,,187.0,Second Pair,76,1415.55,1,1,31,1980-04-19,BRA,CAN,75,222,1998,1,19,19
2011-2012,Roman Hamrlik,WSH,D,110.0,31.0,108.0,31.0,73.0,124.0,141.0,145.0,188.0,101.0,210.0,164.0,,58.0,Second Pair,68,1306.8333333333,2,4,37,1974-04-12,CZE,CZE,74,206,1992,1,1,1
2011-2012,Roman Josi,NSH,D,175.0,15.0,90.0,,231.0,101.0,104.0,54.0,205.0,84.0,130.0,199.0,,82.0,Second Pair,52,956.31666666667,5,5,21,1990-06-01,CHE,CHE,73,201,2008,2,8,38
2011-2012,Roman Polak,STL,D,148.0,70.0,,33.0,133.0,94.0,148.0,177.0,203.0,210.0,171.0,38.0,,141.0,Second Pair,77,1452.7166666667,0,3,25,1986-04-28,CZE,CZE,74,240,2004,6,17,180
2011-2012,Ron Hainsey,WPG,D,118.0,37.0,139.0,90.0,129.0,150.0,150.0,181.0,166.0,106.0,133.0,207.0,,89.0,Second Pair,56,1181.4833333333,0,8,30,1981-03-24,USA,USA,75,201,2000,1,13,13
2011-2012,Rostislav Klesla,PHX,D,109.0,130.0,,91.0,148.0,220.0,119.0,111.0,196.0,167.0,175.0,87.0,,84.0,Second Pair,65,1258.3,3,5,29,1982-03-21,CZE,CZE,75,215,2000,1,4,4
2011-2012,Ryan Ellis,NSH,D,36.0,36.0,,,118.0,90.0,82.0,41.0,2.0,7.0,1.0,139.0,,125.0,Third Pair,32,474.48333333333,3,5,20,1991-01-03,CAN,CAN,70,180,2009,1,11,11
2011-2012,Ryan McDonagh,NYR,D,43.0,97.0,,149.0,1.0,165.0,187.0,138.0,158.0,68.0,93.0,119.0,,83.0,First Pair,82,2028.6166666667,7,15,22,1989-06-13,USA,USA,73,215,2007,1,12,12
2011-2012,Ryan O'Byrne,COL,D,225.0,87.0,,4.0,211.0,162.0,225.0,227.0,232.0,217.0,230.0,21.0,,177.0,Second Pair,74,1395.2333333333,1,3,27,1984-07-19,CAN,CAN,77,234,2003,3,11,79
2011-2012,Ryan Suter,NSH,D,134.0,68.0,26.0,35.0,144.0,28.0,105.0,85.0,223.0,24.0,173.0,211.0,,33.0,First Pair,79,2093.9166666667,7,20,26,1985-01-21,USA,USA,73,205,2003,1,7,7
2011-2012,Ryan Whitney,EDM,D,132.0,225.0,55.0,162.0,152.0,226.0,186.0,112.0,123.0,36.0,131.0,213.0,,45.0,Second Pair,51,1069.1166666667,3,8,28,1983-02-19,USA,USA,76,209,2002,1,5,5
2011-2012,Ryan Wilson,COL,D,68.0,82.0,,18.0,71.0,77.0,160.0,175.0,100.0,45.0,39.0,59.0,,132.0,Second Pair,59,1105.3166666667,1,12,24,1987-02-03,CAN,CAN,73,210,-,-,-,-
2011-2012,Sami Lepisto,CHI,D,126.0,165.0,,161.0,90.0,76.0,133.0,114.0,11.0,197.0,30.0,94.0,,226.0,Fringe,26,274.7,1,0,26,1984-10-17,FIN,FIN,73,193,2004,3,1,66
2011-2012,Sami Salo,VAN,D,144.0,217.0,102.0,65.0,150.0,173.0,41.0,31.0,38.0,122.0,78.0,230.0,,74.0,Second Pair,69,1410.9,9,8,36,1974-09-02,FIN,FIN,75,215,1996,9,24,239
2011-2012,Scott Hannan,CGY,D,214.0,126.0,,57.0,136.0,127.0,227.0,212.0,148.0,220.0,152.0,170.0,,184.0,Second Pair,78,1587.7333333333,2,2,32,1979-01-23,CAN,CAN,73,215,1997,1,23,23
2011-2012,Sean O'Donnell,CHI,D,169.0,219.0,,86.0,84.0,171.0,217.0,228.0,122.0,181.0,197.0,131.0,,228.0,Third Pair,51,689.1,0,3,39,1971-10-13,CAN,CAN,74,238,1991,6,13,123
2011-2012,Sergei Gonchar,OTT,D,71.0,138.0,22.0,87.0,85.0,135.0,56.0,56.0,95.0,17.0,166.0,194.0,,30.0,First Pair,74,1646.7166666667,5,18,37,1974-04-13,RUS,RUS,74,210,1992,1,14,14
2011-2012,Shane O'Brien,COL,D,81.0,185.0,,51.0,74.0,117.0,142.0,170.0,50.0,104.0,221.0,37.0,,186.0,Second Pair,76,1460.7,3,12,28,1983-08-09,CAN,CAN,75,230,2003,8,21,250
2011-2012,Shea Weber,NSH,D,22.0,29.0,12.0,38.0,159.0,30.0,5.0,2.0,229.0,18.0,145.0,63.0,,2.0,First Pair,78,2040.5666666667,19,19,26,1985-08-14,CAN,CAN,76,230,2003,2,19,49
2011-2012,Sheldon Brookbank,ANA,D,192.0,173.0,,125.0,205.0,166.0,183.0,190.0,31.0,184.0,142.0,46.0,,225.0,Third Pair,80,1248.4333333333,3,4,30,1980-10-03,CAN,CAN,73,202,-,-,-,-
2011-2012,Sheldon Souray,DAL,D,15.0,211.0,74.0,106.0,164.0,169.0,2.0,34.0,208.0,40.0,226.0,149.0,,36.0,Second Pair,64,1309.6166666667,6,8,35,1976-07-13,CAN,CAN,76,231,1994,3,19,71
2011-2012,Slava Voynov,LAK,D,20.0,101.0,88.0,,47.0,29.0,45.0,4.0,10.0,31.0,84.0,105.0,,92.0,Second Pair,54,1000.8666666667,8,8,21,1990-01-15,RUS,RUS,72,194,2008,2,2,32
2011-2012,Stefan Elliott,COL,D,35.0,144.0,85.0,,138.0,73.0,6.0,29.0,4.0,66.0,91.0,,,86.0,Third Pair,39,668.53333333333,4,4,20,1991-01-30,CAN,CAN,73,190,2009,2,19,49
2011-2012,Stephane Robidas,DAL,D,198.0,64.0,45.0,70.0,176.0,47.0,140.0,107.0,209.0,98.0,169.0,32.0,,64.0,First Pair,75,1707.15,5,8,34,1977-03-03,CAN,CAN,71,190,1995,7,8,164
2011-2012,Steve Eminger,NYR,D,205.0,91.0,143.0,143.0,62.0,161.0,229.0,152.0,28.0,223.0,182.0,31.0,,212.0,Third Pair,42,557.81666666667,2,2,27,1983-10-31,CAN,CAN,74,207,2002,1,12,12
2011-2012,Steve Montador,CHI,D,34.0,122.0,114.0,172.0,36.0,83.0,54.0,47.0,24.0,86.0,180.0,128.0,,98.0,Third Pair,52,767.51666666667,5,3,31,1979-12-21,CAN,CAN,72,210,-,-,-,-
2011-2012,Steve Staios,NYI,D,119.0,43.0,141.0,133.0,158.0,147.0,162.0,166.0,116.0,112.0,168.0,129.0,,145.0,Third Pair,65,1110.05,0,5,38,1973-07-28,CAN,CAN,73,200,1991,2,5,27
2011-2012,Steven Kampfer,"BOS, MIN",D,59.0,59.0,124.0,,53.0,129.0,73.0,35.0,102.0,126.0,105.0,144.0,,126.0,Third Pair,23,342.71666666667,2,2,22,1988-09-24,USA,USA,71,198,2007,4,2,93
2011-2012,Stu Bickel,NYR,D,87.0,35.0,,,131.0,107.0,203.0,213.0,73.0,19.0,225.0,18.0,,231.0,Fringe,51,532.41666666667,0,6,24,1986-10-02,USA,USA,76,207,-,-,-,-
2011-2012,TJ Brodie,CGY,D,184.0,111.0,95.0,,122.0,23.0,188.0,163.0,150.0,174.0,118.0,167.0,,205.0,Third Pair,54,889.86666666667,2,3,21,1990-06-07,CAN,CAN,74,187,2008,4,23,114
2011-2012,Theo Peckham,EDM,D,230.0,229.0,,110.0,210.0,232.0,234.0,197.0,134.0,216.0,228.0,25.0,,214.0,Third Pair,54,911.3,1,1,23,1987-11-10,CAN,CAN,74,246,2006,3,12,75
2011-2012,Tim Gleason,CAR,D,106.0,235.0,120.0,99.0,75.0,235.0,194.0,198.0,224.0,89.0,58.0,48.0,,142.0,Second Pair,82,1698.2166666667,1,11,28,1983-01-29,USA,USA,72,217,2001,1,23,23
2011-2012,Toby Enstrom,WPG,D,29.0,133.0,58.0,165.0,14.0,142.0,107.0,63.0,97.0,14.0,150.0,233.0,,26.0,First Pair,62,1478.3833333333,6,11,26,1984-11-05,SWE,SWE,70,180,2003,8,10,239
2011-2012,Tom Gilbert,"EDM, MIN",D,173.0,124.0,60.0,92.0,187.0,130.0,170.0,124.0,207.0,114.0,29.0,191.0,,63.0,First Pair,67,1612.3333333333,3,8,28,1983-01-10,USA,USA,74,210,2002,4,33,129
2011-2012,Tomas Kaberle,"CAR, MTL",D,112.0,184.0,34.0,,92.0,186.0,70.0,91.0,46.0,12.0,89.0,231.0,,48.0,Third Pair,72,1275.8333333333,3,10,33,1978-03-02,CZE,CZE,73,212,1996,8,15,204
2011-2012,Toni Lydman,ANA,D,167.0,139.0,,43.0,130.0,184.0,193.0,204.0,173.0,150.0,204.0,65.0,,102.0,Second Pair,74,1398.6833333333,0,3,33,1977-09-25,FIN,FIN,74,213,1996,4,9,89
2011-2012,Travis Hamonic,NYI,D,33.0,152.0,79.0,109.0,65.0,214.0,50.0,115.0,168.0,47.0,167.0,55.0,,43.0,First Pair,73,1637.1833333333,2,6,21,1990-08-16,CAN,CAN,73,200,2008,2,23,53
2011-2012,Trevor Daley,DAL,D,97.0,194.0,51.0,48.0,180.0,195.0,63.0,73.0,83.0,100.0,113.0,220.0,,69.0,Second Pair,79,1709.8666666667,4,10,27,1983-10-09,CAN,CAN,71,199,2002,2,13,43
