Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2009-2010,Derek Boogaard,MIN,F,436.0,174.0,,,411.0,102.0,424.0,433.0,59.0,401.0,420.0,13.0,,430.0,Fringe,57,350.6,0,1,43,1982-06-23,CAN,CAN,79,265,2001,7,6,202
2009-2010,Derek Dorsett,CBJ,F,381.0,12.0,,,410.0,17.0,285.0,350.0,357.0,367.0,270.0,29.0,,368.0,Bottom 6,51,555.38333333333,4,5,38,1986-12-20,CAN,CAN,72,192,2006,7,6,189
2009-2010,Derek Roy,BUF,F,57.0,240.0,37.0,12.0,41.0,217.0,126.0,71.0,254.0,28.0,33.0,410.0,59.0,36.0,First Line,80,1550.7833333333,26,29,42,1983-05-04,CAN,CAN,69,184,2001,2,2,32
2009-2010,Derick Brassard,CBJ,F,159.0,116.0,180.0,,177.0,75.0,248.0,160.0,24.0,37.0,144.0,195.0,117.0,195.0,Bottom 6,79,1180.4166666667,9,21,37,1987-09-22,CAN,CAN,73,200,2006,1,6,6
2009-2010,Devin Setoguchi,SJS,F,44.0,250.0,20.0,,81.0,190.0,31.0,33.0,133.0,213.0,8.0,134.0,,95.0,Bottom 6,70,1070.7666666667,20,8,38,1987-01-01,CAN,CAN,72,205,2005,1,8,8
2009-2010,Dominic Moore,"FLA, MTL",F,210.0,190.0,264.0,63.0,130.0,237.0,210.0,315.0,292.0,191.0,112.0,267.0,22.0,217.0,Bottom 6,69,1023.7833333333,10,9,45,1980-08-03,CAN,CAN,72,192,2000,3,30,95
2009-2010,Donald Brashear,NYR,F,420.0,337.0,,,245.0,317.0,395.0,428.0,94.0,425.0,427.0,27.0,,422.0,Fringe,36,225.08333333333,0,0,53,1972-01-07,USA,USA,75,237,-,-,-,-
2009-2010,Doug Weight,NYI,F,310.0,412.0,107.0,,87.0,427.0,312.0,380.0,177.0,42.0,228.0,350.0,90.0,185.0,Second Line,36,570.35,1,9,54,1971-01-21,USA,USA,71,202,1990,2,13,34
2009-2010,Drew Miller,"DET, TBL",F,350.0,8.0,,167.0,365.0,6.0,269.0,288.0,155.0,411.0,146.0,214.0,,295.0,Bottom 6,80,1009.9166666667,10,2,41,1984-02-17,USA,USA,74,183,2003,6,19,186
2009-2010,Drew Stafford,BUF,F,96.0,279.0,93.0,,119.0,209.0,63.0,119.0,291.0,102.0,195.0,240.0,,156.0,Bottom 6,71,1027.4666666667,14,15,39,1985-10-30,USA,USA,74,215,2004,1,13,13
2009-2010,Dustin Boyd,"CGY, NSH",F,222.0,162.0,266.0,141.0,214.0,228.0,321.0,220.0,69.0,305.0,61.0,218.0,155.0,299.0,Bottom 6,78,953.78333333333,11,8,39,1986-07-16,CAN,CAN,72,187,2004,3,33,98
2009-2010,Dustin Brown,LAK,F,66.0,345.0,80.0,37.0,216.0,257.0,41.0,97.0,61.0,83.0,2.0,54.0,,57.0,First Line,82,1579.15,24,24,40,1984-11-04,USA,USA,72,205,2003,1,13,13
2009-2010,Dustin Penner,EDM,F,49.0,294.0,129.0,189.0,75.0,245.0,151.0,59.0,315.0,164.0,218.0,280.0,173.0,98.0,First Line,82,1507.0166666667,32,17,42,1982-09-28,CAN,CAN,76,247,-,-,-,-
2009-2010,Enver Lisin,NYR,F,170.0,414.0,261.0,,247.0,417.0,103.0,204.0,316.0,349.0,171.0,204.0,,263.0,Bottom 6,57,637.36666666667,6,3,39,1986-04-22,RUS,RUS,74,200,2004,2,20,50
2009-2010,Eric Belanger,"MIN, WSH",F,244.0,111.0,98.0,18.0,280.0,142.0,244.0,250.0,406.0,120.0,124.0,344.0,23.0,178.0,Second Line,77,1194.45,15,18,47,1977-12-16,CAN,CAN,71,185,1996,4,16,96
2009-2010,Eric Boulton,ATL,F,375.0,330.0,,,352.0,336.0,303.0,389.0,239.0,268.0,405.0,45.0,,407.0,Fringe,62,424.66666666667,2,4,49,1976-08-17,CAN,CAN,72,227,1994,9,26,234
2009-2010,Eric Fehr,WSH,F,16.0,80.0,243.0,,23.0,156.0,18.0,45.0,79.0,183.0,20.0,306.0,,192.0,Bottom 6,69,836.83333333333,21,10,39,1985-09-07,CAN,CAN,76,209,2003,1,18,18
2009-2010,Eric Godard,PIT,F,417.0,169.0,,,412.0,137.0,409.0,382.0,30.0,410.0,436.0,53.0,,429.0,Fringe,45,188.31666666667,1,1,45,1980-03-07,CAN,CAN,76,222,-,-,-,-
2009-2010,Eric Nystrom,CGY,F,348.0,55.0,,15.0,327.0,57.0,339.0,324.0,100.0,394.0,114.0,123.0,175.0,347.0,Bottom 6,82,1080.4833333333,11,2,42,1983-02-14,USA,USA,73,200,2002,1,10,10
2009-2010,Eric Staal,CAR,F,8.0,417.0,63.0,201.0,36.0,414.0,6.0,26.0,171.0,36.0,79.0,296.0,104.0,8.0,First Line,70,1449.7,29,25,40,1984-10-29,CAN,CAN,76,195,2003,1,2,2
2009-2010,Erik Christensen,"ANA, NYR",F,253.0,369.0,160.0,,199.0,362.0,170.0,312.0,52.0,168.0,292.0,301.0,39.0,238.0,Bottom 6,58,861.01666666667,8,8,41,1983-12-17,CAN,CAN,73,200,2002,3,6,69
2009-2010,Erik Cole,CAR,F,128.0,371.0,153.0,165.0,157.0,400.0,149.0,126.0,172.0,209.0,15.0,101.0,,151.0,Second Line,40,655.6,11,4,46,1978-11-06,USA,USA,74,205,1998,3,13,71
2009-2010,Ethan Moreau,EDM,F,289.0,437.0,,87.0,372.0,436.0,138.0,281.0,290.0,358.0,403.0,149.0,,237.0,Bottom 6,76,1094.8666666667,9,5,49,1975-09-22,CAN,CAN,75,223,1994,1,14,14
2009-2010,Evander Kane,ATL,F,172.0,427.0,,121.0,316.0,422.0,172.0,173.0,289.0,295.0,119.0,164.0,,248.0,Bottom 6,66,923.55,14,8,34,1991-08-02,CAN,CAN,74,210,2009,1,4,4
2009-2010,Evgeni Malkin,PIT,F,22.0,367.0,26.0,226.0,68.0,378.0,23.0,29.0,20.0,5.0,74.0,304.0,99.0,3.0,First Line,67,1396.75,28,32,39,1986-07-31,RUS,RUS,75,195,2004,1,2,2
2009-2010,Evgeny Artyukhin,"ANA, ATL",F,308.0,383.0,,,380.0,316.0,308.0,192.0,134.0,365.0,430.0,11.0,,359.0,Bottom 6,54,482.4,9,3,42,1983-04-04,RUS,RUS,76,255,2001,3,31,94
2009-2010,Fabian Brunnstrom,DAL,F,260.0,203.0,256.0,,392.0,174.0,336.0,154.0,51.0,161.0,299.0,242.0,,307.0,Bottom 6,44,469.4,2,6,40,1985-02-06,SWE,SWE,73,206,-,-,-,-
2009-2010,Fernando Pisani,EDM,F,283.0,431.0,273.0,89.0,359.0,435.0,301.0,289.0,352.0,321.0,243.0,191.0,192.0,272.0,Bottom 6,40,583.45,4,3,48,1976-12-27,CAN,CAN,73,205,1996,8,6,195
2009-2010,Frans Nielsen,NYI,F,231.0,284.0,189.0,110.0,45.0,382.0,322.0,326.0,407.0,122.0,99.0,387.0,111.0,190.0,Second Line,76,1308.4333333333,12,18,41,1984-04-24,DNK,DNK,73,186,2002,3,24,87
2009-2010,Frazer McLaren,SJS,F,179.0,372.0,,,367.0,220.0,391.0,373.0,57.0,6.0,368.0,41.0,,405.0,Fringe,23,138.91666666667,1,4,37,1987-10-29,CAN,CAN,77,230,2007,7,22,203
2009-2010,Freddy Modin,"CBJ, LAK",F,346.0,21.0,249.0,170.0,374.0,39.0,220.0,296.0,331.0,317.0,350.0,333.0,196.0,218.0,Bottom 6,44,650.38333333333,5,4,50,1974-10-08,SWE,SWE,76,220,1994,3,12,64
2009-2010,Fredrik Sjostrom,"CGY, TOR",F,374.0,88.0,,4.0,285.0,115.0,332.0,362.0,294.0,350.0,163.0,126.0,,345.0,Bottom 6,65,701.4,3,7,42,1983-05-06,SWE,SWE,73,218,2001,1,11,11
2009-2010,George Parros,ANA,F,397.0,110.0,,,402.0,106.0,401.0,276.0,1.0,416.0,190.0,24.0,,415.0,Fringe,57,342.06666666667,4,0,45,1979-12-29,USA,USA,77,224,1999,8,7,222
2009-2010,Georges Laraque,MTL,F,435.0,415.0,,,399.0,387.0,437.0,400.0,173.0,427.0,121.0,69.0,,426.0,Fringe,28,161.45,1,0,48,1976-12-07,CAN,CAN,76,245,1995,2,5,31
2009-2010,Gilbert Brule,EDM,F,266.0,208.0,245.0,,340.0,167.0,209.0,291.0,229.0,211.0,185.0,122.0,170.0,278.0,Bottom 6,65,924.71666666667,17,10,38,1987-01-01,CAN,CAN,71,187,2005,1,6,6
2009-2010,Glen Metropolit,MTL,F,304.0,133.0,228.0,187.0,284.0,191.0,297.0,224.0,382.0,310.0,168.0,308.0,79.0,257.0,Bottom 6,69,936.03333333333,16,7,51,1974-06-25,CAN,CAN,70,196,-,-,-,-
2009-2010,Gregory Campbell,FLA,F,352.0,333.0,269.0,93.0,326.0,403.0,337.0,388.0,375.0,256.0,141.0,68.0,81.0,239.0,Bottom 6,60,923.83333333333,2,6,41,1983-12-17,CAN,CAN,72,188,2002,3,4,67
2009-2010,Guillaume Latendresse,"MIN, MTL",F,68.0,187.0,104.0,,258.0,184.0,90.0,24.0,271.0,207.0,186.0,82.0,,181.0,Bottom 6,78,1166.3833333333,27,13,38,1987-05-24,CAN,CAN,74,230,2005,2,15,45
2009-2010,Henrik Sedin,VAN,F,19.0,310.0,121.0,,8.0,210.0,356.0,115.0,48.0,4.0,183.0,431.0,84.0,42.0,First Line,82,1614.5666666667,29,46,44,1980-09-26,SWE,SWE,74,183,1999,1,3,3
2009-2010,Henrik Zetterberg,DET,F,9.0,101.0,13.0,11.0,20.0,81.0,4.0,51.0,213.0,29.0,34.0,376.0,44.0,7.0,First Line,74,1485.0333333333,23,26,44,1980-10-09,SWE,SWE,72,197,1999,7,24,210
2009-2010,Ian Laperriere,PHI,F,383.0,71.0,,3.0,348.0,120.0,430.0,395.0,403.0,274.0,351.0,88.0,193.0,332.0,Bottom 6,82,1024.1333333333,3,9,51,1974-01-19,CAN,CAN,73,200,1992,7,14,158
2009-2010,Ilkka Pikkarainen,NJD,F,392.0,376.0,,,427.0,273.0,365.0,414.0,106.0,241.0,419.0,58.0,,413.0,Fringe,31,252.48333333333,1,3,44,1981-04-19,FIN,FIN,74,215,2002,7,21,218
2009-2010,Ilya Kovalchuk,"ATL, NJD",F,17.0,423.0,76.0,,332.0,359.0,28.0,5.0,284.0,33.0,68.0,405.0,,5.0,First Line,76,1674.7,41,28,42,1983-04-15,RUS,RUS,75,222,2001,1,1,1
2009-2010,J-P Dumont,NSH,F,63.0,317.0,135.0,,90.0,264.0,233.0,130.0,50.0,20.0,157.0,408.0,,130.0,Bottom 6,74,1093.1,17,20,47,1978-04-01,CAN,CAN,73,205,1996,1,3,3
2009-2010,Jakub Voracek,CBJ,F,175.0,259.0,196.0,,196.0,176.0,290.0,274.0,46.0,53.0,339.0,329.0,,232.0,Second Line,81,1265.0333333333,16,21,36,1989-08-15,CZE,CZE,74,216,2007,1,7,7
2009-2010,Jamal Mayers,"CGY, TOR",F,306.0,267.0,,206.0,369.0,299.0,261.0,357.0,58.0,249.0,396.0,140.0,13.0,341.0,Bottom 6,71,640.15,3,7,50,1974-10-24,CAN,CAN,73,222,1993,4,11,89
2009-2010,James Neal,DAL,F,130.0,146.0,178.0,192.0,333.0,218.0,134.0,50.0,120.0,244.0,128.0,105.0,,122.0,First Line,78,1419.25,27,18,37,1987-09-03,CAN,CAN,75,212,2005,2,3,33
2009-2010,James Sheppard,MIN,F,399.0,115.0,265.0,214.0,306.0,177.0,408.0,415.0,393.0,347.0,28.0,188.0,102.0,367.0,Bottom 6,64,767.41666666667,2,2,37,1988-04-25,CAN,CAN,73,215,2006,1,9,9
2009-2010,James Wright,TBL,F,428.0,245.0,,123.0,426.0,247.0,435.0,418.0,433.0,406.0,337.0,196.0,132.0,417.0,Bottom 6,48,559.15,2,3,35,1990-03-24,CAN,CAN,76,210,2008,4,26,117
2009-2010,James van Riemsdyk,PHI,F,91.0,285.0,201.0,,38.0,293.0,64.0,196.0,47.0,181.0,395.0,356.0,,221.0,Bottom 6,78,1010.8833333333,15,11,36,1989-05-04,USA,USA,75,208,2007,1,2,2
2009-2010,Jamie Benn,DAL,F,132.0,22.0,203.0,,345.0,111.0,115.0,84.0,76.0,304.0,206.0,98.0,,183.0,Bottom 6,82,1205.7333333333,22,8,36,1989-07-18,CAN,CAN,74,205,2007,5,8,129
2009-2010,Jamie Langenbrunner,NJD,F,103.0,96.0,45.0,17.0,57.0,40.0,84.0,141.0,101.0,56.0,256.0,239.0,,61.0,First Line,81,1584.15,19,19,50,1975-07-24,USA,USA,73,205,1993,2,9,35
2009-2010,Jamie Lundmark,"CGY, TOR",F,163.0,145.0,,,218.0,131.0,253.0,131.0,255.0,188.0,367.0,357.0,182.0,236.0,Bottom 6,36,496.45,5,5,44,1981-01-16,CAN,CAN,72,197,1999,1,9,9
2009-2010,Jamie McGinn,SJS,F,311.0,252.0,,,314.0,240.0,304.0,138.0,92.0,426.0,390.0,87.0,,373.0,Bottom 6,59,589.85,10,1,37,1988-08-05,CAN,CAN,73,205,2006,2,6,36
2009-2010,Jannik Hansen,VAN,F,245.0,157.0,,103.0,246.0,151.0,320.0,233.0,380.0,320.0,302.0,258.0,,304.0,Bottom 6,47,579.76666666667,9,1,39,1986-03-15,DNK,DNK,73,198,2004,9,29,287
2009-2010,Jared Boll,CBJ,F,382.0,25.0,,,385.0,29.0,266.0,349.0,190.0,398.0,57.0,15.0,,402.0,Fringe,68,490.06666666667,4,1,39,1986-05-13,USA,USA,75,206,2005,4,10,101
2009-2010,Jarkko Ruutu,OTT,F,282.0,46.0,,127.0,257.0,82.0,359.0,298.0,153.0,240.0,391.0,76.0,,310.0,Bottom 6,82,1094.7666666667,12,11,50,1975-08-23,FIN,FIN,73,204,1998,3,10,68
2009-2010,Jarome Iginla,CGY,F,39.0,277.0,73.0,,152.0,201.0,46.0,28.0,123.0,51.0,16.0,287.0,65.0,15.0,First Line,82,1689.3333333333,32,21,48,1977-07-01,CAN,CAN,73,210,1995,1,11,11
2009-2010,Jarret Stoll,LAK,F,249.0,105.0,79.0,59.0,168.0,87.0,160.0,205.0,326.0,152.0,365.0,107.0,7.0,119.0,Second Line,73,1271.6166666667,16,20,43,1982-06-24,CAN,CAN,73,216,2002,2,6,36
2009-2010,Jason Arnott,NSH,F,42.0,291.0,62.0,,49.0,297.0,30.0,32.0,91.0,121.0,308.0,395.0,78.0,39.0,First Line,63,1177.9666666667,19,14,50,1974-10-11,CAN,CAN,77,220,1993,1,7,7
2009-2010,Jason Blake,"ANA, TOR",F,15.0,249.0,32.0,228.0,18.0,262.0,10.0,184.0,111.0,44.0,41.0,298.0,,64.0,Second Line,82,1303.9,16,15,51,1973-09-02,USA,USA,70,190,-,-,-,-
2009-2010,Jason Chimera,"CBJ, WSH",F,112.0,266.0,251.0,39.0,286.0,146.0,92.0,229.0,311.0,236.0,342.0,209.0,,204.0,Bottom 6,78,1068.0333333333,15,8,46,1979-05-02,CAN,CAN,75,215,1997,5,15,121
2009-2010,Jason Pominville,BUF,F,34.0,306.0,102.0,10.0,96.0,325.0,62.0,132.0,228.0,80.0,78.0,393.0,,44.0,First Line,82,1537.4833333333,24,20,42,1982-11-30,CAN,USA,72,180,2001,2,25,55
2009-2010,Jason Spezza,OTT,F,53.0,387.0,17.0,,51.0,343.0,79.0,30.0,67.0,19.0,193.0,418.0,41.0,29.0,First Line,60,1143.7666666667,23,22,42,1983-06-13,CAN,CAN,75,219,2001,1,2,2
2009-2010,Jason Williams,DET,F,207.0,280.0,50.0,,170.0,186.0,93.0,191.0,43.0,97.0,156.0,302.0,191.0,173.0,Bottom 6,44,595.33333333333,6,8,45,1980-08-11,CAN,CAN,71,192,-,-,-,-
2009-2010,Jay McClement,STL,F,343.0,243.0,,67.0,371.0,283.0,372.0,331.0,424.0,316.0,187.0,324.0,53.0,262.0,Second Line,82,1371.6333333333,11,13,42,1983-03-02,CAN,CAN,73,205,2001,2,27,57
2009-2010,Jay Pandolfo,NJD,F,391.0,97.0,,54.0,413.0,134.0,388.0,361.0,210.0,405.0,140.0,322.0,,329.0,Bottom 6,52,723.8,4,3,50,1974-12-27,USA,USA,73,190,1993,2,6,32
2009-2010,Jean-Francois Jacques,EDM,F,398.0,430.0,,,400.0,425.0,397.0,364.0,322.0,402.0,353.0,14.0,,380.0,Bottom 6,49,548.61666666667,4,2,40,1985-04-29,CAN,CAN,75,231,2003,2,38,68
2009-2010,Jed Ortmeyer,SJS,F,364.0,89.0,,96.0,370.0,88.0,190.0,355.0,377.0,377.0,348.0,130.0,,318.0,Bottom 6,76,875.03333333333,8,6,46,1978-09-03,USA,USA,72,200,-,-,-,-
2009-2010,Jeff Carter,PHI,F,12.0,402.0,7.0,19.0,103.0,411.0,3.0,15.0,295.0,140.0,343.0,335.0,64.0,9.0,First Line,74,1428.4333333333,33,12,40,1985-01-01,CAN,CAN,75,219,2003,1,11,11
2009-2010,Jeff Halpern,"LAK, TBL",F,369.0,86.0,164.0,81.0,363.0,185.0,412.0,301.0,428.0,314.0,341.0,318.0,38.0,281.0,Bottom 6,71,1031.4,9,6,49,1976-05-03,USA,USA,72,190,-,-,-,-
2009-2010,Jeff Taffe,FLA,F,386.0,334.0,,,424.0,377.0,279.0,336.0,372.0,351.0,86.0,113.0,115.0,387.0,Fringe,21,176.81666666667,1,1,44,1981-02-19,USA,USA,75,207,2000,1,30,30
2009-2010,Jeff Tambellini,NYI,F,301.0,397.0,,,292.0,416.0,181.0,239.0,283.0,284.0,326.0,148.0,,288.0,Bottom 6,36,412.98333333333,7,5,41,1984-04-13,CAN,CAN,71,188,2003,1,27,27
2009-2010,Jere Lehtinen,DAL,F,298.0,42.0,238.0,36.0,195.0,74.0,226.0,348.0,306.0,252.0,71.0,342.0,,200.0,Bottom 6,58,855.13333333333,4,6,52,1973-06-24,FIN,FIN,72,194,1992,4,16,88
2009-2010,Jerred Smithson,NSH,F,410.0,112.0,,7.0,375.0,132.0,428.0,354.0,436.0,390.0,349.0,142.0,29.0,366.0,Bottom 6,69,964.1,9,3,46,1979-02-04,CAN,CAN,75,209,-,-,-,-
2009-2010,Jesse Winchester,OTT,F,332.0,37.0,,,207.0,46.0,128.0,416.0,214.0,251.0,248.0,86.0,167.0,333.0,Bottom 6,52,521.21666666667,2,7,41,1983-10-04,CAN,CAN,73,188,-,-,-,-
2009-2010,Jim Slater,ATL,F,152.0,380.0,,62.0,312.0,419.0,110.0,194.0,371.0,341.0,120.0,102.0,17.0,265.0,Bottom 6,61,744.55,11,5,42,1982-12-09,USA,USA,72,195,2002,1,30,30
2009-2010,Jochen Hecht,BUF,F,95.0,268.0,120.0,40.0,112.0,243.0,67.0,179.0,280.0,289.0,250.0,375.0,91.0,113.0,Second Line,79,1358.3166666667,21,10,48,1977-06-21,DEU,DEU,73,198,1995,2,23,49
2009-2010,Jody Shelley,"NYR, SJS",F,358.0,64.0,,,355.0,20.0,245.0,402.0,9.0,253.0,428.0,9.0,,412.0,Fringe,57,385.61666666667,2,6,49,1976-02-07,CAN,CAN,75,230,-,-,-,-
2009-2010,Joe Pavelski,SJS,F,14.0,62.0,24.0,61.0,55.0,165.0,25.0,66.0,325.0,64.0,60.0,288.0,11.0,33.0,First Line,67,1305.0666666667,25,19,41,1984-07-11,USA,USA,71,200,2003,7,8,205
2009-2010,Joe Thornton,SJS,F,61.0,274.0,28.0,164.0,3.0,208.0,368.0,140.0,139.0,2.0,66.0,254.0,19.0,46.0,First Line,79,1568.6,20,43,46,1979-07-02,CAN,CAN,76,220,1997,1,1,1
2009-2010,Joel Ward,NSH,F,273.0,66.0,194.0,94.0,343.0,183.0,307.0,248.0,410.0,175.0,83.0,331.0,,188.0,Second Line,71,1245.6,13,16,44,1980-12-02,CAN,CAN,73,225,-,-,-,-
2009-2010,Joffrey Lupul,ANA,F,24.0,363.0,230.0,240.0,289.0,371.0,35.0,14.0,302.0,134.0,276.0,206.0,,71.0,Second Line,23,367.05,10,4,41,1983-09-23,CAN,CAN,73,206,2002,1,7,7
2009-2010,Johan Franzen,DET,F,52.0,10.0,3.0,231.0,29.0,2.0,20.0,18.0,269.0,204.0,291.0,197.0,171.0,34.0,First Line,27,505.06666666667,10,4,45,1979-12-23,SWE,SWE,76,232,2004,3,32,97
2009-2010,John Madden,CHI,F,299.0,60.0,272.0,43.0,298.0,98.0,293.0,337.0,402.0,338.0,96.0,299.0,25.0,235.0,Bottom 6,79,1217.45,10,7,52,1973-05-04,CAN,CAN,71,190,-,-,-,-
2009-2010,John Mitchell,TOR,F,295.0,237.0,197.0,113.0,148.0,329.0,362.0,330.0,205.0,270.0,149.0,193.0,107.0,259.0,Second Line,60,949.43333333333,6,6,40,1985-01-22,CAN,CAN,73,204,2003,5,22,158
2009-2010,John Scott,MIN,F,423.0,85.0,,,149.0,92.0,434.0,425.0,275.0,428.0,431.0,92.0,,424.0,Bottom 6,51,438.76666666667,1,1,42,1982-09-26,CAN,CAN,80,260,-,-,-,-
2009-2010,John Tavares,NYI,F,248.0,433.0,200.0,,140.0,429.0,224.0,157.0,41.0,113.0,271.0,394.0,138.0,134.0,First Line,82,1476.5666666667,24,19,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1
2009-2010,Jon Sim,NYI,F,241.0,419.0,257.0,,366.0,434.0,116.0,169.0,374.0,360.0,138.0,152.0,,269.0,Bottom 6,77,897.43333333333,13,3,47,1977-09-29,CAN,CAN,70,189,1996,3,18,70
2009-2010,Jonathan Cheechoo,OTT,F,180.0,20.0,145.0,,95.0,10.0,50.0,282.0,183.0,260.0,117.0,144.0,,219.0,Bottom 6,61,728.51666666667,5,3,45,1980-07-15,CAN,CAN,73,206,1998,2,2,29
2009-2010,Jonathan Toews,CHI,F,69.0,13.0,29.0,153.0,37.0,12.0,175.0,42.0,34.0,50.0,81.0,363.0,9.0,50.0,First Line,76,1520.7,25,30,37,1988-04-29,CAN,CAN,74,201,2006,1,3,3
2009-2010,Jordan Staal,PIT,F,144.0,125.0,163.0,50.0,182.0,112.0,227.0,216.0,379.0,178.0,100.0,199.0,94.0,124.0,First Line,82,1590.1166666667,21,19,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2
2009-2010,Jordin Tootoo,NSH,F,107.0,386.0,,,175.0,279.0,27.0,299.0,186.0,222.0,12.0,96.0,,293.0,Bottom 6,51,552.88333333333,6,7,42,1983-02-02,CAN,CAN,69,195,2001,4,2,98
2009-2010,Josh Bailey,NYI,F,363.0,364.0,185.0,,161.0,421.0,392.0,280.0,234.0,247.0,285.0,290.0,123.0,249.0,Bottom 6,73,1105.55,16,8,35,1989-10-02,CAN,CAN,73,200,2008,1,9,9
2009-2010,Jussi Jokinen,CAR,F,191.0,321.0,38.0,223.0,125.0,349.0,265.0,98.0,181.0,78.0,169.0,361.0,50.0,144.0,Second Line,81,1362.0166666667,30,22,42,1983-04-01,FIN,FIN,72,191,2001,6,27,192
2009-2010,Justin Abdelkader,DET,F,360.0,41.0,,,409.0,48.0,113.0,397.0,3.0,386.0,306.0,19.0,140.0,364.0,Bottom 6,50,529.56666666667,3,3,38,1987-02-25,USA,USA,74,213,2005,2,12,42
2009-2010,Justin Williams,LAK,F,106.0,131.0,126.0,238.0,34.0,70.0,47.0,293.0,272.0,159.0,143.0,281.0,,123.0,Second Line,49,802.43333333333,10,10,43,1981-10-04,CAN,CAN,73,184,2000,1,28,28
2009-2010,Kamil Kreps,FLA,F,373.0,293.0,,80.0,325.0,365.0,384.0,385.0,416.0,325.0,273.0,237.0,43.0,327.0,Bottom 6,76,965.8,5,5,40,1984-11-18,CZE,CZE,74,194,2003,2,8,38
2009-2010,Keith Tkachuk,STL,F,206.0,322.0,89.0,,217.0,236.0,135.0,82.0,400.0,81.0,359.0,162.0,24.0,157.0,Bottom 6,67,904.55,13,15,53,1972-03-28,USA,USA,74,235,1990,1,19,19
2009-2010,Kirk Maltby,DET,F,402.0,28.0,,1.0,378.0,35.0,389.0,347.0,7.0,414.0,150.0,109.0,,394.0,Bottom 6,52,525.56666666667,4,1,52,1972-12-22,CAN,CAN,72,195,1992,3,17,65
2009-2010,Kris Draper,DET,F,345.0,172.0,,202.0,270.0,124.0,331.0,343.0,249.0,307.0,362.0,147.0,6.0,337.0,Bottom 6,81,934.83333333333,7,9,54,1971-05-24,CAN,CAN,70,188,1989,3,20,62
2009-2010,Kris Versteeg,CHI,F,209.0,69.0,184.0,105.0,106.0,79.0,206.0,103.0,83.0,182.0,109.0,379.0,183.0,148.0,Second Line,79,1242.5333333333,20,15,39,1986-05-13,CAN,CAN,71,176,2004,5,5,134
2009-2010,Kristian Huselius,CBJ,F,104.0,114.0,92.0,,238.0,80.0,142.0,89.0,195.0,35.0,293.0,428.0,,70.0,First Line,74,1361.05,23,26,46,1978-11-10,SWE,SWE,74,184,1997,2,21,47
2009-2010,Krys Barch,DAL,F,427.0,67.0,,,425.0,55.0,423.0,411.0,16.0,380.0,402.0,12.0,,420.0,Fringe,63,443.83333333333,0,3,45,1980-03-26,CAN,CAN,74,225,1998,4,20,106
2009-2010,Kyle Brodziak,MIN,F,236.0,143.0,,13.0,338.0,213.0,276.0,306.0,430.0,143.0,164.0,277.0,70.0,246.0,Bottom 6,82,1257.3166666667,9,18,41,1984-05-25,CAN,CAN,74,205,2003,7,17,214
2009-2010,Kyle Chipchura,"ANA, MTL",F,366.0,318.0,,112.0,255.0,363.0,415.0,334.0,296.0,356.0,82.0,243.0,118.0,370.0,Bottom 6,74,850.36666666667,6,4,39,1986-02-19,CAN,CAN,74,203,2004,1,18,18
2009-2010,Kyle Okposo,NYI,F,205.0,276.0,176.0,106.0,279.0,353.0,98.0,214.0,346.0,180.0,125.0,307.0,,88.0,First Line,80,1643.1666666667,19,15,37,1988-04-16,USA,USA,72,218,2006,1,7,7
2009-2010,Kyle Wellwood,VAN,F,357.0,140.0,123.0,,268.0,103.0,370.0,139.0,137.0,348.0,70.0,419.0,20.0,291.0,Bottom 6,75,1039.9666666667,14,6,42,1983-05-16,CAN,CAN,70,181,2001,5,3,134
2009-2010,Lauri Korpikoski,PHX,F,378.0,396.0,,198.0,320.0,393.0,404.0,369.0,208.0,397.0,118.0,138.0,185.0,392.0,Bottom 6,71,873.58333333333,5,1,39,1986-07-28,FIN,FIN,73,193,2004,1,19,19
2009-2010,Lee Stempniak,"PHX, TOR",F,85.0,256.0,81.0,207.0,66.0,259.0,83.0,107.0,250.0,165.0,111.0,212.0,,117.0,Second Line,80,1385.5166666667,28,13,42,1983-02-04,USA,USA,71,195,2003,5,12,148
2009-2010,Logan Couture,SJS,F,62.0,24.0,,,126.0,121.0,77.0,64.0,63.0,172.0,369.0,291.0,128.0,266.0,Bottom 6,25,256.48333333333,5,3,36,1989-03-28,CAN,CAN,73,206,2007,1,9,9
2009-2010,Loui Eriksson,DAL,F,82.0,148.0,155.0,145.0,174.0,224.0,194.0,44.0,240.0,192.0,54.0,415.0,,67.0,First Line,82,1620.3166666667,29,17,40,1985-07-17,SWE,SWE,74,179,2003,2,3,33
2009-2010,Luca Caputi,"PIT, TOR",F,277.0,435.0,,,86.0,437.0,318.0,393.0,180.0,242.0,407.0,198.0,,311.0,Bottom 6,23,325.0,2,3,36,1988-10-01,CAN,CAN,75,200,2007,4,20,111
