Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2009-2010,Derek Dorsett,CBJ,F,373.0,9.0,,,398.0,13.0,274.0,333.0,352.0,367.0,240.0,27.0,,367.0,Fourth Line,51,555.38333333333,4,5,22,1986-12-20,CAN,CAN,72,192,2006,7,6,189
2009-2010,Derek Roy,BUF,F,72.0,246.0,24.0,12.0,67.0,219.0,134.0,91.0,268.0,29.0,35.0,410.0,59.0,37.0,First Line,80,1550.7833333333,26,29,26,1983-05-04,CAN,CAN,69,184,2001,2,2,32
2009-2010,Derick Brassard,CBJ,F,208.0,102.0,180.0,,215.0,63.0,245.0,198.0,20.0,36.0,118.0,192.0,117.0,188.0,Third Line,79,1180.4166666667,9,21,21,1987-09-22,CAN,CAN,73,200,2006,1,6,6
2009-2010,Devin Setoguchi,SJS,F,34.0,257.0,55.0,,31.0,191.0,35.0,27.0,143.0,200.0,9.0,135.0,,96.0,Third Line,70,1070.7666666667,20,8,22,1987-01-01,CAN,CAN,72,205,2005,1,8,8
2009-2010,Dominic Moore,"FLA, MTL",F,139.0,196.0,265.0,63.0,156.0,241.0,217.0,293.0,302.0,210.0,129.0,269.0,22.0,218.0,Third Line,69,1023.7833333333,10,9,29,1980-08-03,CAN,CAN,72,192,2000,3,30,95
2009-2010,Donald Brashear,NYR,F,407.0,342.0,,,289.0,323.0,397.0,426.0,99.0,427.0,427.0,29.0,,422.0,Fringe,36,225.08333333333,0,0,37,1972-01-07,USA,USA,75,237,-,-,-,-
2009-2010,Doug Weight,NYI,F,253.0,413.0,70.0,,117.0,428.0,320.0,369.0,181.0,43.0,246.0,353.0,90.0,190.0,Second Line,36,570.35,1,9,38,1971-01-21,USA,USA,71,202,1990,2,13,34
2009-2010,Drew Miller,"DET, TBL",F,367.0,11.0,,167.0,291.0,7.0,277.0,284.0,161.0,416.0,161.0,214.0,,298.0,Fourth Line,80,1009.9166666667,10,2,25,1984-02-17,USA,USA,74,183,2003,6,19,186
2009-2010,Drew Stafford,BUF,F,77.0,283.0,98.0,,128.0,212.0,66.0,118.0,300.0,79.0,214.0,244.0,,159.0,Third Line,71,1027.4666666667,14,15,23,1985-10-30,USA,USA,74,215,2004,1,13,13
2009-2010,Dustin Boyd,"CGY, NSH",F,277.0,168.0,267.0,141.0,224.0,232.0,326.0,236.0,80.0,305.0,65.0,218.0,155.0,300.0,Fourth Line,78,953.78333333333,11,8,23,1986-07-16,CAN,CAN,72,187,2004,3,33,98
2009-2010,Dustin Brown,LAK,F,42.0,346.0,46.0,37.0,157.0,261.0,41.0,46.0,66.0,65.0,2.0,58.0,,57.0,First Line,82,1579.15,24,24,24,1984-11-04,USA,USA,72,205,2003,1,13,13
2009-2010,Dustin Penner,EDM,F,87.0,295.0,154.0,189.0,75.0,251.0,156.0,51.0,325.0,171.0,234.0,280.0,173.0,101.0,First Line,82,1507.0166666667,32,17,26,1982-09-28,CAN,CAN,76,247,-,-,-,-
2009-2010,Enver Lisin,NYR,F,167.0,412.0,260.0,,177.0,417.0,94.0,160.0,304.0,296.0,132.0,201.0,,260.0,Fourth Line,57,637.36666666667,6,3,23,1986-04-22,RUS,RUS,74,200,2004,2,20,50
2009-2010,Eric Belanger,"MIN, WSH",F,247.0,116.0,94.0,18.0,316.0,146.0,255.0,283.0,410.0,121.0,139.0,346.0,23.0,181.0,Second Line,77,1194.45,15,18,31,1977-12-16,CAN,CAN,71,185,1996,4,16,96
2009-2010,Eric Boulton,ATL,F,341.0,336.0,,,347.0,340.0,310.0,386.0,247.0,283.0,408.0,46.0,,408.0,Fringe,62,424.66666666667,2,4,33,1976-08-17,CAN,CAN,72,227,1994,9,26,234
2009-2010,Eric Fehr,WSH,F,19.0,81.0,231.0,,17.0,164.0,18.0,30.0,88.0,177.0,21.0,309.0,,195.0,Fourth Line,69,836.83333333333,21,10,23,1985-09-07,CAN,CAN,76,209,2003,1,18,18
2009-2010,Eric Godard,PIT,F,419.0,175.0,,,412.0,140.0,409.0,395.0,32.0,413.0,436.0,53.0,,429.0,Fringe,45,188.31666666667,1,1,29,1980-03-07,CAN,CAN,76,222,-,-,-,-
2009-2010,Eric Nystrom,CGY,F,380.0,57.0,,15.0,361.0,62.0,344.0,354.0,107.0,397.0,131.0,124.0,175.0,351.0,Fourth Line,82,1080.4833333333,11,2,26,1983-02-14,USA,USA,73,200,2002,1,10,10
2009-2010,Eric Staal,CAR,F,5.0,419.0,89.0,201.0,18.0,414.0,6.0,8.0,174.0,20.0,89.0,296.0,104.0,8.0,First Line,70,1449.7,29,25,24,1984-10-29,CAN,CAN,76,195,2003,1,2,2
2009-2010,Erik Christensen,"ANA, NYR",F,205.0,373.0,101.0,,166.0,365.0,178.0,241.0,59.0,189.0,306.0,302.0,39.0,240.0,Third Line,58,861.01666666667,8,8,25,1983-12-17,CAN,CAN,73,200,2002,3,6,69
2009-2010,Erik Cole,CAR,F,96.0,377.0,165.0,165.0,92.0,402.0,154.0,88.0,175.0,182.0,17.0,101.0,,154.0,Second Line,40,655.6,11,4,30,1978-11-06,USA,USA,74,205,1998,3,13,71
2009-2010,Ethan Moreau,EDM,F,287.0,437.0,,87.0,383.0,436.0,141.0,292.0,299.0,347.0,406.0,149.0,,239.0,Third Line,76,1094.8666666667,9,5,33,1975-09-22,CAN,CAN,75,223,1994,1,14,14
2009-2010,Evander Kane,ATL,F,170.0,425.0,,121.0,240.0,422.0,149.0,163.0,255.0,273.0,71.0,158.0,,237.0,Third Line,66,923.55,14,8,18,1991-08-02,CAN,CAN,74,210,2009,1,4,4
2009-2010,Evgeni Malkin,PIT,F,12.0,372.0,19.0,226.0,33.0,378.0,23.0,19.0,22.0,4.0,83.0,307.0,99.0,3.0,First Line,67,1396.75,28,32,23,1986-07-31,RUS,RUS,75,195,2004,1,2,2
2009-2010,Evgeny Artyukhin,"ANA, ATL",F,368.0,381.0,,,355.0,314.0,297.0,266.0,122.0,371.0,430.0,8.0,,359.0,Fringe,54,482.4,9,3,26,1983-04-04,RUS,RUS,76,255,2001,3,31,94
2009-2010,Fabian Brunnstrom,DAL,F,313.0,193.0,258.0,,382.0,170.0,332.0,199.0,48.0,162.0,282.0,241.0,,307.0,Fourth Line,44,469.4,2,6,24,1985-02-06,SWE,SWE,73,206,-,-,-,-
2009-2010,Fernando Pisani,EDM,F,323.0,431.0,274.0,89.0,373.0,435.0,314.0,319.0,360.0,304.0,261.0,195.0,192.0,274.0,Third Line,40,583.45,4,3,32,1976-12-27,CAN,CAN,73,205,1996,8,6,195
2009-2010,Frans Nielsen,NYI,F,194.0,276.0,177.0,110.0,55.0,382.0,321.0,276.0,406.0,128.0,79.0,387.0,111.0,185.0,Second Line,76,1308.4333333333,12,18,25,1984-04-24,DNK,DNK,73,186,2002,3,24,87
2009-2010,Frazer McLaren,SJS,F,67.0,360.0,,,336.0,195.0,382.0,345.0,42.0,5.0,346.0,39.0,,404.0,Fringe,23,138.91666666667,1,4,21,1987-10-29,CAN,CAN,77,230,2007,7,22,203
2009-2010,Freddy Modin,"CBJ, LAK",F,299.0,24.0,249.0,170.0,345.0,42.0,229.0,255.0,336.0,314.0,360.0,333.0,196.0,219.0,Third Line,44,650.38333333333,5,4,34,1974-10-08,SWE,SWE,76,220,1994,3,12,64
2009-2010,Fredrik Sjostrom,"CGY, TOR",F,364.0,94.0,,4.0,338.0,119.0,338.0,357.0,305.0,361.0,177.0,129.0,,349.0,Fourth Line,65,701.4,3,7,26,1983-05-06,SWE,SWE,73,218,2001,1,11,11
2009-2010,George Parros,ANA,F,417.0,115.0,,,413.0,110.0,402.0,343.0,1.0,417.0,208.0,24.0,,417.0,Fringe,57,342.06666666667,4,0,29,1979-12-29,USA,USA,77,224,1999,8,7,222
2009-2010,Georges Laraque,MTL,F,437.0,415.0,,,418.0,389.0,437.0,425.0,176.0,436.0,137.0,70.0,,426.0,Fringe,28,161.45,1,0,32,1976-12-07,CAN,CAN,76,245,1995,2,5,31
2009-2010,Gilbert Brule,EDM,F,259.0,194.0,246.0,,308.0,155.0,199.0,264.0,212.0,224.0,142.0,122.0,170.0,278.0,Third Line,65,924.71666666667,17,10,22,1987-01-01,CAN,CAN,71,187,2005,1,6,6
2009-2010,Glen Metropolit,MTL,F,304.0,141.0,243.0,187.0,321.0,192.0,305.0,273.0,386.0,317.0,183.0,312.0,79.0,262.0,Third Line,69,936.03333333333,16,7,35,1974-06-25,CAN,CAN,70,196,-,-,-,-
2009-2010,Gregory Campbell,FLA,F,276.0,339.0,269.0,93.0,280.0,406.0,341.0,377.0,379.0,267.0,157.0,69.0,81.0,241.0,Third Line,60,923.83333333333,2,6,25,1983-12-17,CAN,CAN,72,188,2002,3,4,67
2009-2010,Guillaume Latendresse,"MIN, MTL",F,136.0,192.0,122.0,,195.0,185.0,92.0,37.0,280.0,186.0,205.0,84.0,,186.0,Third Line,78,1166.3833333333,27,13,22,1987-05-24,CAN,CAN,74,230,2005,2,15,45
2009-2010,Henrik Sedin,VAN,F,18.0,313.0,92.0,,10.0,213.0,357.0,143.0,56.0,7.0,201.0,431.0,84.0,42.0,First Line,82,1614.5666666667,29,46,28,1980-09-26,SWE,SWE,74,183,1999,1,3,3
2009-2010,Henrik Zetterberg,DET,F,7.0,106.0,4.0,11.0,20.0,86.0,4.0,29.0,222.0,37.0,36.0,377.0,44.0,7.0,First Line,74,1485.0333333333,23,26,28,1980-10-09,SWE,SWE,72,197,1999,7,24,210
2009-2010,Ian Laperriere,PHI,F,397.0,73.0,,3.0,392.0,124.0,431.0,422.0,405.0,298.0,362.0,89.0,193.0,335.0,Fourth Line,82,1024.1333333333,3,9,35,1974-01-19,CAN,CAN,73,200,1992,7,14,158
2009-2010,Ilkka Pikkarainen,NJD,F,383.0,374.0,,,432.0,259.0,355.0,411.0,77.0,222.0,416.0,54.0,,413.0,Fringe,31,252.48333333333,1,3,28,1981-04-19,FIN,FIN,74,215,2002,7,21,218
2009-2010,Ilya Kovalchuk,"ATL, NJD",F,83.0,424.0,78.0,,274.0,364.0,29.0,15.0,294.0,28.0,75.0,405.0,,5.0,First Line,76,1674.7,41,28,26,1983-04-15,RUS,RUS,75,222,2001,1,1,1
2009-2010,J-P Dumont,NSH,F,71.0,322.0,131.0,,90.0,267.0,242.0,155.0,58.0,22.0,171.0,408.0,,133.0,Third Line,74,1093.1,17,20,31,1978-04-01,CAN,CAN,73,205,1996,1,3,3
2009-2010,Jakub Voracek,CBJ,F,161.0,250.0,190.0,,213.0,167.0,291.0,303.0,47.0,54.0,328.0,329.0,,229.0,Second Line,81,1265.0333333333,16,21,20,1989-08-15,CZE,CZE,74,216,2007,1,7,7
2009-2010,Jamal Mayers,"CGY, TOR",F,293.0,271.0,,206.0,364.0,302.0,265.0,361.0,63.0,263.0,400.0,141.0,13.0,345.0,Fourth Line,71,640.15,3,7,34,1974-10-24,CAN,CAN,73,222,1993,4,11,89
2009-2010,James Neal,DAL,F,226.0,134.0,181.0,192.0,299.0,203.0,123.0,64.0,102.0,238.0,109.0,103.0,,116.0,First Line,78,1419.25,27,18,21,1987-09-03,CAN,CAN,75,212,2005,2,3,33
2009-2010,James Sheppard,MIN,F,395.0,119.0,264.0,214.0,358.0,181.0,408.0,415.0,395.0,356.0,29.0,193.0,102.0,370.0,Fourth Line,64,767.41666666667,2,2,21,1988-04-25,CAN,CAN,73,215,2006,1,9,9
2009-2010,James Wright,TBL,F,426.0,233.0,,123.0,419.0,228.0,435.0,420.0,433.0,402.0,294.0,187.0,132.0,415.0,Fourth Line,48,559.15,2,3,19,1990-03-24,CAN,CAN,76,210,2008,4,26,117
2009-2010,James van Riemsdyk,PHI,F,31.0,265.0,201.0,,19.0,279.0,54.0,92.0,36.0,152.0,388.0,350.0,,210.0,Fourth Line,78,1010.8833333333,15,11,20,1989-05-04,USA,USA,75,208,2007,1,2,2
2009-2010,Jamie Benn,DAL,F,219.0,18.0,198.0,,273.0,92.0,100.0,77.0,52.0,278.0,119.0,92.0,,170.0,Third Line,82,1205.7333333333,22,8,20,1989-07-18,CAN,CAN,74,205,2007,5,8,129
2009-2010,Jamie Langenbrunner,NJD,F,82.0,98.0,38.0,17.0,98.0,44.0,86.0,130.0,108.0,60.0,272.0,243.0,,61.0,First Line,81,1584.15,19,19,34,1975-07-24,USA,USA,73,205,1993,2,9,35
2009-2010,Jamie Lundmark,"CGY, TOR",F,265.0,137.0,,,230.0,116.0,248.0,158.0,250.0,178.0,364.0,356.0,182.0,235.0,Third Line,36,496.45,5,5,28,1981-01-16,CAN,CAN,72,197,1999,1,9,9
2009-2010,Jamie McGinn,SJS,F,378.0,243.0,,,315.0,237.0,299.0,230.0,79.0,426.0,392.0,87.0,,372.0,Fourth Line,59,589.85,10,1,21,1988-08-05,CAN,CAN,73,205,2006,2,6,36
2009-2010,Jannik Hansen,VAN,F,283.0,151.0,,103.0,247.0,143.0,319.0,272.0,377.0,323.0,287.0,257.0,,301.0,Fourth Line,47,579.76666666667,9,1,23,1986-03-15,DNK,DNK,73,198,2004,9,29,287
2009-2010,Jared Boll,CBJ,F,391.0,29.0,,,394.0,32.0,272.0,367.0,197.0,398.0,62.0,18.0,,403.0,Fringe,68,490.06666666667,4,1,23,1986-05-13,USA,USA,75,206,2005,4,10,101
2009-2010,Jarkko Ruutu,OTT,F,319.0,52.0,,127.0,290.0,88.0,361.0,337.0,159.0,249.0,398.0,77.0,,311.0,Fourth Line,82,1094.7666666667,12,11,34,1975-08-23,FIN,FIN,73,204,1998,3,10,68
2009-2010,Jarome Iginla,CGY,F,68.0,281.0,66.0,,176.0,206.0,47.0,34.0,134.0,48.0,18.0,290.0,65.0,15.0,First Line,82,1689.3333333333,32,21,32,1977-07-01,CAN,CAN,73,210,1995,1,11,11
2009-2010,Jarret Stoll,LAK,F,258.0,112.0,91.0,59.0,221.0,91.0,167.0,207.0,332.0,153.0,374.0,108.0,7.0,122.0,Second Line,73,1271.6166666667,16,20,27,1982-06-24,CAN,CAN,73,216,2002,2,6,36
2009-2010,Jason Arnott,NSH,F,91.0,292.0,60.0,,47.0,300.0,30.0,26.0,97.0,138.0,320.0,395.0,78.0,40.0,First Line,63,1177.9666666667,19,14,34,1974-10-11,CAN,CAN,77,220,1993,1,7,7
2009-2010,Jason Blake,"ANA, TOR",F,6.0,256.0,18.0,228.0,12.0,266.0,9.0,71.0,121.0,38.0,44.0,298.0,,64.0,Second Line,82,1303.9,16,15,35,1973-09-02,USA,USA,70,190,-,-,-,-
2009-2010,Jason Chimera,"CBJ, WSH",F,145.0,270.0,250.0,39.0,305.0,150.0,95.0,244.0,323.0,241.0,353.0,209.0,,206.0,Third Line,78,1068.0333333333,15,8,30,1979-05-02,CAN,CAN,75,215,1997,5,15,121
2009-2010,Jason Pominville,BUF,F,27.0,308.0,102.0,10.0,120.0,332.0,69.0,149.0,236.0,96.0,88.0,394.0,,44.0,First Line,82,1537.4833333333,24,20,26,1982-11-30,CAN,USA,72,180,2001,2,25,55
2009-2010,Jason Spezza,OTT,F,58.0,390.0,35.0,,66.0,345.0,80.0,39.0,75.0,19.0,211.0,418.0,41.0,29.0,First Line,60,1143.7666666667,23,22,26,1983-06-13,CAN,CAN,75,219,2001,1,2,2
2009-2010,Jason Williams,DET,F,202.0,284.0,63.0,,236.0,187.0,101.0,221.0,51.0,119.0,170.0,303.0,191.0,176.0,Third Line,44,595.33333333333,6,8,29,1980-08-11,CAN,CAN,71,192,-,-,-,-
2009-2010,Jay McClement,STL,F,338.0,249.0,,67.0,366.0,286.0,377.0,347.0,425.0,326.0,206.0,325.0,53.0,266.0,Second Line,82,1371.6333333333,11,13,26,1983-03-02,CAN,CAN,73,205,2001,2,27,57
2009-2010,Jay Pandolfo,NJD,F,405.0,99.0,,54.0,407.0,138.0,390.0,390.0,220.0,404.0,156.0,322.0,,331.0,Third Line,52,723.8,4,3,34,1974-12-27,USA,USA,73,190,1993,2,6,32
2009-2010,Jean-Francois Jacques,EDM,F,408.0,430.0,,,404.0,424.0,394.0,389.0,284.0,403.0,324.0,13.0,,375.0,Fourth Line,49,548.61666666667,4,2,24,1985-04-29,CAN,CAN,75,231,2003,2,38,68
2009-2010,Jed Ortmeyer,SJS,F,352.0,82.0,,96.0,384.0,83.0,180.0,323.0,374.0,376.0,338.0,128.0,,317.0,Fourth Line,76,875.03333333333,8,6,30,1978-09-03,USA,USA,72,200,-,-,-,-
2009-2010,Jeff Carter,PHI,F,16.0,403.0,9.0,19.0,37.0,412.0,3.0,6.0,307.0,107.0,354.0,336.0,64.0,10.0,First Line,74,1428.4333333333,33,12,24,1985-01-01,CAN,CAN,75,219,2003,1,11,11
2009-2010,Jeff Halpern,"LAK, TBL",F,388.0,92.0,167.0,81.0,365.0,186.0,413.0,349.0,428.0,334.0,345.0,319.0,38.0,288.0,Third Line,71,1031.4,9,6,33,1976-05-03,USA,USA,72,190,-,-,-,-
2009-2010,Jeff Taffe,FLA,F,374.0,329.0,,,421.0,370.0,268.0,341.0,369.0,290.0,69.0,111.0,115.0,387.0,Fringe,21,176.81666666667,1,1,28,1981-02-19,USA,USA,75,207,2000,1,30,30
2009-2010,Jeff Tambellini,NYI,F,280.0,399.0,,,246.0,416.0,183.0,210.0,293.0,277.0,337.0,148.0,,290.0,Fourth Line,36,412.98333333333,7,5,25,1984-04-13,CAN,CAN,71,188,2003,1,27,27
2009-2010,Jere Lehtinen,DAL,F,256.0,45.0,237.0,36.0,206.0,79.0,230.0,305.0,318.0,272.0,80.0,345.0,,202.0,Third Line,58,855.13333333333,4,6,36,1973-06-24,FIN,FIN,72,194,1992,4,16,88
2009-2010,Jerred Smithson,NSH,F,416.0,117.0,,7.0,403.0,135.0,428.0,391.0,436.0,392.0,358.0,143.0,29.0,369.0,Third Line,69,964.1,9,3,30,1979-02-04,CAN,CAN,75,209,-,-,-,-
2009-2010,Jesse Winchester,OTT,F,223.0,36.0,,,252.0,43.0,117.0,394.0,198.0,265.0,216.0,82.0,167.0,332.0,Fourth Line,52,521.21666666667,2,7,25,1983-10-04,CAN,CAN,73,188,-,-,-,-
2009-2010,Jim Slater,ATL,F,141.0,383.0,,62.0,234.0,421.0,114.0,151.0,376.0,315.0,136.0,104.0,17.0,268.0,Fourth Line,61,744.55,11,5,26,1982-12-09,USA,USA,72,195,2002,1,30,30
2009-2010,Jochen Hecht,BUF,F,106.0,272.0,155.0,40.0,99.0,247.0,72.0,180.0,288.0,289.0,269.0,375.0,91.0,113.0,Second Line,79,1358.3166666667,21,10,32,1977-06-21,DEU,DEU,73,198,1995,2,23,49
2009-2010,Jody Shelley,"NYR, SJS",F,309.0,69.0,,,354.0,23.0,246.0,380.0,9.0,243.0,428.0,10.0,,412.0,Fringe,57,385.61666666667,2,6,33,1976-02-07,CAN,CAN,75,230,-,-,-,-
2009-2010,Joe Pavelski,SJS,F,13.0,67.0,10.0,61.0,26.0,174.0,24.0,35.0,331.0,51.0,64.0,291.0,11.0,33.0,First Line,67,1305.0666666667,25,19,25,1984-07-11,USA,USA,71,200,2003,7,8,205
2009-2010,Joe Thornton,SJS,F,65.0,278.0,15.0,164.0,7.0,211.0,372.0,202.0,148.0,6.0,73.0,256.0,19.0,46.0,First Line,79,1568.6,20,43,30,1979-07-02,CAN,CAN,76,220,1997,1,1,1
2009-2010,Joel Ward,NSH,F,254.0,58.0,196.0,94.0,337.0,177.0,298.0,229.0,409.0,167.0,67.0,330.0,,184.0,Second Line,71,1245.6,13,16,28,1980-12-02,CAN,CAN,73,225,-,-,-,-
2009-2010,Joffrey Lupul,ANA,F,153.0,370.0,228.0,240.0,281.0,373.0,37.0,17.0,314.0,114.0,293.0,207.0,,71.0,Second Line,23,367.05,10,4,25,1983-09-23,CAN,CAN,73,206,2002,1,7,7
2009-2010,Johan Franzen,DET,F,37.0,13.0,25.0,231.0,44.0,2.0,21.0,20.0,278.0,219.0,305.0,199.0,171.0,34.0,First Line,27,505.06666666667,10,4,29,1979-12-23,SWE,SWE,76,232,2004,3,32,97
2009-2010,John Madden,CHI,F,314.0,65.0,278.0,43.0,323.0,100.0,300.0,339.0,404.0,340.0,107.0,299.0,25.0,238.0,Third Line,79,1217.45,10,7,36,1973-05-04,CAN,CAN,71,190,-,-,-,-
2009-2010,John Mitchell,TOR,F,331.0,235.0,197.0,113.0,270.0,327.0,359.0,356.0,178.0,287.0,120.0,189.0,107.0,258.0,Second Line,60,949.43333333333,6,6,24,1985-01-22,CAN,CAN,73,204,2003,5,22,158
2009-2010,John Scott,MIN,F,424.0,68.0,,,251.0,77.0,434.0,435.0,248.0,431.0,431.0,88.0,,423.0,Fringe,51,438.76666666667,1,1,26,1982-09-26,CAN,CAN,80,260,-,-,-,-
2009-2010,John Tavares,NYI,F,152.0,433.0,199.0,,63.0,429.0,206.0,68.0,31.0,73.0,189.0,393.0,138.0,121.0,First Line,82,1476.5666666667,24,19,18,1990-09-20,CAN,CAN,73,216,2009,1,1,1
2009-2010,Jon Sim,NYI,F,206.0,418.0,257.0,,249.0,434.0,111.0,94.0,372.0,319.0,117.0,153.0,,267.0,Fourth Line,77,897.43333333333,13,3,31,1977-09-29,CAN,CAN,70,189,1996,3,18,70
2009-2010,Jonathan Cheechoo,OTT,F,103.0,23.0,129.0,,91.0,12.0,51.0,161.0,187.0,237.0,135.0,145.0,,220.0,Fourth Line,61,728.51666666667,5,3,29,1980-07-15,CAN,CAN,73,206,1998,2,2,29
2009-2010,Jonathan Toews,CHI,F,122.0,14.0,33.0,153.0,54.0,15.0,174.0,47.0,38.0,58.0,91.0,363.0,9.0,50.0,First Line,76,1520.7,25,30,21,1988-04-29,CAN,CAN,74,201,2006,1,3,3
2009-2010,Jordan Staal,PIT,F,138.0,132.0,147.0,50.0,141.0,117.0,238.0,173.0,383.0,174.0,112.0,202.0,94.0,128.0,First Line,82,1590.1166666667,21,19,20,1988-09-10,CAN,CAN,76,220,2006,1,2,2
2009-2010,Jordin Tootoo,NSH,F,94.0,389.0,,,267.0,283.0,27.0,279.0,191.0,195.0,15.0,99.0,,295.0,Fourth Line,51,552.88333333333,6,7,26,1983-02-02,CAN,CAN,69,195,2001,4,2,98
2009-2010,Josh Bailey,NYI,F,379.0,361.0,178.0,,184.0,420.0,391.0,278.0,224.0,258.0,257.0,288.0,123.0,249.0,Third Line,73,1105.55,16,8,19,1989-10-02,CAN,CAN,73,200,2008,1,9,9
2009-2010,Jussi Jokinen,CAR,F,240.0,324.0,45.0,223.0,152.0,349.0,273.0,142.0,185.0,82.0,184.0,361.0,50.0,147.0,Second Line,81,1362.0166666667,30,22,26,1983-04-01,FIN,FIN,72,191,2001,6,27,192
2009-2010,Justin Abdelkader,DET,F,278.0,26.0,,,356.0,34.0,96.0,336.0,3.0,379.0,238.0,14.0,140.0,361.0,Fourth Line,50,529.56666666667,3,3,22,1987-02-25,USA,USA,74,213,2005,2,12,42
2009-2010,Justin Williams,LAK,F,54.0,139.0,99.0,238.0,69.0,74.0,46.0,205.0,281.0,156.0,160.0,281.0,,127.0,Second Line,49,802.43333333333,10,10,27,1981-10-04,CAN,CAN,73,184,2000,1,28,28
2009-2010,Kamil Kreps,FLA,F,361.0,294.0,,80.0,344.0,367.0,386.0,398.0,417.0,331.0,289.0,239.0,43.0,328.0,Fourth Line,76,965.8,5,5,24,1984-11-18,CZE,CZE,74,194,2003,2,8,38
2009-2010,Keith Tkachuk,STL,F,165.0,325.0,110.0,,199.0,240.0,140.0,44.0,402.0,83.0,370.0,164.0,24.0,160.0,Third Line,67,904.55,13,15,37,1972-03-28,USA,USA,74,235,1990,1,19,19
2009-2010,Kirk Maltby,DET,F,411.0,33.0,,1.0,400.0,39.0,393.0,378.0,8.0,418.0,163.0,110.0,,396.0,Fourth Line,52,525.56666666667,4,1,36,1972-12-22,CAN,CAN,72,195,1992,3,17,65
2009-2010,Kris Draper,DET,F,343.0,179.0,,202.0,353.0,129.0,337.0,368.0,259.0,325.0,372.0,147.0,6.0,341.0,Fourth Line,81,934.83333333333,7,9,38,1971-05-24,CAN,CAN,70,188,1989,3,20,62
2009-2010,Kris Versteeg,CHI,F,203.0,60.0,194.0,105.0,126.0,70.0,200.0,133.0,67.0,199.0,92.0,376.0,183.0,141.0,Second Line,79,1242.5333333333,20,15,23,1986-05-13,CAN,CAN,71,176,2004,5,5,134
2009-2010,Kristian Huselius,CBJ,F,127.0,118.0,79.0,,233.0,85.0,145.0,95.0,206.0,42.0,307.0,429.0,,70.0,First Line,74,1361.05,23,26,30,1978-11-10,SWE,SWE,74,184,1997,2,21,47
2009-2010,Krys Barch,DAL,F,431.0,70.0,,,431.0,59.0,424.0,427.0,18.0,394.0,403.0,12.0,,420.0,Fringe,63,443.83333333333,0,3,29,1980-03-26,CAN,CAN,74,225,1998,4,20,106
2009-2010,Kyle Brodziak,MIN,F,211.0,150.0,,13.0,324.0,215.0,283.0,299.0,430.0,146.0,179.0,278.0,70.0,248.0,Third Line,82,1257.3166666667,9,18,25,1984-05-25,CAN,CAN,74,205,2003,7,17,214
2009-2010,Kyle Chipchura,"ANA, MTL",F,385.0,312.0,,112.0,286.0,362.0,414.0,382.0,287.0,370.0,60.0,242.0,118.0,365.0,Fourth Line,74,850.36666666667,6,4,23,1986-02-19,CAN,CAN,74,203,2004,1,18,18
2009-2010,Kyle Okposo,NYI,F,155.0,268.0,175.0,106.0,198.0,352.0,93.0,132.0,339.0,158.0,106.0,306.0,,85.0,First Line,80,1643.1666666667,19,15,21,1988-04-16,USA,USA,72,218,2006,1,7,7
2009-2010,Kyle Wellwood,VAN,F,386.0,146.0,145.0,,304.0,107.0,373.0,156.0,146.0,359.0,78.0,419.0,20.0,293.0,Third Line,75,1039.9666666667,14,6,26,1983-05-16,CAN,CAN,70,181,2001,5,3,134
2009-2010,Lauri Korpikoski,PHX,F,384.0,396.0,,198.0,303.0,393.0,404.0,374.0,182.0,396.0,96.0,131.0,185.0,392.0,Fourth Line,71,873.58333333333,5,1,23,1986-07-28,FIN,FIN,73,193,2004,1,19,19
2009-2010,Lee Stempniak,"PHX, TOR",F,98.0,262.0,105.0,207.0,77.0,263.0,91.0,98.0,262.0,154.0,128.0,212.0,,118.0,Second Line,80,1385.5166666667,28,13,26,1983-02-04,USA,USA,71,195,2003,5,12,148
2009-2010,Logan Couture,SJS,F,43.0,20.0,,,48.0,95.0,67.0,82.0,46.0,124.0,347.0,283.0,128.0,259.0,Fourth Line,25,256.48333333333,5,3,20,1989-03-28,CAN,CAN,73,206,2007,1,9,9
2009-2010,Loui Eriksson,DAL,F,166.0,153.0,164.0,145.0,165.0,229.0,194.0,63.0,249.0,211.0,57.0,416.0,,67.0,First Line,82,1620.3166666667,29,17,24,1985-07-17,SWE,SWE,74,179,2003,2,3,33
2009-2010,Luca Caputi,"PIT, TOR",F,228.0,434.0,,,125.0,437.0,306.0,310.0,141.0,244.0,404.0,191.0,,308.0,Third Line,23,325.0,2,3,20,1988-10-01,CAN,CAN,75,200,2007,4,20,111
2009-2010,Manny Malhotra,SJS,F,269.0,27.0,85.0,82.0,192.0,37.0,356.0,308.0,403.0,247.0,251.0,266.0,3.0,217.0,Second Line,71,1109.2166666667,14,9,29,1980-05-18,CAN,CAN,74,207,1998,1,7,7
2009-2010,Marc Savard,BOS,F,59.0,353.0,68.0,190.0,155.0,275.0,185.0,218.0,371.0,12.0,122.0,417.0,74.0,51.0,First Line,41,761.76666666667,10,16,32,1977-07-17,CAN,CAN,70,188,1995,4,13,91
