Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2018-2019,Daniel Sprong,"ANA, PIT",F,120.0,444.0,188.0,,205.0,439.0,44.0,106.0,119.0,325.0,304.0,322.0,,255.0,Bottom 6,63,753.11666666667,14,6,21,1997-03-17,NLD,NLD,72,202,2015,2,16,46
2018-2019,Danton Heinen,BOS,F,190.0,20.0,178.0,,156.0,13.0,267.0,245.0,117.0,102.0,267.0,319.0,,204.0,Bottom 6,77,1075.7333333333,11,18,23,1995-07-05,CAN,CAN,73,188,2014,4,26,116
2018-2019,Darren Helm,DET,F,268.0,356.0,,84.0,330.0,341.0,201.0,312.0,254.0,262.0,171.0,185.0,205.0,241.0,Bottom 6,61,889.15,7,8,31,1987-01-21,CAN,CAN,72,192,2005,5,7,132
2018-2019,David Backes,BOS,F,187.0,15.0,123.0,,162.0,10.0,56.0,252.0,335.0,191.0,258.0,55.0,170.0,167.0,Bottom 6,70,912.71666666667,7,5,34,1984-05-01,USA,USA,75,215,2003,2,32,62
2018-2019,David Kampf,CHI,F,373.0,137.0,,101.0,250.0,219.0,419.0,417.0,413.0,329.0,197.0,302.0,124.0,372.0,Bottom 6,63,876.98333333333,4,10,23,1995-01-12,CZE,CZE,74,197,-,-,-,-
2018-2019,David Krejci,BOS,F,97.0,70.0,104.0,,33.0,28.0,300.0,135.0,21.0,33.0,111.0,411.0,68.0,101.0,Second Line,81,1431.9333333333,20,31,32,1986-04-28,CZE,CZE,72,192,2004,2,33,63
2018-2019,David Pastrnak,BOS,F,8.0,239.0,1.0,,35.0,74.0,13.0,3.0,16.0,17.0,9.0,300.0,,10.0,First Line,66,1237.75,38,28,22,1996-05-25,CZE,CZE,73,195,2014,1,25,25
2018-2019,David Perron,STL,F,171.0,179.0,43.0,211.0,231.0,144.0,254.0,67.0,285.0,36.0,362.0,215.0,204.0,96.0,Second Line,57,974.43333333333,23,13,30,1988-05-28,CAN,CAN,73,196,2007,1,26,26
2018-2019,Denis Gurianov,DAL,F,436.0,330.0,,,430.0,346.0,339.0,438.0,169.0,428.0,378.0,167.0,,412.0,Bottom 6,21,228.31666666667,1,1,21,1997-06-07,RUS,RUS,75,205,2015,1,12,12
2018-2019,Denis Malgin,FLA,F,240.0,124.0,276.0,,211.0,100.0,255.0,197.0,63.0,297.0,35.0,238.0,214.0,283.0,Bottom 6,50,644.46666666667,7,6,21,1997-01-18,CHE,CHE,69,182,2015,4,11,102
2018-2019,Derek Grant,"ANA, PIT",F,269.0,223.0,,152.0,257.0,311.0,320.0,340.0,352.0,293.0,317.0,124.0,35.0,340.0,Bottom 6,56,654.45,4,6,28,1990-04-20,CAN,CAN,75,210,2008,4,28,119
2018-2019,Derek Ryan,CGY,F,194.0,74.0,127.0,179.0,60.0,18.0,345.0,229.0,155.0,153.0,260.0,385.0,11.0,228.0,Bottom 6,81,1118.1166666667,13,15,31,1986-12-29,USA,USA,70,185,-,-,-,-
2018-2019,Derek Stepan,ARI,F,154.0,269.0,128.0,52.0,116.0,316.0,120.0,290.0,184.0,101.0,242.0,367.0,100.0,98.0,First Line,72,1384.1,15,15,28,1990-06-18,USA,USA,71,196,2008,2,21,51
2018-2019,Derick Brassard,"COL, FLA, PIT",F,229.0,382.0,144.0,,192.0,383.0,163.0,162.0,212.0,285.0,345.0,173.0,81.0,180.0,Bottom 6,70,1049.6666666667,14,4,30,1987-09-22,CAN,CAN,73,200,2006,1,6,6
2018-2019,Devante Smith-Pelly,WSH,F,386.0,230.0,,49.0,412.0,337.0,269.0,399.0,328.0,397.0,247.0,76.0,,361.0,Bottom 6,54,586.11666666667,4,3,26,1992-06-14,CAN,CAN,72,223,2010,2,12,42
2018-2019,Devin Shore,"ANA, DAL",F,337.0,89.0,119.0,137.0,282.0,233.0,385.0,314.0,204.0,163.0,55.0,229.0,207.0,233.0,Bottom 6,76,1083.7666666667,10,12,24,1994-07-19,CAN,CAN,73,206,2012,2,31,61
2018-2019,Dillon Dube,CGY,F,448.0,403.0,,,417.0,342.0,401.0,441.0,177.0,449.0,19.0,332.0,,439.0,Bottom 6,25,251.68333333333,1,0,20,1998-07-20,CAN,CAN,71,185,2016,2,26,56
2018-2019,Dmitrij Jaskin,WSH,F,360.0,30.0,,,269.0,50.0,158.0,428.0,337.0,370.0,146.0,26.0,,360.0,Bottom 6,37,373.11666666667,2,1,25,1993-03-23,RUS,CZE,74,216,2011,2,11,41
2018-2019,Dominik Kahun,CHI,F,159.0,433.0,206.0,,140.0,436.0,261.0,289.0,304.0,118.0,287.0,443.0,,261.0,Bottom 6,82,1160.3333333333,13,17,23,1995-07-02,CZE,DEU,71,175,-,-,-,-
2018-2019,Dominik Simon,PIT,F,149.0,139.0,,,19.0,108.0,253.0,329.0,268.0,160.0,364.0,158.0,,297.0,Bottom 6,71,946.06666666667,8,12,24,1994-08-08,CZE,CZE,71,190,2015,5,16,137
2018-2019,Drake Caggiula,"CHI, EDM",F,232.0,347.0,241.0,,235.0,353.0,218.0,166.0,165.0,337.0,112.0,54.0,213.0,240.0,Bottom 6,55,793.56666666667,12,6,24,1994-06-20,CAN,CAN,70,176,-,-,-,-
2018-2019,Drew Stafford,NJD,F,382.0,261.0,246.0,,390.0,193.0,208.0,354.0,310.0,301.0,320.0,189.0,,327.0,Bottom 6,57,699.13333333333,5,6,32,1985-10-30,USA,USA,74,215,2004,1,13,13
2018-2019,Dryden Hunt,FLA,F,325.0,164.0,,,413.0,120.0,88.0,377.0,229.0,300.0,384.0,48.0,,319.0,Bottom 6,31,342.93333333333,3,3,22,1995-11-24,CAN,CAN,72,193,-,-,-,-
2018-2019,Dustin Brown,LAK,F,192.0,321.0,87.0,62.0,266.0,235.0,146.0,129.0,326.0,121.0,115.0,117.0,,89.0,First Line,72,1469.2333333333,22,19,33,1984-11-04,USA,USA,72,205,2003,1,13,13
2018-2019,Dylan Larkin,DET,F,73.0,385.0,112.0,143.0,108.0,328.0,42.0,139.0,215.0,79.0,249.0,285.0,39.0,39.0,First Line,76,1660.0,32,26,22,1996-07-30,USA,USA,73,198,2014,1,15,15
2018-2019,Dylan Sikura,CHI,F,291.0,44.0,,,222.0,79.0,154.0,450.0,296.0,48.0,386.0,449.0,,381.0,Bottom 6,33,372.31666666667,0,7,23,1995-06-01,CAN,CAN,71,170,2014,6,28,178
2018-2019,Dylan Strome,"ARI, CHI",F,152.0,398.0,253.0,,145.0,444.0,241.0,154.0,77.0,128.0,391.0,426.0,128.0,164.0,Second Line,78,1260.0333333333,20,19,21,1997-03-07,CAN,CAN,75,200,2015,1,3,3
2018-2019,Elias Lindholm,CGY,F,167.0,184.0,40.0,38.0,31.0,139.0,249.0,174.0,79.0,52.0,156.0,250.0,29.0,90.0,First Line,81,1623.1166666667,27,26,23,1994-12-02,SWE,SWE,73,202,2013,1,5,5
2018-2019,Elias Pettersson,VAN,F,124.0,277.0,192.0,,236.0,366.0,283.0,44.0,8.0,47.0,11.0,384.0,159.0,72.0,First Line,71,1294.0666666667,28,24,19,1998-11-12,SWE,SWE,74,176,2017,1,5,5
2018-2019,Eric Fehr,MIN,F,409.0,18.0,,87.0,421.0,49.0,367.0,327.0,446.0,419.0,434.0,162.0,182.0,379.0,Bottom 6,72,795.08333333333,7,3,32,1985-09-07,CAN,CAN,76,209,2003,1,18,18
2018-2019,Eric Staal,MIN,F,40.0,111.0,73.0,170.0,101.0,111.0,60.0,38.0,213.0,87.0,289.0,379.0,53.0,59.0,First Line,81,1468.15,22,17,33,1984-10-29,CAN,CAN,76,195,2003,1,2,2
2018-2019,Evan Rodrigues,BUF,F,172.0,146.0,221.0,159.0,219.0,125.0,96.0,320.0,322.0,161.0,18.0,380.0,105.0,198.0,Second Line,74,1170.95,9,15,25,1993-07-28,CAN,CAN,71,184,-,-,-,-
2018-2019,Evander Kane,SJS,F,22.0,238.0,101.0,149.0,144.0,154.0,5.0,36.0,72.0,195.0,428.0,109.0,202.0,33.0,First Line,75,1380.7833333333,30,13,27,1991-08-02,CAN,CAN,74,210,2009,1,4,4
2018-2019,Evgeni Malkin,PIT,F,26.0,303.0,14.0,,75.0,271.0,51.0,18.0,5.0,6.0,361.0,310.0,106.0,15.0,First Line,68,1278.6666666667,21,31,32,1986-07-31,RUS,RUS,75,195,2004,1,2,2
2018-2019,Evgenii Dadonov,FLA,F,47.0,317.0,176.0,,167.0,317.0,136.0,78.0,321.0,67.0,160.0,424.0,,69.0,First Line,82,1506.4333333333,28,22,29,1989-03-12,RUS,RUS,71,189,2007,3,10,71
2018-2019,Evgeny Kuznetsov,WSH,F,92.0,445.0,77.0,,118.0,440.0,137.0,121.0,61.0,22.0,338.0,351.0,112.0,55.0,First Line,76,1428.1,21,25,26,1992-05-19,RUS,RUS,74,207,2010,1,26,26
2018-2019,Filip Chytil,NYR,F,366.0,435.0,200.0,,420.0,407.0,194.0,318.0,341.0,343.0,199.0,404.0,,302.0,Bottom 6,75,1033.95,11,8,18,1999-09-05,CZE,CZE,74,204,2017,1,21,21
2018-2019,Filip Forsberg,NSH,F,9.0,322.0,67.0,144.0,26.0,297.0,25.0,19.0,19.0,39.0,79.0,198.0,,37.0,First Line,64,1191.45,28,16,24,1994-08-13,SWE,SWE,73,205,2012,1,11,11
2018-2019,Frank Vatrano,FLA,F,87.0,35.0,231.0,,227.0,71.0,30.0,85.0,76.0,351.0,339.0,116.0,,157.0,Bottom 6,81,1187.65,24,7,24,1994-03-14,USA,USA,71,197,-,-,-,-
2018-2019,Frans Nielsen,DET,F,329.0,188.0,108.0,69.0,388.0,214.0,293.0,263.0,151.0,251.0,180.0,276.0,85.0,179.0,Second Line,72,1200.3,10,10,34,1984-04-24,DNK,DNK,73,186,2002,3,24,87
2018-2019,Frederick Gaudreau,NSH,F,413.0,7.0,,,149.0,3.0,409.0,418.0,312.0,445.0,83.0,303.0,151.0,448.0,Bottom 6,55,495.78333333333,3,1,25,1993-05-01,CAN,CAN,72,184,-,-,-,-
2018-2019,Frederik Gauthier,TOR,F,429.0,23.0,,,438.0,46.0,430.0,388.0,417.0,420.0,439.0,95.0,115.0,428.0,Fringe,70,585.56666666667,3,5,23,1995-04-26,CAN,CAN,77,239,2013,1,21,21
2018-2019,Gabriel Bourque,COL,F,421.0,112.0,,92.0,427.0,392.0,438.0,416.0,210.0,334.0,352.0,44.0,,406.0,Bottom 6,55,535.56666666667,2,5,27,1990-09-23,CAN,CAN,70,206,2009,5,11,132
2018-2019,Gabriel Landeskog,COL,F,127.0,156.0,121.0,190.0,107.0,230.0,117.0,68.0,47.0,108.0,138.0,166.0,171.0,28.0,First Line,73,1543.85,34,23,25,1992-11-23,SWE,SWE,73,215,2011,1,2,2
2018-2019,Garnet Hathaway,CGY,F,303.0,47.0,,115.0,275.0,48.0,329.0,308.0,173.0,381.0,141.0,11.0,,375.0,Bottom 6,76,800.01666666667,11,2,26,1991-11-23,USA,USA,75,208,-,-,-,-
2018-2019,Garrett Wilson,PIT,F,247.0,215.0,,,366.0,227.0,149.0,434.0,448.0,174.0,284.0,9.0,,436.0,Fringe,50,380.75,2,4,27,1991-03-16,CAN,CAN,74,218,2009,4,16,107
2018-2019,Greg McKegg,CAR,F,330.0,131.0,,,247.0,188.0,435.0,259.0,225.0,317.0,257.0,200.0,71.0,418.0,Bottom 6,41,437.11666666667,6,4,26,1992-06-17,CAN,CAN,72,195,2010,3,2,62
2018-2019,Gustav Nyquist,"DET, SJS",F,98.0,255.0,148.0,,151.0,151.0,93.0,161.0,90.0,95.0,113.0,360.0,,105.0,Second Line,81,1419.1,22,19,29,1989-09-01,SWE,SWE,71,180,2008,4,30,121
2018-2019,Henrik Borgstrom,FLA,F,417.0,311.0,,,339.0,237.0,400.0,213.0,211.0,444.0,387.0,435.0,166.0,343.0,Bottom 6,50,600.15,8,1,21,1997-08-06,FIN,FIN,75,199,2016,1,23,23
2018-2019,Ilya Kovalchuk,LAK,F,340.0,430.0,196.0,,437.0,390.0,156.0,165.0,305.0,182.0,292.0,407.0,,172.0,Second Line,64,1038.8833333333,16,12,35,1983-04-15,RUS,RUS,75,222,2001,1,1,1
2018-2019,Ivan Barbashev,STL,F,297.0,39.0,,181.0,298.0,57.0,437.0,167.0,315.0,318.0,29.0,144.0,103.0,366.0,Bottom 6,80,921.13333333333,14,8,22,1995-12-14,RUS,RUS,73,195,2014,2,3,33
2018-2019,J.T. Brown,MIN,F,404.0,28.0,,204.0,321.0,15.0,302.0,421.0,381.0,393.0,185.0,40.0,,437.0,Bottom 6,56,513.5,3,3,28,1990-07-02,USA,USA,70,182,-,-,-,-
2018-2019,J.T. Compher,COL,F,319.0,64.0,219.0,142.0,354.0,205.0,273.0,205.0,249.0,338.0,158.0,358.0,87.0,170.0,Second Line,66,1153.4,16,9,23,1995-04-08,USA,USA,72,190,2013,2,5,35
2018-2019,J.T. Miller,TBL,F,220.0,294.0,69.0,215.0,72.0,265.0,319.0,157.0,168.0,76.0,265.0,153.0,57.0,142.0,Bottom 6,75,1099.8666666667,13,15,25,1993-03-14,USA,USA,73,218,2011,1,15,15
2018-2019,Jack Eichel,BUF,F,30.0,324.0,26.0,,136.0,272.0,7.0,77.0,15.0,25.0,34.0,335.0,108.0,9.0,First Line,77,1573.9833333333,28,31,21,1996-10-28,USA,USA,74,207,2015,1,2,2
2018-2019,Jack Roslovic,WPG,F,238.0,144.0,,,308.0,104.0,330.0,216.0,205.0,84.0,121.0,307.0,,332.0,Bottom 6,77,750.23333333333,9,11,21,1997-01-29,USA,USA,73,200,2015,1,25,25
2018-2019,Jacob de la Rose,DET,F,430.0,198.0,,167.0,396.0,239.0,418.0,423.0,275.0,422.0,423.0,81.0,133.0,411.0,Bottom 6,60,686.56666666667,3,3,23,1995-05-20,SWE,SWE,75,215,2013,2,4,34
2018-2019,Jaden Schwartz,STL,F,69.0,42.0,152.0,205.0,57.0,33.0,108.0,189.0,53.0,53.0,157.0,296.0,,91.0,First Line,69,1249.4666666667,11,16,26,1992-06-25,CAN,CAN,70,185,2010,1,14,14
2018-2019,Jake DeBrusk,BOS,F,72.0,54.0,172.0,,177.0,30.0,114.0,50.0,20.0,204.0,80.0,283.0,,129.0,Second Line,68,1099.0,27,8,21,1996-10-17,CAN,CAN,72,197,2015,1,14,14
2018-2019,Jake Guentzel,PIT,F,18.0,292.0,213.0,,16.0,349.0,122.0,21.0,39.0,99.0,136.0,179.0,,63.0,First Line,82,1586.75,40,17,23,1994-10-06,USA,USA,71,180,2013,3,16,77
2018-2019,Jake Virtanen,VAN,F,244.0,316.0,261.0,,372.0,398.0,76.0,220.0,316.0,372.0,418.0,61.0,,252.0,Bottom 6,70,1037.3333333333,15,8,22,1996-08-17,CAN,CAN,73,226,2014,1,6,6
2018-2019,Jakob Forsbacka Karlsson,BOS,F,391.0,233.0,,,152.0,247.0,446.0,356.0,28.0,265.0,382.0,346.0,161.0,400.0,Bottom 6,28,330.21666666667,3,3,21,1996-10-31,SWE,SWE,73,184,2015,2,15,45
2018-2019,Jakob Silfverberg,ANA,F,104.0,328.0,100.0,77.0,225.0,363.0,111.0,112.0,386.0,228.0,244.0,362.0,,99.0,Second Line,73,1248.0,24,11,27,1990-10-13,SWE,SWE,73,207,2009,2,9,39
2018-2019,Jakub Voracek,PHI,F,137.0,369.0,20.0,,112.0,270.0,66.0,183.0,128.0,12.0,92.0,437.0,,51.0,First Line,78,1456.4333333333,20,29,29,1989-08-15,CZE,CZE,74,216,2007,1,7,7
2018-2019,Jakub Vrana,WSH,F,102.0,370.0,267.0,,184.0,321.0,89.0,98.0,68.0,154.0,40.0,350.0,,196.0,Bottom 6,82,1151.3,24,15,22,1996-02-28,CZE,CZE,72,190,2014,1,13,13
2018-2019,James Neal,CGY,F,177.0,242.0,130.0,,278.0,172.0,43.0,172.0,85.0,225.0,109.0,294.0,,141.0,Bottom 6,63,942.36666666667,7,8,30,1987-09-03,CAN,CAN,75,212,2005,2,3,33
2018-2019,James van Riemsdyk,PHI,F,58.0,335.0,7.0,,218.0,287.0,23.0,6.0,24.0,164.0,326.0,356.0,,70.0,Second Line,66,1095.8333333333,27,9,29,1989-05-04,USA,USA,75,208,2007,1,2,2
2018-2019,Jamie Benn,DAL,F,66.0,209.0,41.0,169.0,109.0,234.0,106.0,47.0,69.0,117.0,310.0,161.0,66.0,44.0,First Line,78,1421.7,27,15,29,1989-07-18,CAN,CAN,74,205,2007,5,8,129
2018-2019,Jared McCann,"FLA, PIT",F,185.0,102.0,249.0,164.0,261.0,101.0,105.0,211.0,188.0,129.0,122.0,239.0,107.0,201.0,Bottom 6,78,1133.0,19,12,22,1996-05-31,CAN,CAN,73,191,2014,1,24,24
2018-2019,Jason Dickinson,DAL,F,435.0,69.0,,158.0,407.0,41.0,390.0,440.0,292.0,368.0,155.0,68.0,127.0,405.0,Bottom 6,67,896.01666666667,6,9,23,1995-07-04,CAN,CAN,74,200,2013,1,29,29
2018-2019,Jason Pominville,BUF,F,78.0,203.0,125.0,206.0,102.0,134.0,83.0,131.0,52.0,188.0,139.0,401.0,,194.0,Bottom 6,73,909.86666666667,16,8,35,1982-11-30,CAN,USA,72,180,2001,2,25,55
2018-2019,Jason Spezza,DAL,F,309.0,216.0,74.0,,166.0,98.0,141.0,351.0,74.0,132.0,318.0,434.0,12.0,219.0,Bottom 6,76,1008.5333333333,8,11,35,1983-06-13,CAN,CAN,75,219,2001,1,2,2
2018-2019,Jason Zucker,MIN,F,54.0,36.0,212.0,,125.0,38.0,46.0,71.0,279.0,122.0,31.0,244.0,,92.0,Second Line,81,1383.45,21,13,26,1992-01-16,USA,USA,71,192,2010,2,29,59
2018-2019,Jay Beagle,VAN,F,432.0,286.0,,70.0,433.0,344.0,441.0,404.0,450.0,309.0,300.0,145.0,4.0,376.0,Bottom 6,57,778.31666666667,3,6,32,1985-10-16,CAN,CAN,75,210,-,-,-,-
2018-2019,Jayce Hawryluk,FLA,F,280.0,243.0,,,338.0,309.0,405.0,110.0,273.0,411.0,30.0,18.0,,371.0,Bottom 6,42,396.1,7,2,22,1996-01-01,CAN,CAN,71,196,2014,2,2,32
2018-2019,Jean-Gabriel Pageau,OTT,F,290.0,290.0,278.0,43.0,279.0,365.0,220.0,368.0,410.0,330.0,91.0,140.0,34.0,190.0,Second Line,39,695.95,4,5,25,1992-11-11,CAN,CAN,71,185,2011,4,5,96
2018-2019,Jean-Sebastien Dea,"NJD, PIT",F,179.0,11.0,,,244.0,60.0,224.0,126.0,382.0,450.0,379.0,186.0,142.0,352.0,Bottom 6,23,235.88333333333,4,0,24,1994-02-08,CAN,CAN,71,174,-,-,-,-
2018-2019,Jeff Carter,LAK,F,183.0,359.0,60.0,151.0,281.0,327.0,53.0,101.0,271.0,141.0,275.0,256.0,30.0,87.0,First Line,76,1379.9666666667,13,10,33,1985-01-01,CAN,CAN,75,219,2003,1,11,11
2018-2019,Jeff Skinner,BUF,F,15.0,231.0,78.0,,110.0,206.0,9.0,17.0,3.0,148.0,13.0,410.0,184.0,53.0,First Line,82,1518.4833333333,40,15,26,1992-05-16,CAN,CAN,71,197,2010,1,7,7
2018-2019,Jesper Bratt,NJD,F,199.0,405.0,181.0,198.0,146.0,401.0,322.0,267.0,340.0,83.0,133.0,327.0,,197.0,Bottom 6,51,773.55,8,14,20,1998-07-30,SWE,SWE,70,175,2016,6,11,162
2018-2019,Jesper Fast,NYR,F,346.0,302.0,,65.0,300.0,319.0,432.0,323.0,284.0,308.0,149.0,112.0,,288.0,Second Line,66,1037.55,8,4,26,1991-12-02,SWE,SWE,73,191,2010,6,7,157
2018-2019,Jesperi Kotkaniemi,MTL,F,116.0,52.0,203.0,,37.0,34.0,215.0,321.0,125.0,155.0,341.0,267.0,157.0,243.0,Bottom 6,79,1085.5833333333,11,14,18,2000-07-06,FIN,FIN,74,201,2018,1,3,3
2018-2019,Jesse Puljujarvi,EDM,F,281.0,271.0,,,246.0,259.0,177.0,332.0,231.0,252.0,353.0,207.0,,316.0,Bottom 6,46,549.85,4,3,20,1998-05-07,SWE,FIN,76,201,2016,1,4,4
2018-2019,Jimmy Vesey,NYR,F,209.0,422.0,159.0,161.0,309.0,430.0,216.0,170.0,214.0,250.0,119.0,237.0,,212.0,Second Line,81,1300.65,17,14,25,1993-05-26,USA,USA,75,202,2012,3,5,66
2018-2019,Joakim Nordstrom,BOS,F,392.0,38.0,,12.0,311.0,47.0,235.0,415.0,191.0,426.0,77.0,118.0,,369.0,Bottom 6,70,943.61666666667,7,3,26,1992-02-25,SWE,SWE,73,194,2010,3,30,90
2018-2019,Joe Pavelski,SJS,F,62.0,129.0,27.0,,42.0,170.0,109.0,29.0,127.0,72.0,64.0,258.0,32.0,35.0,First Line,75,1428.3,38,17,34,1984-07-11,USA,USA,71,200,2003,7,8,205
2018-2019,Joe Thornton,SJS,F,227.0,227.0,58.0,,6.0,99.0,421.0,173.0,102.0,46.0,175.0,390.0,47.0,148.0,Second Line,73,1135.0333333333,16,23,39,1979-07-02,CAN,CAN,76,220,1997,1,1,1
2018-2019,Joel Armia,MTL,F,166.0,63.0,220.0,35.0,207.0,65.0,110.0,190.0,303.0,234.0,97.0,132.0,,199.0,Second Line,57,900.23333333333,13,7,25,1993-05-31,FIN,FIN,75,216,2011,1,16,16
2018-2019,Joel Eriksson Ek,MIN,F,273.0,33.0,,88.0,342.0,20.0,152.0,392.0,262.0,339.0,196.0,85.0,129.0,313.0,Bottom 6,58,783.45,7,7,21,1997-01-29,SWE,SWE,75,207,2015,1,20,20
2018-2019,Joey Anderson,NJD,F,384.0,349.0,,,313.0,323.0,316.0,364.0,416.0,363.0,409.0,174.0,,382.0,Bottom 6,34,438.65,4,3,20,1998-06-19,USA,USA,72,207,2016,3,12,73
2018-2019,Johan Larsson,BUF,F,431.0,110.0,,133.0,380.0,107.0,422.0,411.0,447.0,425.0,277.0,139.0,49.0,365.0,Bottom 6,73,1043.3666666667,6,4,26,1992-07-25,SWE,SWE,71,206,2010,2,26,56
2018-2019,John Hayden,CHI,F,390.0,161.0,,,394.0,273.0,343.0,402.0,351.0,350.0,290.0,30.0,,416.0,Bottom 6,54,494.7,3,1,23,1995-02-14,USA,USA,75,223,2013,3,13,74
2018-2019,John Tavares,TOR,F,13.0,429.0,12.0,186.0,56.0,422.0,28.0,8.0,120.0,43.0,78.0,376.0,26.0,14.0,First Line,82,1565.3166666667,47,25,27,1990-09-20,CAN,CAN,73,216,2009,1,1,1
2018-2019,Johnny Gaudreau,CGY,F,11.0,409.0,49.0,,34.0,224.0,68.0,73.0,34.0,7.0,1.0,445.0,,21.0,First Line,82,1646.0833333333,36,39,25,1993-08-13,USA,USA,69,165,2011,4,13,104
2018-2019,Jonathan Drouin,MTL,F,145.0,362.0,71.0,,52.0,329.0,131.0,208.0,126.0,59.0,134.0,328.0,195.0,114.0,Second Line,81,1371.4333333333,18,26,23,1995-03-28,CAN,CAN,71,198,2013,1,3,3
2018-2019,Jonathan Huberdeau,FLA,F,50.0,366.0,30.0,,90.0,320.0,97.0,74.0,223.0,14.0,99.0,364.0,,27.0,First Line,82,1545.9833333333,30,40,25,1993-06-04,CAN,CAN,73,200,2011,1,3,3
2018-2019,Jonathan Marchessault,VGK,F,35.0,247.0,33.0,,114.0,165.0,12.0,66.0,170.0,55.0,253.0,214.0,96.0,42.0,First Line,82,1488.0166666667,25,16,27,1990-12-27,CAN,CAN,69,183,-,-,-,-
2018-2019,Jonathan Toews,CHI,F,41.0,418.0,98.0,82.0,21.0,415.0,115.0,102.0,112.0,57.0,311.0,402.0,3.0,43.0,First Line,82,1722.5666666667,35,29,30,1988-04-29,CAN,CAN,74,201,2006,1,3,3
2018-2019,Joonas Donskoi,SJS,F,132.0,108.0,254.0,,30.0,68.0,227.0,209.0,71.0,143.0,22.0,368.0,,210.0,Bottom 6,80,1073.4,14,12,26,1992-04-13,FIN,FIN,72,185,2010,4,9,99
2018-2019,Jordan Eberle,NYI,F,94.0,357.0,117.0,,44.0,368.0,133.0,114.0,246.0,151.0,70.0,383.0,,122.0,Second Line,78,1289.1,19,12,28,1990-05-15,CAN,CAN,71,190,2008,1,22,22
2018-2019,Jordan Greenway,MIN,F,339.0,62.0,,,337.0,72.0,353.0,302.0,274.0,369.0,319.0,295.0,,334.0,Bottom 6,81,1103.9166666667,12,7,21,1997-02-16,USA,USA,78,231,2015,2,20,50
2018-2019,Jordan Martinook,CAR,F,235.0,100.0,,8.0,83.0,126.0,237.0,319.0,365.0,348.0,270.0,92.0,179.0,285.0,Bottom 6,82,1187.8333333333,15,7,26,1992-07-25,CAN,CAN,72,196,2012,2,28,58
2018-2019,Jordan Staal,CAR,F,107.0,120.0,145.0,7.0,4.0,59.0,204.0,231.0,309.0,197.0,245.0,104.0,5.0,132.0,First Line,50,914.23333333333,11,8,29,1988-09-10,CAN,CAN,76,220,2006,1,2,2
2018-2019,Jordan Weal,"ARI, MTL, PHI",F,299.0,29.0,215.0,,137.0,14.0,275.0,240.0,146.0,233.0,303.0,393.0,180.0,282.0,Bottom 6,63,848.11666666667,8,8,26,1992-04-15,CAN,CAN,70,181,2010,3,10,70
2018-2019,Jori Lehtera,PHI,F,438.0,79.0,290.0,,359.0,58.0,439.0,425.0,244.0,435.0,436.0,131.0,176.0,440.0,Bottom 6,27,246.0,1,1,30,1987-12-23,FIN,FIN,74,212,2008,3,4,65
2018-2019,Josh Anderson,CBJ,F,70.0,232.0,226.0,156.0,191.0,236.0,40.0,79.0,134.0,358.0,298.0,86.0,,113.0,Second Line,82,1395.9333333333,27,10,24,1994-05-07,CAN,CAN,75,218,2012,4,4,95
2018-2019,Josh Archibald,ARI,F,327.0,287.0,,176.0,398.0,334.0,373.0,255.0,360.0,327.0,190.0,51.0,,335.0,Bottom 6,68,922.41666666667,12,6,25,1992-10-06,CAN,CAN,70,176,2011,6,23,174
2018-2019,Josh Bailey,NYI,F,165.0,426.0,81.0,,99.0,408.0,314.0,224.0,89.0,20.0,262.0,438.0,185.0,107.0,Second Line,82,1379.8666666667,16,26,28,1989-10-02,CAN,CAN,73,200,2008,1,9,9
2018-2019,Josh Currie,EDM,F,289.0,12.0,,,383.0,173.0,332.0,291.0,429.0,243.0,376.0,37.0,,380.0,Bottom 6,21,182.88333333333,2,2,25,1992-10-29,CAN,CAN,70,172,-,-,-,-
2018-2019,Josh Leivo,"TOR, VAN",F,223.0,212.0,197.0,,241.0,184.0,124.0,232.0,154.0,335.0,370.0,337.0,,273.0,Bottom 6,76,1066.2833333333,14,8,25,1993-05-26,CAN,CAN,74,192,2011,3,25,86
2018-2019,Juho Lammikko,FLA,F,433.0,147.0,,102.0,384.0,119.0,392.0,447.0,334.0,218.0,410.0,159.0,162.0,435.0,Bottom 6,40,437.26666666667,0,5,22,1996-01-29,FIN,FIN,74,191,2014,3,5,65
2018-2019,Jujhar Khaira,EDM,F,385.0,225.0,,94.0,401.0,204.0,408.0,374.0,357.0,258.0,388.0,65.0,197.0,348.0,Bottom 6,60,754.01666666667,3,11,24,1994-08-13,CAN,CAN,76,212,2012,3,2,63
2018-2019,Justin Abdelkader,DET,F,403.0,388.0,266.0,29.0,317.0,339.0,378.0,385.0,242.0,344.0,252.0,58.0,,281.0,Bottom 6,71,1093.3166666667,6,6,31,1987-02-25,USA,USA,74,213,2005,2,12,42
2018-2019,Justin Williams,CAR,F,57.0,210.0,79.0,,7.0,84.0,50.0,149.0,101.0,97.0,271.0,299.0,,97.0,Second Line,82,1430.3,23,18,36,1981-10-04,CAN,CAN,73,184,2000,1,28,28
